time,damper.phi_rel_ref,damper.phi_rel_sim,damper.phi_rel_relerr,damper.w_rel_ref,damper.w_rel_sim,damper.w_rel_relerr,inertia3.phi_ref,inertia3.phi_sim,inertia3.phi_relerr,inertia3.w_ref,inertia3.w_sim,inertia3.w_relerr
0.076,-0.01233920042,0.01696196652,0.177714,-0.3717091388,0.5817724865,2.21848,0.01090147154,-0.01378951695,0.148933,0.4597876757,-0.6540866754,2.17017
0.0765,-0.01252557671,0.0172539509,0.180615,-0.3737923321,0.5861582305,2.23353,0.01113225805,-0.01411853355,0.15231,0.4633264495,-0.6619715295,2.19243
0.077,-0.01271298689,0.01754811251,0.183536,-0.3758449182,0.5904815823,2.24837,0.01136478682,-0.014451469,0.155721,0.4667532421,-0.6697615645,2.21428
0.0775,-0.01290141563,0.0178444199,0.186476,-0.3778665026,0.5947411169,2.26298,0.01159900055,-0.01478827505,0.159165,0.4700663891,-0.6774524908,2.23572
0.078,-0.01309084737,0.0181428409,0.189435,-0.3798566911,0.5989354279,2.27737,0.01183484182,-0.01512890132,0.162642,0.4732642933,-0.6850400629,2.25674
0.0785,-0.01328126632,0.01844334267,0.192412,-0.3818150835,0.6030631274,2.29153,0.01207225234,-0.01547329526,0.166152,0.4763454698,-0.692520079,2.27731
0.079,-0.01347265655,0.01874589163,0.195408,-0.383741273,0.6071228457,2.30546,0.01231117297,-0.0158214022,0.169693,0.4793085491,-0.6998883817,2.29744
0.0795,-0.01366500183,0.0190504535,0.198422,-0.3856348532,0.611113232,2.31915,0.01255154437,-0.01617316528,0.173264,0.4821522311,-0.7071408575,2.31711
0.08,-0.0138582855,0.01935699329,0.201453,-0.3874954502,0.6150329537,2.3326,0.01279330947,-0.01652852553,0.176866,0.4848750631,-0.7142734367,2.33631
0.0805,-0.01405249113,0.01966547531,0.204502,-0.3893226191,0.6188806966,2.34581,0.01303640559,-0.01688742181,0.180497,0.4874761578,-0.7212820939,2.35504
0.081,-0.01424760192,0.01997586314,0.207568,-0.3911159355,0.6226551652,2.35876,0.01328077148,-0.01724979084,0.184157,0.4899545625,-0.7281628476,2.37327
0.0815,-0.01444360085,0.02028811967,0.21065,-0.3928749684,0.6263550825,2.37146,0.01352634542,-0.01761556717,0.187845,0.4923094433,-0.7349117603,2.39101
0.082,-0.01464047068,0.02060220707,0.213749,-0.3945992806,0.6299791896,2.38391,0.01377306521,-0.01798468322,0.191559,0.4945400871,-0.7415249386,2.40824
0.0825,-0.01483819397,0.02091808498,0.216864,-0.3962884282,0.6335262069,2.39609,0.01402086822,-0.01835706343,0.1953,0.4966459041,-0.7479983023,2.42495
0.083,-0.01503675297,0.02123571418,0.219995,-0.3979419878,0.6369949638,2.40801,0.01426969281,-0.01873263639,0.199067,0.498626242,-0.7543281913,2.44114
0.0835,-0.01523612972,0.0215550614,0.223141,-0.3995595247,0.6403844512,2.41966,0.01451947682,-0.01911134932,0.202858,0.5004806046,-0.7605118496,2.4568
0.084,-0.01543630617,0.02187608555,0.226302,-0.4011405667,0.6436935075,2.43103,0.01477015627,-0.01949312428,0.206672,0.5022088363,-0.7665456332,2.47193
0.0845,-0.01563726393,0.02219874519,0.229478,-0.4026846538,0.6469210053,2.44214,0.01502166791,-0.01987788227,0.21051,0.503810779,-0.7724260144,2.48651
0.085,-0.01583898445,0.02252299851,0.232668,-0.40419132,0.6500658512,2.45296,0.01527394841,-0.02026554319,0.21437,0.5052863965,-0.7781495819,2.50053
0.0855,-0.01604144889,0.02284880333,0.235872,-0.4056600937,0.653126986,2.4635,0.01552693438,-0.02065602588,0.218252,0.506635776,-0.7837130408,2.514
0.086,-0.01624463819,0.02317611713,0.23909,-0.4070905286,0.6561033848,2.47375,0.01578056331,-0.02104924809,0.222154,0.5078589123,-0.7891132125,2.5269
0.0865,-0.01644853304,0.023504897,0.24232,-0.4084821658,0.6589940565,2.48372,0.01603477258,-0.02144512647,0.226075,0.5089559729,-0.7943470345,2.53924
0.087,-0.01665311392,0.0238350997,0.245564,-0.4098345106,0.6617980446,2.49339,0.01628949881,-0.02184357662,0.230015,0.509927459,-0.7994115609,2.551
0.0875,-0.01685836106,0.02416668159,0.24882,-0.4111470823,0.6645144263,2.50276,0.01654467936,-0.02224451304,0.233972,0.5107738622,-0.804303962,2.56218
0.088,-0.01706425443,0.02449959871,0.252088,-0.4124193961,0.6671423132,2.51184,0.01680025186,-0.02264784915,0.237947,0.5114957883,-0.8090215246,2.57278
0.0885,-0.01727077377,0.0248338067,0.255367,-0.4136509636,0.669680851,2.52061,0.01705615426,-0.02305349728,0.241937,0.5120939583,-0.8135616514,2.58279
0.089,-0.01747789866,0.02516926087,0.258658,-0.4148413159,0.6721292195,2.52907,0.01731232475,-0.02346136871,0.245943,0.5125690463,-0.817921862,2.59221
0.0895,-0.01768560838,0.02550591614,0.26196,-0.415989973,0.6744866327,2.53723,0.01756870198,-0.02387137359,0.249962,0.5129218923,-0.8220997918,2.60104
0.09,-0.01789388192,0.02584372708,0.265272,-0.4170964333,0.6767523386,2.54508,0.01782522527,-0.02428342103,0.253995,0.5131535804,-0.8260931929,2.60927
0.0905,-0.01810269802,0.02618264791,0.268594,-0.4181602049,0.6789256196,2.55261,0.01808183437,-0.02469741905,0.25804,0.5132652176,-0.8298999336,2.6169
0.091,-0.0183120352,0.02652263248,0.271925,-0.4191807943,0.681005792,2.55982,0.01833846965,-0.02511327457,0.262096,0.5132580155,-0.8335179984,2.62394
0.0915,-0.01852187172,0.02686363426,0.275266,-0.4201577067,0.6829922064,2.56672,0.0185950721,-0.02553089344,0.266163,0.51313329,-0.8369454884,2.63037
0.092,-0.01873218574,0.02720560638,0.278616,-0.4210904674,0.6848842474,2.57329,0.01885158284,-0.02595018043,0.27024,0.5128923061,-0.8401806208,2.63621
0.0925,-0.01894295508,0.0275485016,0.281974,-0.4219785919,0.6866813339,2.57954,0.01910794397,-0.02637103924,0.274324,0.5125364953,-0.8432217292,2.64144
0.093,-0.01915415723,0.02789227232,0.28534,-0.4228215809,0.6883829188,2.58546,0.01936409882,-0.02679337246,0.278417,0.5120674916,-0.8460672634,2.64607
0.0935,-0.01936576948,0.02823687058,0.288713,-0.4236189455,0.6899884892,2.59105,0.01961999127,-0.02721708162,0.282516,0.5114869514,-0.8487157899,2.6501
0.094,-0.01957776886,0.02858224806,0.292094,-0.4243701982,0.6914975664,2.59631,0.01987556609,-0.02764206716,0.286621,0.510796621,-0.8511659912,2.65353
0.0945,-0.01979013216,0.02892835606,0.295481,-0.4250748526,0.6929097058,2.60124,0.02013076897,-0.02806822844,0.290731,0.5099983365,-0.8534166661,2.65636
0.095,-0.02000283612,0.02927514554,0.298874,-0.425732447,0.6942244968,2.60582,0.0203855457,-0.02849546374,0.294845,0.509093856,-0.8554667299,2.65859
0.0955,-0.02021585713,0.02962256709,0.302274,-0.42634251,0.6954415633,2.61008,0.02063984355,-0.02892367026,0.298962,0.5080851084,-0.8573152141,2.66022
0.096,-0.0204291712,0.0299705652,0.305678,-0.4269045611,0.6965606203,2.61399,0.02089361135,-0.02935272518,0.303081,0.5069741931,-0.8589615534,2.66127
0.0965,-0.02064275417,0.03031910233,0.309087,-0.4274181331,0.6975813266,2.61756,0.02114679863,-0.02978256661,0.307201,0.5057632164,-0.8604047015,2.66172
0.097,-0.02085658166,0.03066812833,0.312501,-0.4278827631,0.6985034383,2.62078,0.02139935608,-0.03021308967,0.311321,0.5044543559,-0.8616441692,2.66158
0.0975,-0.02107062904,0.03101759266,0.315919,-0.4282979935,0.6993267518,2.62367,0.02165123554,-0.03064418834,0.31544,0.5030498584,-0.8626796113,2.66087
0.098,-0.02128487171,0.03136744492,0.31934,-0.4286633917,0.7000511001,2.6262,0.02190238866,-0.03107575725,0.319559,0.5015518873,-0.8635108064,2.65957
0.0985,-0.02149928465,0.03171763484,0.322764,-0.4289785191,0.7006763532,2.62839,0.02215276922,-0.03150769162,0.323674,0.4999627613,-0.8641376581,2.65769
0.099,-0.02171384251,0.03206811226,0.326191,-0.4292429356,0.7012024179,2.63023,0.02240233287,-0.03193988733,0.327787,0.4982849206,-0.8645601938,2.65525
0.0995,-0.02192851979,0.03241882719,0.32962,-0.4294562163,0.701629238,2.63172,0.02265103601,-0.03237224083,0.331895,0.4965208041,-0.8647785657,2.65223
0.1,-0.02214329077,0.03276972974,0.333051,-0.4296179445,0.701956794,2.63286,0.02289883638,-0.03280464921,0.335998,0.494672899,-0.8647930503,2.64866
0.1005,-0.0223581295,0.03312077015,0.336483,-0.4297277123,0.7021851035,2.63364,0.02314569308,-0.03323701019,0.340095,0.4927437384,-0.8646040483,2.64453
0.101,-0.0225730102,0.03347189881,0.339916,-0.4297851351,0.7023142208,2.63408,0.02339156455,-0.03366922209,0.344185,0.4907357854,-0.864212085,2.63986
0.1015,-0.02278790658,0.03382306623,0.34335,-0.4297898287,0.702344237,2.63416,0.02363641206,-0.03410118385,0.348267,0.4886516208,-0.8636178101,2.63464
0.102,-0.02300279205,0.03417422305,0.346783,-0.4297414158,0.7022752804,2.63388,0.02388019895,-0.03453279503,0.352341,0.4864938947,-0.8628219974,2.62889
0.1025,-0.02321763993,0.03452532004,0.350215,-0.4296395351,0.7021075159,2.63326,0.0241228893,-0.03496395582,0.356406,0.4842652501,-0.8618255454,2.6226
0.103,-0.02343242334,0.0348763081,0.353647,-0.4294838377,0.7018411453,2.63227,0.02436444862,-0.03539456701,0.36046,0.4819683548,-0.8606294769,2.6158
0.1035,-0.02364711523,0.03522713828,0.357077,-0.4292739876,0.7014764073,2.63094,0.0246048439,-0.03582453002,0.364504,0.4796058977,-0.8592349391,2.60848
0.104,-0.02386168875,0.03557776173,0.360504,-0.4290096686,0.7010135775,2.62925,0.02484404111,-0.03625374688,0.368535,0.4771805138,-0.8576432035,2.60065
0.1045,-0.02407611656,0.03592812975,0.36393,-0.4286905739,0.7004529684,2.6272,0.02508200964,-0.03668212025,0.372555,0.474694908,-0.855855666,2.59233
0.105,-0.02429037107,0.03627819376,0.367353,-0.4283164101,0.6997949294,2.6248,0.02531872089,-0.0371095534,0.376561,0.4721518099,-0.8538738469,2.58351
0.1055,-0.02450442464,0.03662790533,0.370772,-0.4278869012,0.6990398466,2.62204,0.025554147,-0.0375359502,0.380553,0.4695539337,-0.8516993911,2.57421
0.106,-0.02471824946,0.03697721613,0.374187,-0.4274017874,0.6981881432,2.61893,0.02578826159,-0.03796121518,0.38453,0.4669039942,-0.8493340675,2.56444
0.1065,-0.02493181762,0.037326078,0.377599,-0.4268608255,0.697240279,2.61547,0.02602103976,-0.03838525346,0.388492,0.4642047033,-0.8467797697,2.5542
0.107,-0.02514510146,0.03767444287,0.381005,-0.4262637897,0.696196751,2.61165,0.0262524554,-0.03880797078,0.392438,0.4614587319,-0.8440385156,2.54351
0.1075,-0.02535807283,0.03802226283,0.384406,-0.4256104722,0.6950580929,2.60748,0.0264824862,-0.03922927349,0.396366,0.4586687697,-0.8411124475,2.53238
0.108,-0.02557070344,0.03836949008,0.387802,-0.4249006839,0.6938248751,2.60296,0.02671111161,-0.03964906859,0.400278,0.4558374956,-0.8380038319,2.5208
0.1085,-0.02578296496,0.03871607698,0.391191,-0.4241342546,0.6924977053,2.59809,0.02693831185,-0.04006726366,0.404171,0.4529675613,-0.8347150599,2.50881
0.109,-0.02599482897,0.03906197599,0.394574,-0.4233110342,0.6910772277,2.59287,0.02716406857,-0.04048376692,0.408045,0.450061596,-0.8312486471,2.49639
0.1095,-0.02620626699,0.03940713618,0.39795,-0.4224308927,0.6895642826,2.5873,0.02738836487,-0.04089847764,0.411899,0.447122202,-0.8276081674,2.48357
0.11,-0.02641725086,0.03975151912,0.401318,-0.4214937133,0.6879592597,2.58138,0.02761118248,-0.04131133064,0.415733,0.4441519593,-0.8237944996,2.47035
0.1105,-0.02662775197,0.04009507881,0.404679,-0.4204994077,0.6862629032,2.57512,0.02783250712,-0.04172223983,0.419547,0.4411534069,-0.8198104575,2.45675
0.111,-0.02683774162,0.04043776901,0.408031,-0.4194479099,0.6844760163,2.56852,0.02805232596,-0.04213111876,0.423339,0.4381290466,-0.8156591117,2.44277
0.1115,-0.02704719117,0.040779544,0.411374,-0.4183391745,0.6825994267,2.56157,0.02827062692,-0.04253788284,0.427109,0.4350813406,-0.8113435908,2.42842
0.112,-0.02725607196,0.04112035863,0.414708,-0.4171731789,0.680633986,2.55429,0.02848739928,-0.04294244944,0.430857,0.4320127065,-0.8068670809,2.41372
0.1125,-0.02746435526,0.04146016831,0.418032,-0.415949924,0.6785805702,2.54666,0.02870263362,-0.04334473784,0.434582,0.428925514,-0.8022328258,2.39868
0.113,-0.02767201281,0.041798929,0.421346,-0.4146694185,0.6764400798,2.5387,0.02891631898,-0.04374466922,0.438283,0.4258221385,-0.7974441271,2.3833
0.1135,-0.02787901588,0.04213659722,0.42465,-0.4133317113,0.6742134392,2.53041,0.02912844853,-0.04414216669,0.441961,0.4227048442,-0.7925043439,2.3676
0.114,-0.02808533581,0.04247313005,0.427942,-0.411936875,0.6719015974,2.52179,0.02933901644,-0.04453715529,0.445613,0.4195758409,-0.7874168933,2.3516
0.1145,-0.02829094401,0.04280848512,0.431223,-0.4104850043,0.6695055274,2.51283,0.02954801764,-0.04492956196,0.449241,0.4164372884,-0.7821852497,2.33529
0.115,-0.02849581196,0.04314262062,0.434492,-0.4089762193,0.6670262268,2.50355,0.02975544817,-0.04531931557,0.452843,0.4132912832,-0.7768129456,2.31869
0.1155,-0.02869991118,0.04347549528,0.437749,-0.407410666,0.6644647171,2.49395,0.02996130526,-0.0457063469,0.456419,0.4101398547,-0.7713035708,2.30182
0.116,-0.02890321361,0.04380706841,0.440993,-0.4057884912,0.6618220444,2.48403,0.03016558452,-0.04609058864,0.459969,0.4069850748,-0.765660773,2.28468
0.1165,-0.0291056909,0.04413729986,0.444224,-0.4041098948,0.6590992789,2.47379,0.03036828551,-0.04647197542,0.463492,0.4038288263,-0.7598882577,2.26728
0.117,-0.02930731483,0.04446615005,0.447441,-0.4023750998,0.656297515,2.46323,0.03056940846,-0.04685044378,0.466988,0.4006729334,-0.7539897878,2.24964
0.1175,-0.02950805732,0.04479357994,0.450645,-0.4005843522,0.6534178717,2.45237,0.03076895416,-0.04722593217,0.470457,0.3975191607,-0.7479691842,2.23177
0.118,-0.02970789043,0.04511955106,0.453834,-0.3987379251,0.6504614918,2.44119,0.03096692438,-0.04759838096,0.473898,0.394369195,-0.7418303251,2.21367
0.1185,-0.02990678634,0.04544402548,0.457008,-0.3968361192,0.6474295429,2.42971,0.03116332183,-0.04796773244,0.47731,0.3912246414,-0.7355771469,2.19536
0.119,-0.0301047177,0.04576696584,0.460167,-0.3948792289,0.6443232164,2.41793,0.03135814764,-0.04833393083,0.480694,0.388087185,-0.7292136432,2.17685
0.1195,-0.03030165695,0.04608833534,0.463311,-0.3928676136,0.6411437282,2.40585,0.0315514065,-0.04869692224,0.484049,0.3849582465,-0.7227438656,2.15815
0.12,-0.03049757677,0.04640809772,0.466438,-0.3908016535,0.6378923186,2.39348,0.03174310339,-0.04905665474,0.487376,0.381839195,-0.7161719233,2.13927
0.1205,-0.03069245008,0.04672621729,0.46955,-0.3886817522,0.6345702519,2.38082,0.03193324372,-0.04941307827,0.490672,0.3787313325,-0.7095019831,2.12022
0.121,-0.03088624999,0.0470426589,0.472644,-0.3865083414,0.6311788169,2.36787,0.03212183362,-0.04976614472,0.49394,0.3756358727,-0.7027382697,2.10101
0.1215,-0.03107894982,0.04735738797,0.475722,-0.3842818807,0.6277193265,2.35464,0.0323088799,-0.0501158079,0.497177,0.3725539384,-0.6958850653,2.08165
0.122,-0.03127052333,0.04767037048,0.478782,-0.382002817,0.624193118,2.34113,0.032494388,-0.05046202351,0.500384,0.3694867674,-0.6889467099,2.06216
0.1225,-0.03146094427,0.04798157295,0.481824,-0.3796716725,0.6206015529,2.32735,0.03267836625,-0.05080474919,0.503561,0.3664352663,-0.6819276011,2.04254
0.123,-0.03165018672,0.04829096224,0.484849,-0.3772889857,0.6169463164,2.31331,0.03286082292,-0.05114395451,0.506708,0.3634003074,-0.6748339326,2.0228
0.1235,-0.03183822503,0.04859850829,0.487854,-0.3748553191,0.6132282364,2.29899,0.03304176661,-0.05147958956,0.509824,0.3603826895,-0.6676671256,2.00296
0.124,-0.03202503386,0.04890418011,0.490841,-0.3723712627,0.6094486602,2.28442,0.03322120632,-0.05181161799,0.512909,0.3573831184,-0.6604312735,1.98302
0.1245,-0.03221058813,0.04920794721,0.493809,-0.3698374343,0.6056090432,2.26959,0.03339915144,-0.05214000826,0.515963,0.3544022047,-0.6531310069,1.96299
0.125,-0.03239486319,0.04950977987,0.496757,-0.3672544328,0.6017108433,2.25451,0.03357561039,-0.05246473086,0.518986,0.3514407059,-0.6457709116,1.94288
0.1255,-0.03257783459,0.04980964908,0.499686,-0.3646229403,0.5977555212,2.23918,0.03375059348,-0.05278575824,0.521978,0.3484989937,-0.6383555281,1.9227
0.126,-0.03275947825,0.05010752662,0.502594,-0.3619436498,0.5937445399,2.22362,0.03392411081,-0.05310306487,0.524939,0.3455774299,-0.6308893521,1.90246
0.1265,-0.03293977045,0.05040338497,0.505482,-0.359217278,0.5896793652,2.20782,0.03409617259,-0.05341662722,0.527868,0.3426762993,-0.6233768339,1.88217
0.127,-0.03311868785,0.05069719738,0.508349,-0.3564445677,0.5855614652,2.19178,0.03426678917,-0.05372642374,0.530766,0.3397957944,-0.6158223793,1.86184
0.1275,-0.03329620745,0.05098893785,0.511195,-0.3536262883,0.5813923109,2.17553,0.03443597102,-0.05403243489,0.533632,0.336936014,-0.6082303487,1.84148
0.128,-0.03347230662,0.05127858112,0.51402,-0.3507631846,0.5771733754,2.15905,0.03460372803,-0.05433464314,0.536467,0.3340972304,-0.6006050576,1.82109
0.1285,-0.03364696318,0.05156610267,0.516823,-0.3478560901,0.5729061349,2.14235,0.03477007091,-0.05463303294,0.53927,0.3312792916,-0.5929507765,1.80069
0.129,-0.03382015537,0.05185147872,0.519605,-0.3449058431,0.5685920679,2.12545,0.03493501007,-0.05492759075,0.542042,0.3284820642,-0.5852717308,1.78028
0.1295,-0.03399186182,0.05213468626,0.522364,-0.3419133038,0.5642326553,2.10835,0.03509855583,-0.05521830501,0.544782,0.3257053386,-0.5775721009,1.75986
0.13,-0.03416206163,0.05241570301,0.5251,-0.338879357,0.5598293808,2.09104,0.03526071836,-0.05550516618,0.54749,0.3229488184,-0.5698560223,1.73946
0.1305,-0.03433073434,0.05269450742,0.527814,-0.3358049113,0.5553837308,2.07355,0.03542150771,-0.0557881667,0.550167,0.3202121202,-0.5621275853,1.71907
0.131,-0.03449785975,0.05297107873,0.530505,-0.3326908467,0.5508971938,2.05586,0.03558093386,-0.05606730103,0.552812,0.3174950542,-0.5543908352,1.6987
0.1315,-0.03466341839,0.05324539687,0.533173,-0.3295381336,0.5463712613,2.03799,0.03573900634,-0.05634256561,0.555426,0.3147969868,-0.5466497724,1.67837
0.132,-0.03482739121,0.05351744257,0.535818,-0.3263477405,0.5418074272,2.01995,0.03589573447,-0.05661395888,0.558009,0.3121173337,-0.5389083522,1.65806
0.1325,-0.03498975964,0.05378719726,0.538439,-0.3231206561,0.5372071879,2.00174,0.03605112724,-0.05688148129,0.56056,0.3094554387,-0.5311704849,1.6378
0.133,-0.0351505056,0.05405464315,0.541036,-0.3198578903,0.5325720425,1.98336,0.03620519329,-0.05714513527,0.563079,0.3068105696,-0.5234400357,1.61759
0.1335,-0.03530961157,0.05431976317,0.543608,-0.3165604738,0.5279034926,1.96483,0.03635794084,-0.05740492527,0.565568,0.3041819195,-0.5157208249,1.59743
0.134,-0.03546706013,0.05458254101,0.546157,-0.3132294065,0.5232030424,1.94614,0.03650937869,-0.05766085772,0.568025,0.3015688814,-0.5080166276,1.57732
0.1345,-0.03562283496,0.05484296111,0.548681,-0.3098657752,0.5184721986,1.92731,0.0366595138,-0.05791294106,0.570451,0.2989704151,-0.5003311741,1.55729
0.135,-0.03577692005,0.05510100864,0.551181,-0.3064706594,0.5137124704,1.90834,0.03680835315,-0.05816118571,0.572846,0.2963855541,-0.4926681496,1.53732
0.1355,-0.03592929996,0.05535666953,0.553656,-0.303045156,0.5089253699,1.88923,0.0369559032,-0.05840560412,0.575211,0.2938132692,-0.4850311941,1.51743
0.136,-0.03607995984,0.05560993045,0.556106,-0.2995903792,0.5041124113,1.86999,0.03710216981,-0.05864621071,0.577544,0.2912524705,-0.4774239028,1.49762
0.1365,-0.03622888536,0.0558607788,0.55853,-0.2961074587,0.4992751117,1.85063,0.03724715828,-0.0588830219,0.579847,0.2887020143,-0.4698498258,1.47789
0.137,-0.03637606231,0.05610920277,0.56093,-0.2925974972,0.4944149908,1.83116,0.03739087499,-0.05911605613,0.58212,0.2861609342,-0.4623124681,1.45826
0.1375,-0.03652147775,0.05635519124,0.563304,-0.2890616709,0.4895335705,1.81157,0.03753332334,-0.05934533382,0.584362,0.2836278938,-0.4548152899,1.43872
0.138,-0.03666511905,0.05659873388,0.565652,-0.2855011477,0.4846323756,1.79188,0.03767450692,-0.05957087739,0.586574,0.2811016305,-0.4473617061,1.41927
0.1385,-0.0368069742,0.05683982615,0.567974,-0.2819171083,0.4797129887,1.7721,0.03781442866,-0.05979273737,0.588756,0.2785808378,-0.4399554871,1.39993
0.139,-0.0369470318,0.05707845177,0.570271,-0.2783107464,0.4747766222,1.75222,0.03795309074,-0.06001088946,0.590908,0.2760641669,-0.4325987338,1.3807
0.1395,-0.03708528104,0.05731460296,0.572542,-0.2746832658,0.4698247573,1.73226,0.03809049468,-0.06022536155,0.593031,0.2735502379,-0.4252945039,1.36157
0.14,-0.03722171115,0.05754827301,0.574787,-0.2710358473,0.464858874,1.71222,0.03822664349,-0.06043618522,0.595124,0.2710378194,-0.4180458107,1.34255
0.1405,-0.03735631279,0.05777945588,0.577005,-0.2673697297,0.4598804379,1.69211,0.03836153626,-0.06064339281,0.597187,0.2685253903,-0.4108555654,1.32365
0.141,-0.03748907697,0.05800814614,0.579197,-0.2636861421,0.4548909007,1.67193,0.0384951725,-0.06084701741,0.599222,0.2660115017,-0.4037265774,1.30486
0.1415,-0.0376199953,0.058234339,0.581363,-0.2599863224,0.4498916999,1.65169,0.03862755091,-0.06104709287,0.601227,0.2634946808,-0.3966615544,1.28619
