time,heatCapacitor.T_ref,heatCapacitor.T_sim,heatCapacitor.T_relerr,onOffController.y_ref,onOffController.y_sim,onOffController.y_relerr
0.202,295.1419806,295.1418985,2.53427e-07,1,NaN,NaN
0.2025,295.1468426,295.14676,2.54905e-07,1,NaN,NaN
0.203,295.1517042,295.1516211,2.5638e-07,1,NaN,NaN
0.2035,295.1565655,295.1564819,2.57851e-07,1,NaN,NaN
0.204,295.1614264,295.1613424,2.59318e-07,1,NaN,NaN
0.2045,295.166287,295.1662025,2.60782e-07,1,NaN,NaN
0.205,295.1711473,295.1710623,2.62241e-07,1,NaN,NaN
0.2055,295.1760072,295.1759217,2.63697e-07,1,NaN,NaN
0.206,295.1808668,295.1807808,2.65149e-07,1,NaN,NaN
0.2065,295.185726,295.1856396,2.66597e-07,1,NaN,NaN
0.207,295.1905849,295.1904981,2.68041e-07,1,NaN,NaN
0.2075,295.1954435,295.1953562,2.6948e-07,1,NaN,NaN
0.208,295.2003017,295.2002139,2.70916e-07,1,NaN,NaN
0.2085,295.2051596,295.2050714,2.72346e-07,1,NaN,NaN
0.209,295.2100172,295.2099285,2.73773e-07,1,NaN,NaN
0.2095,295.2148744,295.2147852,2.75195e-07,1,NaN,NaN
0.21,295.2197313,295.2196416,2.76612e-07,1,NaN,NaN
0.2105,295.2245878,295.2244977,2.78024e-07,1,NaN,NaN
0.211,295.229444,295.2293535,2.79432e-07,1,NaN,NaN
0.2115,295.2342999,295.2342089,2.80834e-07,1,NaN,NaN
0.212,295.2391554,295.2382551,2.77749e-06,1,NaN,NaN
0.2125,295.2440106,295.2393874,1.42626e-05,1,NaN,NaN
0.213,295.2488655,295.2405251,2.573e-05,1,NaN,NaN
0.2135,295.25372,295.2416685,3.71788e-05,1,NaN,NaN
0.214,295.2585742,295.242818,4.86078e-05,1,NaN,NaN
0.2145,295.263428,295.2439738,6.00162e-05,1,NaN,NaN
0.215,295.2682815,295.2451363,7.14028e-05,1,NaN,NaN
0.2155,295.2731347,295.2463058,8.27668e-05,1,NaN,NaN
0.216,295.2779875,295.2474827,9.4107e-05,1,NaN,NaN
0.2165,295.28284,295.2486673,0.000105423,1,NaN,NaN
0.217,295.2876921,295.2498598,0.000116713,1,NaN,NaN
0.2175,295.292544,295.2510605,0.000127976,1,NaN,NaN
0.218,295.2973954,295.2522699,0.000139212,1,NaN,NaN
0.2185,295.3022466,295.2534882,0.000150419,1,NaN,NaN
0.219,295.3070974,295.2547157,0.000161597,1,NaN,NaN
0.2195,295.3119478,295.2559526,0.000172745,1,NaN,NaN
0.22,295.3167979,295.2571994,0.000183861,1,NaN,NaN
0.2205,295.3216477,295.2584563,0.000194945,1,NaN,NaN
0.221,295.3264972,295.2597236,0.000205996,1,NaN,NaN
0.2215,295.3313463,295.2610016,0.000217013,1,NaN,NaN
0.222,295.336195,295.2622906,0.000227995,1,NaN,NaN
0.2225,295.3410435,295.2635908,0.000238941,1,NaN,NaN
0.223,295.3458916,295.2649026,0.00024985,1,NaN,NaN
0.2235,295.3507393,295.2662263,0.000260722,1,NaN,NaN
0.224,295.3555867,295.267562,0.000271555,1,NaN,NaN
0.2245,295.3604338,295.2689102,0.00028235,1,NaN,NaN
0.225,295.3652805,295.2702711,0.000293103,1,NaN,NaN
0.2255,295.370127,295.2716449,0.000303816,1,NaN,NaN
0.226,295.374973,295.2730319,0.000314487,1,NaN,NaN
0.2265,295.3798187,295.2744324,0.000325116,1,NaN,NaN
0.227,295.3846641,295.2758467,0.000335701,1,NaN,NaN
0.2275,295.3895092,295.2772751,0.000346241,1,NaN,NaN
0.228,295.3943539,295.2787177,0.000356737,1,NaN,NaN
0.2285,295.3991983,295.2801749,0.000367186,1,NaN,NaN
0.229,295.4040423,295.2816469,0.000377589,1,NaN,NaN
0.2295,295.408886,295.2831339,0.000387944,1,NaN,NaN
0.23,295.4137294,295.2846363,0.000398251,1,NaN,NaN
0.2305,295.4185724,295.2861542,0.000408509,1,NaN,NaN
0.231,295.4234151,295.287688,0.000418717,1,NaN,NaN
0.2315,295.4282574,295.2892378,0.000428874,1,NaN,NaN
0.232,295.4330994,295.290804,0.00043898,1,NaN,NaN
0.2325,295.4379411,295.2923867,0.000449034,1,NaN,NaN
0.233,295.4427824,295.2939862,0.000459035,1,NaN,NaN
0.2335,295.4476234,295.2956027,0.000468983,1,NaN,NaN
0.234,295.4524641,295.2972364,0.000478876,1,NaN,NaN
0.2345,295.4573044,295.2988877,0.000488714,1,NaN,NaN
0.235,295.4621444,295.3005567,0.000498497,1,NaN,NaN
0.2355,295.466984,295.3022437,0.000508223,1,NaN,NaN
0.236,295.4718233,295.3039488,0.000517892,1,NaN,NaN
0.2365,295.4766623,295.3056723,0.000527503,1,NaN,NaN
0.237,295.4815009,295.3074144,0.000537055,1,NaN,NaN
0.2375,295.4863392,295.3091754,0.000546549,1,NaN,NaN
0.238,295.4911771,295.3109555,0.000555982,1,NaN,NaN
0.2385,295.4960148,295.3127548,0.000565356,1,NaN,NaN
0.239,295.500852,295.3145735,0.000574668,1,NaN,NaN
0.2395,295.505689,295.316412,0.000583918,1,NaN,NaN
0.24,295.5105256,295.3182704,0.000593106,1,NaN,NaN
0.2405,295.5153618,295.3201488,0.00060223,1,NaN,NaN
0.241,295.5201977,295.3220476,0.000611292,1,NaN,NaN
0.2415,295.5250333,295.3239668,0.000620288,1,NaN,NaN
0.242,295.5298686,295.3259068,0.00062922,1,NaN,NaN
0.2425,295.5347035,295.3278676,0.000638087,1,NaN,NaN
0.243,295.5395381,295.3298496,0.000646887,1,NaN,NaN
0.2435,295.5443723,295.3318528,0.000655621,1,NaN,NaN
0.244,295.5492062,295.3338774,0.000664287,1,NaN,NaN
0.2445,295.5540397,295.3359237,0.000672886,1,NaN,NaN
0.245,295.558873,295.3379918,0.000681416,1,NaN,NaN
0.2455,295.5637058,295.340082,0.000689878,1,NaN,NaN
0.246,295.5685384,295.3421943,0.00069827,1,NaN,NaN
0.2465,295.5733706,295.344329,0.000706591,1,NaN,NaN
0.247,295.5782025,295.3464862,0.000714843,1,NaN,NaN
0.2475,295.583034,295.3486661,0.000723023,1,NaN,NaN
0.248,295.5878652,295.3508689,0.000731131,1,NaN,NaN
0.2485,295.592696,295.3530948,0.000739168,1,NaN,NaN
0.249,295.5975265,295.3553438,0.000747132,1,NaN,NaN
0.2495,295.6023567,295.3576162,0.000755022,1,NaN,NaN
0.25,295.6071866,295.3599122,0.000762839,1,NaN,NaN
0.2505,295.6120161,295.3622318,0.000770582,1,NaN,NaN
0.251,295.6168452,295.3645753,0.000778251,1,NaN,NaN
0.2515,295.621674,295.3669427,0.000785844,1,NaN,NaN
0.252,295.6265025,295.3693343,0.000793362,1,NaN,NaN
0.2525,295.6313307,295.3717502,0.000800804,1,NaN,NaN
0.253,295.6361585,295.3741905,0.000808169,1,NaN,NaN
0.2535,295.640986,295.3766554,0.000815457,1,NaN,NaN
0.254,295.6458131,295.379145,0.000822669,1,NaN,NaN
0.2545,295.6506399,295.3816595,0.000829802,1,NaN,NaN
0.255,295.6554663,295.384199,0.000836858,1,NaN,NaN
0.2555,295.6602925,295.3867635,0.000843834,1,NaN,NaN
0.256,295.6651182,295.3893534,0.000850732,1,NaN,NaN
0.2565,295.6699437,295.3919686,0.000857551,1,NaN,NaN
0.257,295.6747688,295.3946093,0.00086429,1,NaN,NaN
0.2575,295.6795936,295.3972757,0.000870948,1,NaN,NaN
0.258,295.684418,295.3999678,0.000877526,1,NaN,NaN
0.2585,295.6892421,295.4026858,0.000884024,1,NaN,NaN
0.259,295.6940658,295.4054298,0.00089044,1,NaN,NaN
0.2595,295.6988893,295.4081999,0.000896774,1,NaN,NaN
0.26,295.7037123,295.4109962,0.000903027,1,NaN,NaN
0.2605,295.7085351,295.4138188,0.000909197,1,NaN,NaN
0.261,295.7133575,295.4166679,0.000915285,1,NaN,NaN
0.2615,295.7181795,295.4195435,0.00092129,1,NaN,NaN
0.262,295.7230013,295.4224458,0.000927211,1,NaN,NaN
0.2625,295.7278231,295.4253748,0.00093305,1,NaN,NaN
0.263,295.7326448,295.4283307,0.000938806,1,NaN,NaN
0.2635,295.7374661,295.4313135,0.000944478,1,NaN,NaN
0.264,295.7422871,295.4343233,0.000950066,1,NaN,NaN
0.2645,295.7471078,295.4373602,0.000955569,1,NaN,NaN
0.265,295.7519281,295.4404244,0.000960986,1,NaN,NaN
0.2655,295.7567482,295.4435159,0.000966319,1,NaN,NaN
0.266,295.7615678,295.4466347,0.000971566,1,NaN,NaN
0.2665,295.7663872,295.449781,0.000976727,1,NaN,NaN
0.267,295.7712062,295.4529549,0.000981803,1,NaN,NaN
0.2675,295.7760249,295.4561564,0.000986792,1,NaN,NaN
0.268,295.7808432,295.4593855,0.000991694,1,NaN,NaN
0.2685,295.7856612,295.4626425,0.00099651,1,NaN,NaN
0.269,295.7904789,295.4659273,0.00100124,1,NaN,NaN
0.2695,295.7952962,295.46924,0.00100588,1,NaN,NaN
0.27,295.8001132,295.4725806,0.00101044,1,NaN,NaN
0.2705,295.8049299,295.4759493,0.0010149,1,NaN,NaN
0.271,295.8097463,295.4793461,0.00101928,1,NaN,NaN
0.2715,295.8145623,295.4827711,0.00102357,1,NaN,NaN
0.272,295.819378,295.4862242,0.00102778,1,NaN,NaN
0.2725,295.8241933,295.4897057,0.00103189,1,NaN,NaN
0.273,295.8290083,295.4932154,0.00103592,1,NaN,NaN
0.2735,295.833823,295.4967535,0.00103986,1,NaN,NaN
0.274,295.8386373,295.50032,0.00104371,1,NaN,NaN
0.2745,295.8434513,295.503915,0.00104747,1,NaN,NaN
0.275,295.848265,295.5075384,0.00105114,1,NaN,NaN
0.2755,295.8530784,295.5111904,0.00105472,1,NaN,NaN
0.276,295.8578914,295.514871,0.00105822,1,NaN,NaN
0.2765,295.8627041,295.5185801,0.00106162,1,NaN,NaN
0.277,295.8675164,295.522318,0.00106493,1,NaN,NaN
0.2775,295.8723284,295.5260844,0.00106816,1,NaN,NaN
0.278,295.8771401,295.5298796,0.0010713,1,NaN,NaN
0.2785,295.8819514,295.5337035,0.00107434,1,NaN,NaN
0.279,295.8867624,295.5375561,0.0010773,1,NaN,NaN
0.2795,295.8915731,295.5414376,0.00108017,1,NaN,NaN
0.28,295.8963835,295.5453477,0.00108294,1,NaN,NaN
0.2805,295.9011935,295.5492867,0.00108563,1,NaN,NaN
0.281,295.9060032,295.5532545,0.00108823,1,NaN,NaN
0.2815,295.9108125,295.5572512,0.00109073,1,NaN,NaN
0.282,295.9156215,295.5612766,0.00109315,1,NaN,NaN
0.2825,295.9204302,295.5653309,0.00109548,1,NaN,NaN
0.283,295.9252385,295.5694141,0.00109772,1,NaN,NaN
0.2835,295.9300465,295.5735261,0.00109986,1,NaN,NaN
0.284,295.9348542,295.5776669,0.00110192,1,NaN,NaN
0.2845,295.9396616,295.5818366,0.00110389,1,NaN,NaN
0.285,295.9444686,295.5860351,0.00110576,1,NaN,NaN
0.2855,295.9492753,295.5902625,0.00110755,1,NaN,NaN
0.286,295.9540816,295.5945187,0.00110925,1,NaN,NaN
0.2865,295.9588876,295.5988036,0.00111086,1,NaN,NaN
0.287,295.9636933,295.6031174,0.00111237,1,NaN,NaN
0.2875,295.9684986,295.60746,0.0011138,1,NaN,NaN
0.288,295.9733037,295.6118313,0.00111514,1,NaN,NaN
0.2885,295.9781083,295.6162313,0.00111639,1,NaN,NaN
0.289,295.9829127,295.6206601,0.00111755,1,NaN,NaN
0.2895,295.9877167,295.6251175,0.00111862,1,NaN,NaN
0.29,295.9925204,295.6296036,0.0011196,1,NaN,NaN
0.2905,295.9973237,295.6341183,0.00112049,1,NaN,NaN
0.291,296.0021267,295.6386616,0.00112129,1,NaN,NaN
0.2915,296.0069294,295.6432335,0.001122,1,NaN,NaN
0.292,296.0117317,295.6478338,0.00112262,1,NaN,NaN
0.2925,296.0165338,295.6524627,0.00112316,1,NaN,NaN
0.293,296.0213354,295.65712,0.0011236,1,NaN,NaN
0.2935,296.0261368,295.6618057,0.00112396,1,NaN,NaN
0.294,296.0309378,295.6665197,0.00112423,1,NaN,NaN
0.2945,296.0357385,295.671262,0.00112441,1,NaN,NaN
0.295,296.0405388,295.6760326,0.0011245,1,NaN,NaN
0.2955,296.0453388,295.6808313,0.0011245,1,NaN,NaN
0.296,296.0501385,295.6856582,0.00112442,1,NaN,NaN
0.2965,296.0549379,295.6905131,0.00112425,1,NaN,NaN
0.297,296.0597369,295.695396,0.00112399,1,NaN,NaN
0.2975,296.0645356,295.7003069,0.00112364,1,NaN,NaN
0.298,296.0693339,295.7052457,0.00112321,1,NaN,NaN
0.2985,296.0741319,295.7102123,0.00112269,1,NaN,NaN
0.299,296.0789296,295.7152066,0.00112208,1,NaN,NaN
0.2995,296.0837269,295.7202285,0.00112139,1,NaN,NaN
0.3,296.0885239,295.7252781,0.00112061,1,NaN,NaN
0.3005,296.0933206,295.7303551,0.00111975,1,NaN,NaN
0.301,296.098117,295.7354596,0.00111879,1,NaN,NaN
0.3015,296.102913,295.7405915,0.00111776,1,NaN,NaN
0.302,296.1077087,295.7457506,0.00111664,1,NaN,NaN
0.3025,296.112504,295.7509369,0.00111543,1,NaN,NaN
0.303,296.117299,295.7561502,0.00111414,1,NaN,NaN
0.3035,296.1220937,295.7613906,0.00111277,1,NaN,NaN
0.304,296.1268881,295.7666578,0.00111131,1,NaN,NaN
0.3045,296.1316821,295.7719519,0.00110976,1,NaN,NaN
0.305,296.1364757,295.7772726,0.00110814,1,NaN,NaN
0.3055,296.1412691,295.78262,0.00110643,1,NaN,NaN
0.306,296.1460621,295.7879938,0.00110464,1,NaN,NaN
0.3065,296.1508548,295.793394,0.00110276,1,NaN,NaN
0.307,296.1556471,295.7988205,0.00110081,1,NaN,NaN
0.3075,296.1604391,295.8042732,0.00109877,1,NaN,NaN
0.308,296.1652308,295.8097519,0.00109665,1,NaN,NaN
0.3085,296.1700222,295.8152566,0.00109445,1,NaN,NaN
0.309,296.1748132,295.8207871,0.00109217,1,NaN,NaN
0.3095,296.1796039,295.8263433,0.00108981,1,NaN,NaN
0.31,296.1843942,295.8319251,0.00108736,1,NaN,NaN
0.3105,296.1891842,295.8375323,0.00108484,1,NaN,NaN
0.311,296.1939739,295.8431649,0.00108224,1,NaN,NaN
0.3115,296.1987633,295.8488226,0.00107956,1,NaN,NaN
0.312,296.2035523,295.8545055,0.00107681,1,NaN,NaN
0.3125,296.2083409,295.8602132,0.00107397,1,NaN,NaN
0.313,296.2131293,295.8659457,0.00107106,1,NaN,NaN
0.3135,296.2179173,295.8717029,0.00106807,1,NaN,NaN
0.314,296.222705,295.8774847,0.001065,1,NaN,NaN
0.3145,296.2274923,295.8832907,0.00106186,1,NaN,NaN
0.315,296.2322794,295.889121,0.00105864,1,NaN,NaN
0.3155,296.237066,295.8949754,0.00105535,1,NaN,NaN
0.316,296.2418524,295.9008537,0.00105198,1,NaN,NaN
0.3165,296.2466384,295.9067557,0.00104854,1,NaN,NaN
0.317,296.2514241,295.9126814,0.00104502,1,NaN,NaN
0.3175,296.2562094,295.9186306,0.00104143,1,NaN,NaN
0.318,296.2609944,295.924603,0.00103776,1,NaN,NaN
0.3185,296.2657791,295.9305985,0.00103403,1,NaN,NaN
0.319,296.2705635,295.9366171,0.00103022,1,NaN,NaN
0.3195,296.2753475,295.9426584,0.00102634,1,NaN,NaN
0.32,296.2801312,295.9487223,0.00102239,1,NaN,NaN
0.3205,296.2849145,295.9548087,0.00101837,1,NaN,NaN
0.321,296.2896975,295.9609174,0.00101428,1,NaN,NaN
0.3215,296.2944802,295.9670482,0.00101012,1,NaN,NaN
0.322,296.2992626,295.973201,0.0010059,1,NaN,NaN
0.3225,296.3040446,295.9793754,0.0010016,1,NaN,NaN
0.323,296.3088262,295.9855715,0.000997238,1,NaN,NaN
0.3235,296.3136076,295.9917889,0.000992808,1,NaN,NaN
0.324,296.3183886,295.9980275,0.000988311,1,NaN,NaN
0.3245,296.3231693,296.0042871,0.000983749,1,NaN,NaN
0.325,296.3279496,296.0105675,0.000979121,1,NaN,NaN
0.3255,296.3327297,296.0168685,0.000974429,1,NaN,NaN
0.326,296.3375093,296.0231899,0.000969673,1,NaN,NaN
0.3265,296.3422887,296.0295315,0.000964853,1,NaN,NaN
0.327,296.3470677,296.0358931,0.000959971,1,NaN,NaN
0.3275,296.3518464,296.0422746,0.000955026,1,NaN,NaN
0.328,296.3566247,296.0486756,0.00095002,1,NaN,NaN
0.3285,296.3614027,296.055096,0.000944954,1,NaN,NaN
0.329,296.3661804,296.0615356,0.000939827,1,NaN,NaN
0.3295,296.3709578,296.0679941,0.00093464,1,NaN,NaN
0.33,296.3757348,296.0744714,0.000929395,1,NaN,NaN
0.3305,296.3805115,296.0809672,0.000924092,1,NaN,NaN
0.331,296.3852878,296.0874813,0.000918731,1,NaN,NaN
0.3315,296.3900638,296.0940135,0.000913313,1,NaN,NaN
0.332,296.3948395,296.1005635,0.000907839,1,NaN,NaN
0.3325,296.3996149,296.1071311,0.00090231,1,NaN,NaN
0.333,296.4043899,296.1137162,0.000896726,1,NaN,NaN
0.3335,296.4091646,296.1203184,0.000891088,1,NaN,NaN
0.334,296.4139389,296.1269375,0.000885397,1,NaN,NaN
0.3345,296.4187129,296.1335733,0.000879653,1,NaN,NaN
0.335,296.4234866,296.1402255,0.000873858,1,NaN,NaN
0.3355,296.42826,296.146894,0.000868012,1,NaN,NaN
0.336,296.433033,296.1535784,0.000862115,1,NaN,NaN
0.3365,296.4378057,296.1602785,0.000856169,1,NaN,NaN
0.337,296.442578,296.166994,0.000850174,1,NaN,NaN
0.3375,296.44735,296.1737248,0.000844131,1,NaN,NaN
0.338,296.4521217,296.1804705,0.000838042,1,NaN,NaN
0.3385,296.4568931,296.1872309,0.000831905,1,NaN,NaN
0.339,296.4616641,296.1940058,0.000825723,1,NaN,NaN
0.3395,296.4664348,296.2007948,0.000819497,1,NaN,NaN
0.34,296.4712051,296.2075978,0.000813226,1,NaN,NaN
0.3405,296.4759751,296.2144144,0.000806913,1,NaN,NaN
0.341,296.4807448,296.2212443,0.000800557,1,NaN,NaN
0.3415,296.4855141,296.2280874,0.000794159,1,NaN,NaN
0.342,296.4902832,296.2349433,0.000787721,1,NaN,NaN
0.3425,296.4950518,296.2418117,0.000781244,1,NaN,NaN
0.343,296.4998202,296.2486925,0.000774727,1,NaN,NaN
0.3435,296.5045882,296.2555852,0.000768172,1,NaN,NaN
0.344,296.5093559,296.2624897,0.00076158,1,NaN,NaN
0.3445,296.5141232,296.2694055,0.000754952,1,NaN,NaN
0.345,296.5188903,296.2763326,0.000748288,1,NaN,NaN
0.3455,296.5236569,296.2832704,0.00074159,1,NaN,NaN
0.346,296.5284233,296.2902189,0.000734859,1,NaN,NaN
0.3465,296.5331893,296.2971776,0.000728094,1,NaN,NaN
0.347,296.537955,296.3041463,0.000721298,1,NaN,NaN
0.3475,296.5427203,296.3111246,0.000714471,1,NaN,NaN
0.348,296.5474854,296.3181123,0.000707614,1,NaN,NaN
0.3485,296.55225,296.3251091,0.000700728,1,NaN,NaN
0.349,296.5570144,296.3321147,0.000693814,1,NaN,NaN
0.3495,296.5617784,296.3391287,0.000686873,1,NaN,NaN
0.35,296.5665421,296.3461508,0.000679905,1,NaN,NaN
0.3505,296.5713054,296.3531808,0.000672913,1,NaN,NaN
0.351,296.5760685,296.3602183,0.000665896,1,NaN,NaN
0.3515,296.5808311,296.3672629,0.000658856,1,NaN,NaN
0.352,296.5855935,296.3743145,0.000651794,1,NaN,NaN
0.3525,296.5903555,296.3813726,0.000644711,1,NaN,NaN
0.353,296.5951172,296.3884369,0.000637607,1,NaN,NaN
0.3535,296.5998785,296.3955072,0.000630484,1,NaN,NaN
0.354,296.6046396,296.4025829,0.000623343,1,NaN,NaN
0.3545,296.6094002,296.409664,0.000616185,1,NaN,NaN
0.355,296.6141606,296.4167499,0.00060901,1,NaN,NaN
0.3555,296.6189206,296.4238404,0.000601821,1,NaN,NaN
0.356,296.6236803,296.4309352,0.000594617,1,NaN,NaN
0.3565,296.6284396,296.4380338,0.0005874,1,NaN,NaN
0.357,296.6331987,296.445136,0.000580172,1,NaN,NaN
0.3575,296.6379573,296.4522413,0.000572932,1,NaN,NaN
0.358,296.6427157,296.4593495,0.000565683,1,NaN,NaN
0.3585,296.6474737,296.4664602,0.000558425,1,NaN,NaN
0.359,296.6522314,296.4735731,0.000551159,1,NaN,NaN
0.3595,296.6569888,296.4806877,0.000543887,1,NaN,NaN
0.36,296.6617458,296.4878038,0.00053661,1,NaN,NaN
0.3605,296.6665025,296.4949209,0.000529328,1,NaN,NaN
0.361,296.6712588,296.5020388,0.000522042,1,NaN,NaN
0.3615,296.6760148,296.509157,0.000514755,1,NaN,NaN
0.362,296.6807705,296.5162751,0.000507467,1,NaN,NaN
0.3625,296.6855259,296.5233929,0.000500179,1,NaN,NaN
0.363,296.6902809,296.5305099,0.000492892,1,NaN,NaN
0.3635,296.6950356,296.5376258,0.000485608,1,NaN,NaN
0.364,296.6997899,296.5447401,0.000478327,1,NaN,NaN
0.3645,296.7045439,296.5518526,0.000471051,1,NaN,NaN
0.365,296.7092976,296.5589628,0.000463782,1,NaN,NaN
0.3655,296.714051,296.5660703,0.000456519,1,NaN,NaN
0.366,296.718804,296.5731748,0.000449265,1,NaN,NaN
0.3665,296.7235567,296.5802758,0.00044202,1,NaN,NaN
0.367,296.728309,296.587373,0.000434786,1,NaN,NaN
0.3675,296.733061,296.594466,0.000427564,1,NaN,NaN
0.368,296.7378127,296.6015544,0.000420356,1,NaN,NaN
0.3685,296.7425641,296.6086378,0.000413161,1,NaN,NaN
0.369,296.7473151,296.6157157,0.000405983,1,NaN,NaN
0.3695,296.7520658,296.6227879,0.000398821,1,NaN,NaN
0.37,296.7568161,296.6298538,0.000391678,1,NaN,NaN
0.3705,296.7615661,296.6369131,0.000384554,1,NaN,NaN
0.371,296.7663158,296.6439654,0.00037745,1,NaN,NaN
0.3715,296.7710652,296.6510102,0.000370369,1,NaN,NaN
0.372,296.7758142,296.6580471,0.00036331,1,NaN,NaN
0.3725,296.7805629,296.6650758,0.000356277,1,NaN,NaN
0.373,296.7853112,296.6720958,0.000349269,1,NaN,NaN
0.3735,296.7900593,296.6791066,0.000342288,1,NaN,NaN
0.374,296.7948069,296.6861079,0.000335335,1,NaN,NaN
0.3745,296.7995543,296.6930993,0.000328413,1,NaN,NaN
0.375,296.8043013,296.7000802,0.000321521,1,NaN,NaN
0.3755,296.809048,296.7070504,0.000314662,1,NaN,NaN
0.376,296.8137943,296.7140092,0.000307836,1,NaN,NaN
0.3765,296.8185404,296.7209564,0.000301046,1,NaN,NaN
0.377,296.8232861,296.7278914,0.000294292,1,NaN,NaN
0.3775,296.8280314,296.7348138,0.000287575,1,NaN,NaN
0.378,296.8327764,296.7417233,0.000280898,1,NaN,NaN
0.3785,296.8375211,296.7486192,0.000274261,1,NaN,NaN
0.379,296.8422655,296.7555013,0.000267667,1,NaN,NaN
0.3795,296.8470095,296.762369,0.000261115,1,NaN,NaN
0.38,296.8517532,296.7692219,0.000254608,1,NaN,NaN
0.3805,296.8564965,296.7760595,0.000248147,1,NaN,NaN
0.381,296.8612395,296.7828815,0.000241734,1,NaN,NaN
0.3815,296.8659822,296.7896872,0.00023537,1,NaN,NaN
0.382,296.8707246,296.7964763,0.000229055,1,NaN,NaN
0.3825,296.8754666,296.8032483,0.000222793,1,NaN,NaN
0.383,296.8802083,296.8100027,0.000216584,1,NaN,NaN
0.3835,296.8849496,296.816739,0.000210429,1,NaN,NaN
0.384,296.8896907,296.8234569,0.000204331,1,NaN,NaN
0.3845,296.8944313,296.8301558,0.00019829,1,NaN,NaN
0.385,296.8991717,296.8368352,0.000192308,1,NaN,NaN
0.3855,296.9039117,296.8434947,0.000186386,1,NaN,NaN
0.386,296.9086514,296.8501338,0.000180526,1,NaN,NaN
0.3865,296.9133908,296.8567519,0.00017473,1,NaN,NaN
0.387,296.9181298,296.8633487,0.000168999,1,NaN,NaN
0.3875,296.9228685,296.8699237,0.000163334,1,NaN,NaN
0.388,296.9276068,296.8764762,0.000157737,1,NaN,NaN
0.3885,296.9323448,296.8830059,0.00015221,1,NaN,NaN
0.389,296.9370825,296.8895123,0.000146754,1,NaN,NaN
0.3895,296.9418199,296.8959948,0.00014137,1,NaN,NaN
0.39,296.9465569,296.902453,0.00013606,1,NaN,NaN
0.3905,296.9512936,296.9088863,0.000130826,1,NaN,NaN
0.391,296.9560299,296.9152943,0.000125669,1,NaN,NaN
0.3915,296.9607659,296.9216764,0.000120591,1,NaN,NaN
0.392,296.9655016,296.9280322,0.000115593,1,NaN,NaN
0.3925,296.970237,296.9343611,0.000110677,1,NaN,NaN
0.393,296.974972,296.9406627,0.000105844,1,NaN,NaN
0.3935,296.9797072,296.9469363,0.000101098,1,NaN,NaN
0.394,296.9844424,296.9531815,9.64396e-05,1,NaN,NaN
0.3945,296.9891773,296.9593978,9.18696e-05,1,NaN,NaN
0.395,296.9939118,296.9655846,8.73894e-05,1,NaN,NaN
0.3955,296.9986461,296.9717414,8.30007e-05,1,NaN,NaN
0.396,297.00338,296.9778677,7.87051e-05,1,NaN,NaN
0.3965,297.0081136,296.983963,7.45043e-05,1,NaN,NaN
0.397,297.0128468,296.9900267,7.03999e-05,1,NaN,NaN
0.3975,297.0175797,296.9960583,6.63935e-05,1,NaN,NaN
0.398,297.0223123,297.0020572,6.24868e-05,1,NaN,NaN
0.3985,297.0270446,297.008023,5.86815e-05,1,NaN,NaN
0.399,297.0317766,297.0139551,5.49792e-05,1,NaN,NaN
0.3995,297.0365082,297.0198528,5.13816e-05,1,NaN,NaN
0.4,297.0412395,297.0257158,4.78904e-05,1,NaN,NaN
0.4005,297.0459704,297.0315434,4.45072e-05,1,NaN,NaN
0.401,297.0507011,297.0373351,4.12339e-05,1,NaN,NaN
0.4015,297.0554314,297.0430903,3.8072e-05,1,NaN,NaN
0.402,297.0601614,297.0488086,3.50234e-05,1,NaN,NaN
0.4025,297.064891,297.0544892,3.20896e-05,1,NaN,NaN
0.403,297.0696204,297.0601317,2.92725e-05,1,NaN,NaN
0.4035,297.0743494,297.0657355,2.65738e-05,1,NaN,NaN
0.404,297.079078,297.0713,2.39952e-05,1,NaN,NaN
0.4045,297.0838064,297.0768247,2.15384e-05,1,NaN,NaN
0.405,297.0885344,297.082309,1.92053e-05,1,NaN,NaN
0.4055,297.0932621,297.0877524,1.69976e-05,1,NaN,NaN
0.406,297.0979895,297.0931541,1.4917e-05,1,NaN,NaN
0.4065,297.1027165,297.0985138,1.29654e-05,1,NaN,NaN
0.407,297.1074433,297.1038308,1.11445e-05,1,NaN,NaN
0.4075,297.1121696,297.1091044,9.45618e-06,1,NaN,NaN
0.408,297.1168957,297.1143342,7.90214e-06,1,NaN,NaN
0.4085,297.1216214,297.1195196,6.48422e-06,1,NaN,NaN
0.409,297.1263469,297.1246599,5.20424e-06,1,NaN,NaN
0.4095,297.1310719,297.1297546,4.06403e-06,1,NaN,NaN
0.41,297.1357967,297.134803,3.06541e-06,1,NaN,NaN
0.4105,297.1405211,297.1398047,2.21023e-06,1,NaN,NaN
0.411,297.1452452,297.1447589,1.50031e-06,1,NaN,NaN
0.4115,297.149969,297.1496651,9.37519e-07,1,NaN,NaN
0.412,297.1546925,297.1543986,9.06697e-07,1,NaN,NaN
0.4125,297.1594156,297.1591209,9.09223e-07,1,NaN,NaN
0.413,297.1641384,297.1638428,9.11746e-07,1,NaN,NaN
0.4135,297.1688608,297.1685645,9.14267e-07,1,NaN,NaN
0.414,297.173583,297.1732858,9.16784e-07,1,NaN,NaN
0.4145,297.1783048,297.1780068,9.19299e-07,1,NaN,NaN
