time,heatCapacitor2.T_ref,heatCapacitor2.T_sim,heatCapacitor2.T_relerr,pipe2.T_ref,pipe2.T_sim,pipe2.T_relerr,pipe3.T_ref,pipe3.T_sim,pipe3.T_relerr
0.751,317.6876054,333.1846675,0.0484305,308.8851069,328.1800147,0.0621056,304.0574364,297.6232632,0.021042
0.7515,317.6935895,333.2096443,0.0484899,308.8897793,328.2049879,0.0621709,304.0619038,297.6242831,0.0210533
0.752,317.6995669,333.234621,0.0485493,308.8944466,328.229961,0.0622363,304.0663664,297.6253011,0.0210646
0.7525,317.7055378,333.2595977,0.0486087,308.8991088,328.2549341,0.0623016,304.0708241,297.6263172,0.0210758
0.753,317.7115022,333.2845744,0.0486681,308.9037658,328.2799071,0.062367,304.0752771,297.6273314,0.0210871
0.7535,317.7174601,333.309551,0.0487275,308.9084177,328.3048802,0.0624324,304.0797253,297.6283437,0.0210983
0.754,317.7234114,333.3345277,0.048787,308.9130646,328.3298533,0.0624979,304.0841687,297.6293542,0.0211096
0.7545,317.7293562,333.3595043,0.0488464,308.9177063,328.3548263,0.0625633,304.0886072,297.6303628,0.0211208
0.755,317.7352945,333.3844809,0.0489059,308.922343,328.3797993,0.0626288,304.093041,297.6313695,0.021132
0.7555,317.7412263,333.4094575,0.0489655,308.9269746,328.4047723,0.0626942,304.09747,297.6323743,0.0211432
0.756,317.7471516,333.4344341,0.049025,308.9316011,328.4297452,0.0627597,304.1018943,297.6333773,0.0211544
0.7565,317.7530704,333.4594106,0.0490846,308.9362225,328.4547182,0.0628252,304.1063137,297.6343784,0.0211655
0.757,317.7589827,333.4843871,0.0491441,308.9408388,328.4796911,0.0628908,304.1107284,297.6353777,0.0211767
0.7575,317.7648886,333.5093637,0.0492037,308.9454501,328.504664,0.0629563,304.1151384,297.6363751,0.0211879
0.758,317.770788,333.5343402,0.0492633,308.9500564,328.5296369,0.0630219,304.1195435,297.6373706,0.021199
0.7585,317.7766809,333.5593166,0.049323,308.9546576,328.5546098,0.0630874,304.1239439,297.6383644,0.0212102
0.759,317.7825674,333.5842931,0.0493826,308.9592537,328.5795827,0.063153,304.1283396,297.6393562,0.0212213
0.7595,317.7884474,333.6092695,0.0494423,308.9638448,328.6045555,0.0632186,304.1327305,297.6403463,0.0212324
0.76,317.794321,333.634246,0.049502,308.9684309,328.6295284,0.0632842,304.1371167,297.6413345,0.0212435
0.7605,317.8001882,333.6592224,0.0495617,308.973012,328.6545012,0.0633499,304.1414981,297.6423208,0.0212546
0.761,317.8060489,333.6841988,0.0496215,308.977588,328.679474,0.0634155,304.1458749,297.6433054,0.0212657
0.7615,317.8119033,333.7091751,0.0496812,308.982159,328.7044468,0.0634812,304.1502468,297.6442881,0.0212768
0.762,317.8177512,333.7341515,0.049741,308.986725,328.7294195,0.0635469,304.1546141,297.645269,0.0212879
0.7625,317.8235927,333.7591278,0.0498008,308.991286,328.7543923,0.0636126,304.1589767,297.646248,0.021299
0.763,317.8294278,333.7841042,0.0498606,308.995842,328.779365,0.0636783,304.1633345,297.6472253,0.02131
0.7635,317.8352565,333.8090805,0.0499205,309.0003929,328.8043377,0.063744,304.1676876,297.6482007,0.0213211
0.764,317.8410789,333.8340567,0.0499803,309.0049389,328.8293104,0.0638098,304.172036,297.6491743,0.0213321
0.7645,317.8468948,333.859033,0.0500402,309.00948,328.854283,0.0638755,304.1763798,297.6501462,0.0213431
0.765,317.8527045,333.8840093,0.0501001,309.014016,328.8792557,0.0639413,304.1807188,297.6511162,0.0213541
0.7655,317.8585077,333.9089855,0.05016,309.0185471,328.9042283,0.0640071,304.1850532,297.6520844,0.0213651
0.766,317.8643046,333.9339617,0.05022,309.0230731,328.9292009,0.0640729,304.1893828,297.6530508,0.0213761
0.7665,317.8700951,333.9589379,0.0502799,309.0275943,328.9541735,0.0641388,304.1937078,297.6540154,0.0213871
0.767,317.8758793,333.9839141,0.0503399,309.0321104,328.9791461,0.0642046,304.1980281,297.6549783,0.0213981
0.7675,317.8816572,334.0088902,0.0503999,309.0366217,329.0041187,0.0642705,304.2023437,297.6559393,0.0214091
0.768,317.8874288,334.0338664,0.0504599,309.0411279,329.0290912,0.0643363,304.2066547,297.6568986,0.02142
0.7685,317.893194,334.0588425,0.05052,309.0456293,329.0540638,0.0644022,304.210961,297.6578561,0.021431
0.769,317.8989529,334.0838186,0.05058,309.0501257,329.0790363,0.0644681,304.2152626,297.6588118,0.0214419
0.7695,317.9047055,334.1087947,0.0506401,309.0546171,329.1040088,0.0645341,304.2195596,297.6597657,0.0214529
0.77,317.9104519,334.1337707,0.0507002,309.0591037,329.1289812,0.0646,304.223852,297.6607179,0.0214638
0.7705,317.9161919,334.1587468,0.0507603,309.0635853,329.1539537,0.064666,304.2281397,297.6616682,0.0214747
0.771,317.9219256,334.1837228,0.0508204,309.068062,329.1789261,0.0647319,304.2324227,297.6626169,0.0214856
0.7715,317.9276531,334.2086988,0.0508806,309.0725338,329.2038986,0.0647979,304.2367012,297.6635637,0.0214965
0.772,317.9333743,334.2336748,0.0509408,309.0770006,329.228871,0.0648639,304.2409749,297.6645088,0.0215074
0.7725,317.9390892,334.2586508,0.051001,309.0814626,329.2538433,0.0649299,304.2452441,297.6654522,0.0215183
0.773,317.9447979,334.2836268,0.0510612,309.0859197,329.2788157,0.064996,304.2495087,297.6663938,0.0215291
0.7735,317.9505004,334.3086027,0.0511214,309.0903719,329.3037881,0.065062,304.2537686,297.6673336,0.02154
0.774,317.9561966,334.3335786,0.0511817,309.0948192,329.3287604,0.0651281,304.2580239,297.6682717,0.0215508
0.7745,317.9618865,334.3585545,0.0512419,309.0992617,329.3537327,0.0651942,304.2622746,297.6692079,0.0215617
0.775,317.9675703,334.3835304,0.0513022,309.1036992,329.378705,0.0652603,304.2665207,297.6701424,0.0215725
0.7755,317.9732478,334.4085063,0.0513625,309.1081319,329.4036773,0.0653264,304.2707622,297.6710751,0.0215833
0.776,317.9789191,334.4334821,0.0514229,309.1125598,329.4286496,0.0653925,304.2749991,297.6720061,0.0215942
0.7765,317.9845842,334.4584579,0.0514832,309.1169827,329.4536218,0.0654586,304.2792315,297.6729354,0.021605
0.777,317.990243,334.4834337,0.0515436,309.121401,329.4785941,0.0655248,304.2834595,297.673863,0.0216157
0.7775,317.9958956,334.5084095,0.051604,309.1258143,329.5035663,0.065591,304.2876829,297.6747888,0.0216265
0.778,318.001542,334.5333853,0.0516644,309.1302229,329.5285385,0.0656572,304.2919018,297.675713,0.0216373
0.7785,318.0071822,334.5583611,0.0517248,309.1346266,329.5535106,0.0657234,304.2961161,297.6766354,0.0216481
0.779,318.0128162,334.5833368,0.0517852,309.1390255,329.5784828,0.0657896,304.3003258,297.6775561,0.0216588
0.7795,318.0184441,334.6083125,0.0518457,309.1434195,329.6034549,0.0658558,304.304531,297.6784752,0.0216696
0.78,318.0240658,334.6332882,0.0519062,309.1478087,329.6284271,0.0659221,304.3087316,297.6793925,0.0216803
0.7805,318.0296814,334.6582639,0.0519667,309.1521932,329.6533992,0.0659883,304.3129278,297.6803081,0.021691
0.781,318.0352908,334.6832396,0.0520272,309.1565728,329.6783713,0.0660546,304.3171193,297.681222,0.0217018
0.7815,318.040894,334.7082152,0.0520878,309.1609476,329.7033433,0.0661209,304.3213064,297.6821343,0.0217125
0.782,318.0464912,334.7331909,0.0521483,309.1653176,329.7283154,0.0661872,304.3254889,297.6830448,0.0217232
0.7825,318.0520822,334.7581665,0.0522089,309.1696829,329.7532874,0.0662536,304.3296669,297.6839537,0.0217339
0.783,318.057667,334.7831421,0.0522695,309.1740433,329.7782594,0.0663199,304.3338403,297.6848609,0.0217445
0.7835,318.0632458,334.8081177,0.0523301,309.178399,329.8032314,0.0663863,304.3380093,297.6857664,0.0217552
0.784,318.0688184,334.8330932,0.0523907,309.1827499,329.8282034,0.0664526,304.3421737,297.6866702,0.0217659
0.7845,318.074385,334.8580688,0.0524514,309.187096,329.8531754,0.066519,304.3463337,297.6875724,0.0217765
0.785,318.0799454,334.8830443,0.0525121,309.1914374,329.8781473,0.0665854,304.3504891,297.6884728,0.0217872
0.7855,318.0854998,334.9080198,0.0525728,309.195774,329.9031193,0.0666519,304.3546401,297.6893717,0.0217978
0.786,318.0910481,334.9329953,0.0526335,309.2001059,329.9280912,0.0667183,304.3587865,297.6902688,0.0218084
0.7865,318.0965903,334.9579707,0.0526942,309.204433,329.9530631,0.0667847,304.3629285,297.6911643,0.0218191
0.787,318.1021264,334.9829462,0.052755,309.2087553,329.9780349,0.0668512,304.367066,297.6920581,0.0218297
0.7875,318.1076565,335.0079216,0.0528157,309.213073,330.0030068,0.0669177,304.371199,297.6929503,0.0218403
0.788,318.1131805,335.0328971,0.0528765,309.2173859,330.0279786,0.0669842,304.3753275,297.6938408,0.0218509
0.7885,318.1186984,335.0578724,0.0529373,309.221694,330.0529505,0.0670507,304.3794516,297.6947297,0.0218614
0.789,318.1242103,335.0828478,0.0529982,309.2259975,330.0779223,0.0671172,304.3835712,297.6956169,0.021872
0.7895,318.1297162,335.1078232,0.053059,309.2302962,330.102894,0.0671838,304.3876863,297.6965024,0.0218826
0.79,318.1352161,335.1327985,0.0531199,309.2345902,330.1278658,0.0672503,304.391797,297.6973864,0.0218931
0.7905,318.1407099,335.1577739,0.0531808,309.2388795,330.1528376,0.0673169,304.3959033,297.6982687,0.0219037
0.791,318.1461977,335.1827492,0.0532417,309.2431641,330.1778093,0.0673835,304.4000051,297.6991493,0.0219142
0.7915,318.1516795,335.2077245,0.0533026,309.2474441,330.202781,0.0674501,304.4041024,297.7000283,0.0219247
0.792,318.1571553,335.2326997,0.0533635,309.2517193,330.2277527,0.0675167,304.4081953,297.7009057,0.0219352
0.7925,318.1626251,335.257675,0.0534245,309.2559898,330.2527244,0.0675833,304.4122838,297.7017815,0.0219457
0.793,318.1680889,335.2826502,0.0534854,309.2602557,330.277696,0.06765,304.4163679,297.7026556,0.0219562
0.7935,318.1735467,335.3076255,0.0535464,309.2645169,330.3026677,0.0677166,304.4204475,297.7035281,0.0219667
0.794,318.1789985,335.3326007,0.0536075,309.2687734,330.3276393,0.0677833,304.4245227,297.704399,0.0219772
0.7945,318.1844444,335.3575758,0.0536685,309.2730252,330.3526109,0.06785,304.4285935,297.7052683,0.0219877
0.795,318.1898843,335.382551,0.0537295,309.2772724,330.3775825,0.0679167,304.4326599,297.706136,0.0219981
0.7955,318.1953183,335.4075262,0.0537906,309.281515,330.4025541,0.0679834,304.4367219,297.707002,0.0220086
0.796,318.2007463,335.4325013,0.0538517,309.2857528,330.4275256,0.0680502,304.4407795,297.7078665,0.022019
0.7965,318.2061683,335.4574764,0.0539128,309.2899861,330.4524972,0.0681169,304.4448327,297.7087293,0.0220295
0.797,318.2115844,335.4824515,0.0539739,309.2942147,330.4774687,0.0681837,304.4488815,297.7095905,0.0220399
0.7975,318.2169946,335.5074266,0.0540351,309.2984387,330.5024402,0.0682505,304.452926,297.7104502,0.0220503
0.798,318.2223988,335.5324016,0.0540962,309.302658,330.5274117,0.0683173,304.456966,297.7113082,0.0220607
0.7985,318.2277972,335.5573767,0.0541574,309.3068727,330.5523831,0.0683841,304.4610017,297.7121647,0.0220711
0.799,318.2331896,335.5823517,0.0542186,309.3110828,330.5773546,0.0684509,304.465033,297.7130195,0.0220815
0.7995,318.2385761,335.6073267,0.0542798,309.3152883,330.602326,0.0685177,304.4690599,297.7138728,0.0220919
0.8,318.2439567,335.6323017,0.0543411,309.3194892,330.6272974,0.0685846,304.4730824,297.7147245,0.0221022
0.8005,318.2493314,335.6572767,0.0544023,309.3236855,330.6522688,0.0686515,304.4771006,297.7155746,0.0221126
0.801,318.2547003,335.6822516,0.0544636,309.3278772,330.6772402,0.0687184,304.4811145,297.7164231,0.022123
0.8015,318.2600632,335.7072265,0.0545249,309.3320642,330.7022115,0.0687853,304.485124,297.7172701,0.0221333
0.802,318.2654203,335.7322015,0.0545862,309.3362467,330.7271829,0.0688522,304.4891291,297.7181154,0.0221436
0.8025,318.2707715,335.7571764,0.0546475,309.3404247,330.7521542,0.0689191,304.4931299,297.7189592,0.022154
0.803,318.2761169,335.7821512,0.0547089,309.344598,330.7771255,0.068986,304.4971264,297.7198015,0.0221643
0.8035,318.2814563,335.8071261,0.0547702,309.3487668,330.8020968,0.069053,304.5011185,297.7206421,0.0221746
0.804,318.28679,335.8321009,0.0548316,309.352931,330.8270681,0.06912,304.5051063,297.7214812,0.0221849
0.8045,318.2921178,335.8570758,0.054893,309.3570906,330.8520393,0.069187,304.5090898,297.7223188,0.0221952
0.805,318.2974397,335.8820506,0.0549544,309.3612457,330.8770105,0.069254,304.513069,297.7231547,0.0222054
0.8055,318.3027559,335.9070254,0.0550159,309.3653962,330.9019817,0.069321,304.5170438,297.7239892,0.0222157
0.806,318.3080662,335.9320001,0.0550773,309.3695422,330.9269529,0.069388,304.5210144,297.7248221,0.022226
0.8065,318.3133707,335.9569749,0.0551388,309.3736836,330.9519241,0.0694551,304.5249806,297.7256534,0.0222362
0.807,318.3186694,335.9819496,0.0552003,309.3778205,330.9768953,0.0695221,304.5289425,297.7264832,0.0222465
0.8075,318.3239622,336.0069244,0.0552618,309.3819529,331.0018664,0.0695892,304.5329002,297.7273114,0.0222567
0.808,318.3292493,336.0318991,0.0553233,309.3860808,331.0268376,0.0696563,304.5368535,297.7281381,0.0222669
0.8085,318.3345306,336.0568737,0.0553849,309.3902041,331.0518087,0.0697234,304.5408026,297.7289633,0.0222772
0.809,318.3398061,336.0818484,0.0554464,309.3943229,331.0767797,0.0697905,304.5447473,297.7297869,0.0222874
0.8095,318.3450758,336.1068231,0.055508,309.3984372,331.1017508,0.0698576,304.5486878,297.730609,0.0222976
0.81,318.3503398,336.1317977,0.0555696,309.402547,331.1267219,0.0699248,304.552624,297.7314296,0.0223077
0.8105,318.3555979,336.1567723,0.0556312,309.4066523,331.1516929,0.0699919,304.556556,297.7322486,0.0223179
0.811,318.3608503,336.1817469,0.0556928,309.4107531,331.1766639,0.0700591,304.5604837,297.7330661,0.0223281
0.8115,318.366097,336.2067215,0.0557545,309.4148494,331.2016349,0.0701263,304.5644071,297.7338821,0.0223383
0.812,318.3713379,336.231696,0.0558162,309.4189412,331.2266059,0.0701935,304.5683262,297.7346966,0.0223484
0.8125,318.3765731,336.2566706,0.0558779,309.4230285,331.2515769,0.0702607,304.5722411,297.7355095,0.0223586
0.813,318.3818025,336.2816451,0.0559396,309.4271114,331.2765478,0.070328,304.5761518,297.736321,0.0223687
0.8135,318.3870262,336.3066196,0.0560013,309.4311898,331.3015188,0.0703952,304.5800582,297.7371309,0.0223788
0.814,318.3922442,336.3315941,0.056063,309.4352637,331.3264897,0.0704625,304.5839604,297.7379393,0.0223889
0.8145,318.3974565,336.3565686,0.0561248,309.4393332,331.3514606,0.0705298,304.5878583,297.7387462,0.022399
0.815,318.402663,336.381543,0.0561866,309.4433982,331.3764314,0.070597,304.591752,297.7395516,0.0224091
0.8155,318.4078639,336.4065174,0.0562484,309.4474587,331.4014023,0.0706644,304.5956415,297.7403556,0.0224192
0.816,318.413059,336.4314918,0.0563102,309.4515148,331.4263731,0.0707317,304.5995267,297.741158,0.0224293
0.8165,318.4182485,336.4564662,0.056372,309.4555665,331.4513439,0.070799,304.6034078,297.7419589,0.0224394
0.817,318.4234323,336.4814406,0.0564339,309.4596137,331.4763148,0.0708664,304.6072846,297.7427583,0.0224495
0.8175,318.4286104,336.506415,0.0564957,309.4636565,331.5012855,0.0709337,304.6111572,297.7435563,0.0224595
0.818,318.4337828,336.5313893,0.0565576,309.4676949,331.5262563,0.0710011,304.6150256,297.7443527,0.0224696
0.8185,318.4389495,336.5563637,0.0566195,309.4717289,331.5512271,0.0710685,304.6188898,297.7451477,0.0224796
0.819,318.4441106,336.581338,0.0566814,309.4757584,331.5761978,0.0711359,304.6227498,297.7459412,0.0224896
0.8195,318.449266,336.6063123,0.0567434,309.4797835,331.6011685,0.0712033,304.6266056,297.7467332,0.0224996
0.82,318.4544158,336.6312865,0.0568053,309.4838043,331.6261392,0.0712707,304.6304572,297.7475237,0.0225097
0.8205,318.4595599,336.6562608,0.0568673,309.4878206,331.6511099,0.0713382,304.6343046,297.7483128,0.0225197
0.821,318.4646984,336.681235,0.0569293,309.4918325,331.6760805,0.0714056,304.6381479,297.7491004,0.0225297
0.8215,318.4698313,336.7062092,0.0569913,309.49584,331.7010512,0.0714731,304.641987,297.7498865,0.0225396
0.822,318.4749585,336.7311834,0.0570533,309.4998432,331.7260218,0.0715406,304.6458219,297.7506712,0.0225496
0.8225,318.4800802,336.7561576,0.0571153,309.503842,331.7509924,0.0716081,304.6496526,297.7514543,0.0225596
0.823,318.4851962,336.7811318,0.0571774,309.5078364,331.775963,0.0716756,304.6534792,297.7522361,0.0225695
0.8235,318.4903066,336.8061059,0.0572395,309.5118264,331.8009336,0.0717432,304.6573016,297.7530164,0.0225795
0.824,318.4954115,336.8310801,0.0573016,309.5158119,331.8259041,0.0718107,304.66112,297.7537952,0.0225894
0.8245,318.5005107,336.8560542,0.0573637,309.5197931,331.8508747,0.0718783,304.6649343,297.7545726,0.0225994
0.825,318.5056044,336.8810283,0.0574258,309.5237699,331.8758452,0.0719458,304.6687444,297.7553485,0.0226093
0.8255,318.5106925,336.9060023,0.057488,309.5277423,331.9008157,0.0720134,304.6725503,297.7561229,0.0226192
0.826,318.5157751,336.9309764,0.0575501,309.5317104,331.9257862,0.072081,304.6763522,297.756896,0.0226291
0.8265,318.5208521,336.9559504,0.0576123,309.5356741,331.9507566,0.0721486,304.6801499,297.7576676,0.022639
0.827,318.5259235,336.9809245,0.0576745,309.5396335,331.9757271,0.0722163,304.6839434,297.7584377,0.0226489
0.8275,318.5309893,337.0058985,0.0577367,309.5435886,332.0006975,0.0722839,304.6877329,297.7592064,0.0226588
0.828,318.5360496,337.0308725,0.057799,309.5475393,332.0256679,0.0723516,304.6915182,297.7599737,0.0226686
0.8285,318.5411044,337.0558464,0.0578612,309.5514857,332.0506383,0.0724192,304.6952995,297.7607396,0.0226785
0.829,318.5461536,337.0808204,0.0579235,309.5554278,332.0756087,0.0724869,304.6990766,297.761504,0.0226883
0.8295,318.5511973,337.1057943,0.0579858,309.5593656,332.100579,0.0725546,304.7028496,297.762267,0.0226982
0.83,318.5562355,337.1307682,0.0580481,309.563299,332.1255494,0.0726223,304.7066186,297.7630285,0.022708
0.8305,318.5612681,337.1557421,0.0581104,309.5672282,332.1505197,0.0726901,304.7103834,297.7637887,0.0227179
0.831,318.5662952,337.180716,0.0581727,309.571153,332.17549,0.0727578,304.7141442,297.7645474,0.0227277
0.8315,318.5713169,337.2056899,0.0582351,309.5750735,332.2004603,0.0728256,304.7179008,297.7653047,0.0227375
0.832,318.576333,337.2306637,0.0582974,309.5789898,332.2254306,0.0728933,304.7216534,297.7660606,0.0227473
0.8325,318.5813436,337.2556375,0.0583598,309.5829017,332.2504008,0.0729611,304.7254019,297.7668151,0.0227571
0.833,318.5863488,337.2806113,0.0584222,309.5868094,332.275371,0.0730289,304.7291464,297.7675682,0.0227669
0.8335,318.5913484,337.3055851,0.0584847,309.5907127,332.3003413,0.0730967,304.7328867,297.7683199,0.0227766
0.834,318.5963426,337.3305589,0.0585471,309.5946119,332.3253115,0.0731645,304.736623,297.7690702,0.0227864
0.8345,318.6013313,337.3555327,0.0586096,309.5985067,332.3502816,0.0732324,304.7403553,297.769819,0.0227961
0.835,318.6063146,337.3805064,0.058672,309.6023973,332.3752518,0.0733002,304.7440835,297.7705665,0.0228059
0.8355,318.6112923,337.4054801,0.0587345,309.6062836,332.4002219,0.0733681,304.7478076,297.7713126,0.0228156
0.836,318.6162647,337.4304538,0.058797,309.6101656,332.4251921,0.073436,304.7515277,297.7720573,0.0228254
0.8365,318.6212316,337.4554275,0.0588595,309.6140434,332.4501622,0.0735039,304.7552438,297.7728006,0.0228351
0.837,318.626193,337.4804012,0.0589221,309.617917,332.4751323,0.0735718,304.7589558,297.7735425,0.0228448
0.8375,318.631149,337.5053748,0.0589846,309.6217863,332.5001023,0.0736397,304.7626638,297.774283,0.0228545
0.838,318.6360996,337.5303484,0.0590472,309.6256513,332.5250724,0.0737076,304.7663678,297.7750222,0.0228642
0.8385,318.6410447,337.555322,0.0591098,309.6295122,332.5500424,0.0737756,304.7700677,297.7757599,0.0228739
0.839,318.6459845,337.5802956,0.0591724,309.6333688,332.5750124,0.0738435,304.7737636,297.7764963,0.0228836
0.8395,318.6509188,337.6052692,0.059235,309.6372212,332.5999824,0.0739115,304.7774555,297.7772313,0.0228932
0.84,318.6558477,337.6302428,0.0592977,309.6410693,332.6249524,0.0739795,304.7811434,297.777965,0.0229029
0.8405,318.6607712,337.6552163,0.0593604,309.6449133,332.6499224,0.0740475,304.7848273,297.7786972,0.0229126
0.841,318.6656893,337.6801898,0.059423,309.648753,332.6748923,0.0741155,304.7885071,297.7794281,0.0229222
0.8415,318.6706021,337.7051633,0.0594857,309.6525885,332.6998623,0.0741835,304.792183,297.7801577,0.0229318
0.842,318.6755094,337.7301368,0.0595484,309.6564199,332.7248322,0.0742516,304.7958549,297.7808858,0.0229415
0.8425,318.6804114,337.7551103,0.0596112,309.660247,332.7498021,0.0743196,304.7995228,297.7816127,0.0229511
0.843,318.685308,337.7800837,0.0596739,309.6640699,332.774772,0.0743877,304.8031867,297.7823381,0.0229607
0.8435,318.6901992,337.8050572,0.0597367,309.6678887,332.7997418,0.0744558,304.8068466,297.7830622,0.0229703
0.844,318.6950851,337.8300306,0.0597994,309.6717033,332.8247117,0.0745238,304.8105025,297.783785,0.0229799
0.8445,318.6999656,337.855004,0.0598622,309.6755137,332.8496815,0.074592,304.8141545,297.7845064,0.0229895
0.845,318.7048408,337.8799774,0.059925,309.6793199,332.8746513,0.0746601,304.8178025,297.7852264,0.022999
0.8455,318.7097106,337.9049507,0.0599879,309.683122,332.8996211,0.0747282,304.8214465,297.7859451,0.0230086
0.846,318.7145751,337.9299241,0.0600507,309.6869199,332.9245908,0.0747964,304.8250866,297.7866625,0.0230182
0.8465,318.7194343,337.9548974,0.0601136,309.6907136,332.9495606,0.0748645,304.8287227,297.7873785,0.0230277
0.847,318.7242881,337.9798707,0.0601764,309.6945032,332.9745303,0.0749327,304.8323549,297.7880932,0.0230373
0.8475,318.7291366,338.004844,0.0602393,309.6982886,332.9995,0.0750009,304.8359831,297.7888066,0.0230468
0.848,318.7339798,338.0298173,0.0603022,309.7020699,333.0244697,0.0750691,304.8396073,297.7895186,0.0230563
0.8485,318.7388177,338.0547905,0.0603652,309.705847,333.0494394,0.0751373,304.8432277,297.7902293,0.0230658
0.849,318.7436503,338.0797637,0.0604281,309.70962,333.0744091,0.0752055,304.8468441,297.7909386,0.0230753
0.8495,318.7484776,338.104737,0.0604911,309.7133889,333.0993787,0.0752738,304.8504565,297.7916467,0.0230848
0.85,318.7532997,338.1297102,0.060554,309.7171537,333.1243483,0.075342,304.854065,297.7923534,0.0230943
0.8505,318.7581164,338.1546833,0.060617,309.7209143,333.1493179,0.0754103,304.8576696,297.7930588,0.0231038
0.851,318.7629278,338.1796565,0.06068,309.7246708,333.1742875,0.0754786,304.8612703,297.7937628,0.0231133
0.8515,318.767734,338.2046296,0.0607431,309.7284232,333.1992571,0.0755468,304.8648671,297.7944656,0.0231227
0.852,318.7725349,338.2296028,0.0608061,309.7321715,333.2242267,0.0756152,304.86846,297.7951671,0.0231322
0.8525,318.7773306,338.2545759,0.0608692,309.7359157,333.2491962,0.0756835,304.8720489,297.7958672,0.0231416
0.853,318.782121,338.279549,0.0609322,309.7396558,333.2741657,0.0757518,304.875634,297.796566,0.0231511
0.8535,318.7869061,338.3045221,0.0609953,309.7433918,333.2991352,0.0758202,304.8792151,297.7972635,0.0231605
0.854,318.791686,338.3294951,0.0610584,309.7471237,333.3241047,0.0758885,304.8827924,297.7979598,0.0231699
0.8545,318.7964607,338.3544682,0.0611216,309.7508515,333.3490742,0.0759569,304.8863657,297.7986547,0.0231794
0.855,318.8012301,338.3794412,0.0611847,309.7545752,333.3740436,0.0760253,304.8899352,297.7993483,0.0231888
0.8555,318.8059943,338.4044142,0.0612479,309.7582949,333.399013,0.0760937,304.8935008,297.8000406,0.0231982
0.856,318.8107533,338.4293872,0.061311,309.7620105,333.4239825,0.0761621,304.8970625,297.8007316,0.0232075
0.8565,318.8155071,338.4543601,0.0613742,309.765722,333.4489518,0.0762305,304.9006203,297.8014214,0.0232169
0.857,318.8202556,338.4793331,0.0614374,309.7694295,333.4739212,0.0762989,304.9041743,297.8021098,0.0232263
0.8575,318.824999,338.504306,0.0615006,309.7731329,333.4988906,0.0763674,304.9077244,297.802797,0.0232357
0.858,318.8297371,338.5292789,0.0615639,309.7768322,333.5238599,0.0764358,304.9112707,297.8034829,0.023245
0.8585,318.8344701,338.5542518,0.0616271,309.7805275,333.5488292,0.0765043,304.914813,297.8041675,0.0232544
0.859,318.8391978,338.5792247,0.0616904,309.7842188,333.5737985,0.0765728,304.9183516,297.8048508,0.0232637
0.8595,318.8439204,338.6041976,0.0617537,309.787906,333.5987678,0.0766413,304.9218863,297.8055328,0.023273
0.86,318.8486378,338.6291704,0.061817,309.7915892,333.6237371,0.0767098,304.9254171,297.8062136,0.0232823
0.8605,318.8533501,338.6541432,0.0618803,309.7952683,333.6487064,0.0767784,304.9289441,297.8068931,0.0232917
0.861,318.8580572,338.679116,0.0619436,309.7989435,333.6736756,0.0768469,304.9324672,297.8075713,0.023301
0.8615,318.8627591,338.7040888,0.062007,309.8026146,333.6986448,0.0769155,304.9359866,297.8082482,0.0233103
0.862,318.8674558,338.7290616,0.0620704,309.8062816,333.723614,0.076984,304.939502,297.8089239,0.0233195
0.8625,318.8721475,338.7540343,0.0621337,309.8099447,333.7485832,0.0770526,304.9430137,297.8095983,0.0233288
0.863,318.8768339,338.7790071,0.0621971,309.8136038,333.7735523,0.0771212,304.9465216,297.8102715,0.0233381
0.8635,318.8815153,338.8039798,0.0622605,309.8172588,333.7985215,0.0771898,304.9500256,297.8109434,0.0233474
0.864,318.8861915,338.8289525,0.062324,309.8209099,333.8234906,0.0772584,304.9535258,297.8116141,0.0233566
0.8645,318.8908625,338.8539252,0.0623874,309.824557,333.8484597,0.077327,304.9570222,297.8122835,0.0233659
0.865,318.8955285,338.8788978,0.0624509,309.8282,333.8734288,0.0773957,304.9605148,297.8129516,0.0233751
0.8655,318.9001893,338.9038705,0.0625144,309.8318391,333.8983979,0.0774643,304.9640036,297.8136185,0.0233843
0.866,318.9048451,338.9288431,0.0625778,309.8354742,333.9233669,0.077533,304.9674886,297.8142841,0.0233935
0.8665,318.9094957,338.9538157,0.0626414,309.8391054,333.948336,0.0776017,304.9709698,297.8149485,0.0234028
0.867,318.9141412,338.9787883,0.0627049,309.8427325,333.973305,0.0776704,304.9744472,297.8156117,0.023412
0.8675,318.9187817,339.0037609,0.0627684,309.8463557,333.998274,0.0777391,304.9779208,297.8162736,0.0234211
0.868,318.923417,339.0287335,0.062832,309.8499749,334.023243,0.0778078,304.9813907,297.8169343,0.0234303
0.8685,318.9280473,339.053706,0.0628956,309.8535902,334.0482119,0.0778765,304.9848568,297.8175938,0.0234395
0.869,318.9326725,339.0786785,0.0629591,309.8572015,334.0731809,0.0779453,304.9883191,297.818252,0.0234487
0.8695,318.9372926,339.103651,0.0630227,309.8608089,334.0981498,0.078014,304.9917776,297.818909,0.0234578
0.87,318.9419077,339.1286235,0.0630864,309.8644123,334.1231187,0.0780828,304.9952324,297.8195647,0.023467
0.8705,318.9465177,339.153596,0.06315,309.8680117,334.1480876,0.0781516,304.9986834,297.8202193,0.0234761
0.871,318.9511227,339.1785684,0.0632137,309.8716071,334.1730565,0.0782204,305.0021307,297.8208726,0.0234853
