time,cosFM.phi,sinFM.phi,cosAM.phi,sinAM.phi,sine.phi
0.8641,571.3461226,571.3461226,542.9300424,542.9300424,542.9300424
0.8642,571.3778649,571.3778649,542.9928742,542.9928742,542.9928742
0.8643,571.4096019,571.4096019,543.0557061,543.0557061,543.0557061
0.8644,571.4413338,571.4413338,543.118538,543.118538,543.118538
0.8645,571.4730606,571.4730606,543.1813698,543.1813698,543.1813698
0.8646,571.5047823,571.5047823,543.2442017,543.2442017,543.2442017
0.8647,571.536499,571.536499,543.3070335,543.3070335,543.3070335
0.8648,571.5682106,571.5682106,543.3698654,543.3698654,543.3698654
0.8649,571.5999174,571.5999174,543.4326972,543.4326972,543.4326972
0.865,571.6316192,571.6316192,543.4955291,543.4955291,543.4955291
0.8651,571.6633162,571.6633162,543.5583609,543.5583609,543.5583609
0.8652,571.6950084,571.6950084,543.6211928,543.6211928,543.6211928
0.8653,571.7266959,571.7266959,543.6840246,543.6840246,543.6840246
0.8654,571.7583787,571.7583787,543.7468565,543.7468565,543.7468565
0.8655,571.7900568,571.7900568,543.8096883,543.8096883,543.8096883
0.8656,571.8217303,571.8217303,543.8725202,543.8725202,543.8725202
0.8657,571.8533992,571.8533992,543.935352,543.935352,543.935352
0.8658,571.8850636,571.8850636,543.9981839,543.9981839,543.9981839
0.8659,571.9167236,571.9167236,544.0610157,544.0610157,544.0610157
0.866,571.9483792,571.9483792,544.1238476,544.1238476,544.1238476
0.8661,571.9800304,571.9800304,544.1866795,544.1866795,544.1866795
0.8662,572.0116773,572.0116773,544.2495113,544.2495113,544.2495113
0.8663,572.0433199,572.0433199,544.3123432,544.3123432,544.3123432
0.8664,572.0749582,572.0749582,544.375175,544.375175,544.375175
0.8665,572.1065924,572.1065924,544.4380069,544.4380069,544.4380069
0.8666,572.1382225,572.1382225,544.5008387,544.5008387,544.5008387
0.8667,572.1698485,572.1698485,544.5636706,544.5636706,544.5636706
0.8668,572.2014705,572.2014705,544.6265024,544.6265024,544.6265024
0.8669,572.2330885,572.2330885,544.6893343,544.6893343,544.6893343
0.867,572.2647025,572.2647025,544.7521661,544.7521661,544.7521661
0.8671,572.2963126,572.2963126,544.814998,544.814998,544.814998
0.8672,572.327919,572.327919,544.8778298,544.8778298,544.8778298
0.8673,572.3595215,572.3595215,544.9406617,544.9406617,544.9406617
0.8674,572.3911202,572.3911202,545.0034935,545.0034935,545.0034935
0.8675,572.4227153,572.4227153,545.0663254,545.0663254,545.0663254
0.8676,572.4543067,572.4543067,545.1291573,545.1291573,545.1291573
0.8677,572.4858945,572.4858945,545.1919891,545.1919891,545.1919891
0.8678,572.5174788,572.5174788,545.254821,545.254821,545.254821
0.8679,572.5490595,572.5490595,545.3176528,545.3176528,545.3176528
0.868,572.5806368,572.5806368,545.3804847,545.3804847,545.3804847
0.8681,572.6122107,572.6122107,545.4433165,545.4433165,545.4433165
0.8682,572.6437812,572.6437812,545.5061484,545.5061484,545.5061484
0.8683,572.6753484,572.6753484,545.5689802,545.5689802,545.5689802
0.8684,572.7069123,572.7069123,545.6318121,545.6318121,545.6318121
0.8685,572.738473,572.738473,545.6946439,545.6946439,545.6946439
0.8686,572.7700305,572.7700305,545.7574758,545.7574758,545.7574758
0.8687,572.8015849,572.8015849,545.8203076,545.8203076,545.8203076
0.8688,572.8331362,572.8331362,545.8831395,545.8831395,545.8831395
0.8689,572.8646845,572.8646845,545.9459713,545.9459713,545.9459713
0.869,572.8962298,572.8962298,546.0088032,546.0088032,546.0088032
0.8691,572.9277721,572.9277721,546.071635,546.071635,546.071635
0.8692,572.9593116,572.9593116,546.1344669,546.1344669,546.1344669
0.8693,572.9908482,572.9908482,546.1972988,546.1972988,546.1972988
0.8694,573.022382,573.022382,546.2601306,546.2601306,546.2601306
0.8695,573.0539131,573.0539131,546.3229625,546.3229625,546.3229625
0.8696,573.0854415,573.0854415,546.3857943,546.3857943,546.3857943
0.8697,573.1169672,573.1169672,546.4486262,546.4486262,546.4486262
0.8698,573.1484904,573.1484904,546.511458,546.511458,546.511458
0.8699,573.1800109,573.1800109,546.5742899,546.5742899,546.5742899
0.87,573.211529,573.211529,546.6371217,546.6371217,546.6371217
0.8701,573.2430446,573.2430446,546.6999536,546.6999536,546.6999536
0.8702,573.2745578,573.2745578,546.7627854,546.7627854,546.7627854
0.8703,573.3060686,573.3060686,546.8256173,546.8256173,546.8256173
0.8704,573.3375772,573.3375772,546.8884491,546.8884491,546.8884491
0.8705,573.3690834,573.3690834,546.951281,546.951281,546.951281
0.8706,573.4005874,573.4005874,547.0141128,547.0141128,547.0141128
0.8707,573.4320893,573.4320893,547.0769447,547.0769447,547.0769447
0.8708,573.463589,573.463589,547.1397765,547.1397765,547.1397765
0.8709,573.4950866,573.4950866,547.2026084,547.2026084,547.2026084
0.871,573.5265823,573.5265823,547.2654403,547.2654403,547.2654403
0.8711,573.5580759,573.5580759,547.3282721,547.3282721,547.3282721
0.8712,573.5895676,573.5895676,547.391104,547.391104,547.391104
0.8713,573.6210574,573.6210574,547.4539358,547.4539358,547.4539358
0.8714,573.6525454,573.6525454,547.5167677,547.5167677,547.5167677
0.8715,573.6840315,573.6840315,547.5795995,547.5795995,547.5795995
0.8716,573.715516,573.715516,547.6424314,547.6424314,547.6424314
0.8717,573.7469987,573.7469987,547.7052632,547.7052632,547.7052632
0.8718,573.7784798,573.7784798,547.7680951,547.7680951,547.7680951
0.8719,573.8099593,573.8099593,547.8309269,547.8309269,547.8309269
0.872,573.8414372,573.8414372,547.8937588,547.8937588,547.8937588
0.8721,573.8729136,573.8729136,547.9565906,547.9565906,547.9565906
0.8722,573.9043886,573.9043886,548.0194225,548.0194225,548.0194225
0.8723,573.9358621,573.9358621,548.0822543,548.0822543,548.0822543
0.8724,573.9673343,573.9673343,548.1450862,548.1450862,548.1450862
0.8725,573.9988052,573.9988052,548.2079181,548.2079181,548.2079181
0.8726,574.0302748,574.0302748,548.2707499,548.2707499,548.2707499
0.8727,574.0617432,574.0617432,548.3335818,548.3335818,548.3335818
0.8728,574.0932104,574.0932104,548.3964136,548.3964136,548.3964136
0.8729,574.1246765,574.1246765,548.4592455,548.4592455,548.4592455
0.873,574.1561415,574.1561415,548.5220773,548.5220773,548.5220773
0.8731,574.1876054,574.1876054,548.5849092,548.5849092,548.5849092
0.8732,574.2190684,574.2190684,548.647741,548.647741,548.647741
0.8733,574.2505305,574.2505305,548.7105729,548.7105729,548.7105729
0.8734,574.2819917,574.2819917,548.7734047,548.7734047,548.7734047
0.8735,574.313452,574.313452,548.8362366,548.8362366,548.8362366
0.8736,574.3449116,574.3449116,548.8990684,548.8990684,548.8990684
0.8737,574.3763704,574.3763704,548.9619003,548.9619003,548.9619003
0.8738,574.4078285,574.4078285,549.0247321,549.0247321,549.0247321
0.8739,574.439286,574.439286,549.087564,549.087564,549.087564
0.874,574.4707428,574.4707428,549.1503958,549.1503958,549.1503958
0.8741,574.5021991,574.5021991,549.2132277,549.2132277,549.2132277
0.8742,574.533655,574.533655,549.2760596,549.2760596,549.2760596
0.8743,574.5651103,574.5651103,549.3388914,549.3388914,549.3388914
0.8744,574.5965653,574.5965653,549.4017233,549.4017233,549.4017233
0.8745,574.6280198,574.6280198,549.4645551,549.4645551,549.4645551
0.8746,574.6594741,574.6594741,549.527387,549.527387,549.527387
0.8747,574.6909281,574.6909281,549.5902188,549.5902188,549.5902188
0.8748,574.7223819,574.7223819,549.6530507,549.6530507,549.6530507
0.8749,574.7538355,574.7538355,549.7158825,549.7158825,549.7158825
0.875,574.785289,574.785289,549.7787144,549.7787144,549.7787144
0.8751,574.8167424,574.8167424,549.8415462,549.8415462,549.8415462
0.8752,574.8481958,574.8481958,549.9043781,549.9043781,549.9043781
0.8753,574.8796492,574.8796492,549.9672099,549.9672099,549.9672099
0.8754,574.9111027,574.9111027,550.0300418,550.0300418,550.0300418
0.8755,574.9425563,574.9425563,550.0928736,550.0928736,550.0928736
0.8756,574.9740101,574.9740101,550.1557055,550.1557055,550.1557055
0.8757,575.005464,575.005464,550.2185373,550.2185373,550.2185373
0.8758,575.0369183,575.0369183,550.2813692,550.2813692,550.2813692
0.8759,575.0683728,575.0683728,550.3442011,550.3442011,550.3442011
0.876,575.0998277,575.0998277,550.4070329,550.4070329,550.4070329
0.8761,575.131283,575.131283,550.4698648,550.4698648,550.4698648
0.8762,575.1627387,575.1627387,550.5326966,550.5326966,550.5326966
0.8763,575.194195,575.194195,550.5955285,550.5955285,550.5955285
0.8764,575.2256518,575.2256518,550.6583603,550.6583603,550.6583603
0.8765,575.2571092,575.2571092,550.7211922,550.7211922,550.7211922
0.8766,575.2885672,575.2885672,550.784024,550.784024,550.784024
0.8767,575.3200259,575.3200259,550.8468559,550.8468559,550.8468559
0.8768,575.3514854,575.3514854,550.9096877,550.9096877,550.9096877
0.8769,575.3829456,575.3829456,550.9725196,550.9725196,550.9725196
0.877,575.4144067,575.4144067,551.0353514,551.0353514,551.0353514
0.8771,575.4458686,575.4458686,551.0981833,551.0981833,551.0981833
0.8772,575.4773315,575.4773315,551.1610151,551.1610151,551.1610151
0.8773,575.5087953,575.5087953,551.223847,551.223847,551.223847
0.8774,575.5402602,575.5402602,551.2866789,551.2866789,551.2866789
0.8775,575.5717262,575.5717262,551.3495107,551.3495107,551.3495107
0.8776,575.6031932,575.6031932,551.4123426,551.4123426,551.4123426
0.8777,575.6346615,575.6346615,551.4751744,551.4751744,551.4751744
0.8778,575.6661309,575.6661309,551.5380063,551.5380063,551.5380063
0.8779,575.6976016,575.6976016,551.6008381,551.6008381,551.6008381
0.878,575.7290736,575.7290736,551.66367,551.66367,551.66367
0.8781,575.760547,575.760547,551.7265018,551.7265018,551.7265018
0.8782,575.7920218,575.7920218,551.7893337,551.7893337,551.7893337
0.8783,575.8234981,575.8234981,551.8521655,551.8521655,551.8521655
0.8784,575.8549758,575.8549758,551.9149974,551.9149974,551.9149974
0.8785,575.8864551,575.8864551,551.9778292,551.9778292,551.9778292
0.8786,575.917936,575.917936,552.0406611,552.0406611,552.0406611
0.8787,575.9494185,575.9494185,552.1034929,552.1034929,552.1034929
0.8788,575.9809027,575.9809027,552.1663248,552.1663248,552.1663248
0.8789,576.0123887,576.0123887,552.2291566,552.2291566,552.2291566
0.879,576.0438764,576.0438764,552.2919885,552.2919885,552.2919885
0.8791,576.075366,576.075366,552.3548204,552.3548204,552.3548204
0.8792,576.1068575,576.1068575,552.4176522,552.4176522,552.4176522
0.8793,576.1383509,576.1383509,552.4804841,552.4804841,552.4804841
0.8794,576.1698463,576.1698463,552.5433159,552.5433159,552.5433159
0.8795,576.2013437,576.2013437,552.6061478,552.6061478,552.6061478
0.8796,576.2328432,576.2328432,552.6689796,552.6689796,552.6689796
0.8797,576.2643448,576.2643448,552.7318115,552.7318115,552.7318115
0.8798,576.2958485,576.2958485,552.7946433,552.7946433,552.7946433
0.8799,576.3273545,576.3273545,552.8574752,552.8574752,552.8574752
0.88,576.3588628,576.3588628,552.920307,552.920307,552.920307
0.8801,576.3903733,576.3903733,552.9831389,552.9831389,552.9831389
0.8802,576.4218863,576.4218863,553.0459707,553.0459707,553.0459707
0.8803,576.4534016,576.4534016,553.1088026,553.1088026,553.1088026
0.8804,576.4849194,576.4849194,553.1716344,553.1716344,553.1716344
0.8805,576.5164397,576.5164397,553.2344663,553.2344663,553.2344663
0.8806,576.5479626,576.5479626,553.2972982,553.2972982,553.2972982
0.8807,576.579488,576.579488,553.36013,553.36013,553.36013
0.8808,576.6110161,576.6110161,553.4229619,553.4229619,553.4229619
0.8809,576.6425469,576.6425469,553.4857937,553.4857937,553.4857937
0.881,576.6740805,576.6740805,553.5486256,553.5486256,553.5486256
0.8811,576.7056168,576.7056168,553.6114574,553.6114574,553.6114574
0.8812,576.737156,576.737156,553.6742893,553.6742893,553.6742893
0.8813,576.768698,576.768698,553.7371211,553.7371211,553.7371211
0.8814,576.800243,576.800243,553.799953,553.799953,553.799953
0.8815,576.831791,576.831791,553.8627848,553.8627848,553.8627848
0.8816,576.863342,576.863342,553.9256167,553.9256167,553.9256167
0.8817,576.8948961,576.8948961,553.9884485,553.9884485,553.9884485
0.8818,576.9264533,576.9264533,554.0512804,554.0512804,554.0512804
0.8819,576.9580137,576.9580137,554.1141122,554.1141122,554.1141122
0.882,576.9895773,576.9895773,554.1769441,554.1769441,554.1769441
0.8821,577.0211442,577.0211442,554.2397759,554.2397759,554.2397759
0.8822,577.0527144,577.0527144,554.3026078,554.3026078,554.3026078
0.8823,577.084288,577.084288,554.3654397,554.3654397,554.3654397
0.8824,577.1158649,577.1158649,554.4282715,554.4282715,554.4282715
0.8825,577.1474454,577.1474454,554.4911034,554.4911034,554.4911034
0.8826,577.1790293,577.1790293,554.5539352,554.5539352,554.5539352
0.8827,577.2106168,577.2106168,554.6167671,554.6167671,554.6167671
0.8828,577.2422079,577.2422079,554.6795989,554.6795989,554.6795989
0.8829,577.2738027,577.2738027,554.7424308,554.7424308,554.7424308
0.883,577.3054011,577.3054011,554.8052626,554.8052626,554.8052626
0.8831,577.3370034,577.3370034,554.8680945,554.8680945,554.8680945
0.8832,577.3686094,577.3686094,554.9309263,554.9309263,554.9309263
0.8833,577.4002192,577.4002192,554.9937582,554.9937582,554.9937582
0.8834,577.4318329,577.4318329,555.05659,555.05659,555.05659
0.8835,577.4634506,577.4634506,555.1194219,555.1194219,555.1194219
0.8836,577.4950723,577.4950723,555.1822537,555.1822537,555.1822537
0.8837,577.526698,577.526698,555.2450856,555.2450856,555.2450856
0.8838,577.5583277,577.5583277,555.3079174,555.3079174,555.3079174
0.8839,577.5899617,577.5899617,555.3707493,555.3707493,555.3707493
0.884,577.6215997,577.6215997,555.4335812,555.4335812,555.4335812
0.8841,577.6532421,577.6532421,555.496413,555.496413,555.496413
0.8842,577.6848886,577.6848886,555.5592449,555.5592449,555.5592449
0.8843,577.7165396,577.7165396,555.6220767,555.6220767,555.6220767
0.8844,577.7481948,577.7481948,555.6849086,555.6849086,555.6849086
0.8845,577.7798545,577.7798545,555.7477404,555.7477404,555.7477404
0.8846,577.8115187,577.8115187,555.8105723,555.8105723,555.8105723
0.8847,577.8431874,577.8431874,555.8734041,555.8734041,555.8734041
0.8848,577.8748606,577.8748606,555.936236,555.936236,555.936236
0.8849,577.9065385,577.9065385,555.9990678,555.9990678,555.9990678
0.885,577.938221,577.938221,556.0618997,556.0618997,556.0618997
0.8851,577.9699082,577.9699082,556.1247315,556.1247315,556.1247315
0.8852,578.0016001,578.0016001,556.1875634,556.1875634,556.1875634
0.8853,578.0332969,578.0332969,556.2503952,556.2503952,556.2503952
0.8854,578.0649985,578.0649985,556.3132271,556.3132271,556.3132271
0.8855,578.096705,578.096705,556.376059,556.376059,556.376059
0.8856,578.1284164,578.1284164,556.4388908,556.4388908,556.4388908
0.8857,578.1601329,578.1601329,556.5017227,556.5017227,556.5017227
0.8858,578.1918544,578.1918544,556.5645545,556.5645545,556.5645545
0.8859,578.2235809,578.2235809,556.6273864,556.6273864,556.6273864
0.886,578.2553126,578.2553126,556.6902182,556.6902182,556.6902182
0.8861,578.2870495,578.2870495,556.7530501,556.7530501,556.7530501
0.8862,578.3187916,578.3187916,556.8158819,556.8158819,556.8158819
0.8863,578.350539,578.350539,556.8787138,556.8787138,556.8787138
0.8864,578.3822917,578.3822917,556.9415456,556.9415456,556.9415456
0.8865,578.4140498,578.4140498,557.0043775,557.0043775,557.0043775
0.8866,578.4458133,578.4458133,557.0672093,557.0672093,557.0672093
0.8867,578.4775823,578.4775823,557.1300412,557.1300412,557.1300412
0.8868,578.5093568,578.5093568,557.192873,557.192873,557.192873
0.8869,578.5411369,578.5411369,557.2557049,557.2557049,557.2557049
0.887,578.5729226,578.5729226,557.3185367,557.3185367,557.3185367
0.8871,578.6047139,578.6047139,557.3813686,557.3813686,557.3813686
0.8872,578.636511,578.636511,557.4442005,557.4442005,557.4442005
0.8873,578.6683138,578.6683138,557.5070323,557.5070323,557.5070323
0.8874,578.7001224,578.7001224,557.5698642,557.5698642,557.5698642
0.8875,578.7319369,578.7319369,557.632696,557.632696,557.632696
0.8876,578.7637573,578.7637573,557.6955279,557.6955279,557.6955279
0.8877,578.7955836,578.7955836,557.7583597,557.7583597,557.7583597
0.8878,578.8274159,578.8274159,557.8211916,557.8211916,557.8211916
0.8879,578.8592543,578.8592543,557.8840234,557.8840234,557.8840234
0.888,578.8910988,578.8910988,557.9468553,557.9468553,557.9468553
0.8881,578.9229494,578.9229494,558.0096871,558.0096871,558.0096871
0.8882,578.9548061,578.9548061,558.072519,558.072519,558.072519
0.8883,578.9866692,578.9866692,558.1353508,558.1353508,558.1353508
0.8884,579.0185385,579.0185385,558.1981827,558.1981827,558.1981827
0.8885,579.0504141,579.0504141,558.2610145,558.2610145,558.2610145
0.8886,579.0822961,579.0822961,558.3238464,558.3238464,558.3238464
0.8887,579.1141846,579.1141846,558.3866782,558.3866782,558.3866782
0.8888,579.1460795,579.1460795,558.4495101,558.4495101,558.4495101
0.8889,579.1779809,579.1779809,558.512342,558.512342,558.512342
0.889,579.209889,579.209889,558.5751738,558.5751738,558.5751738
0.8891,579.2418036,579.2418036,558.6380057,558.6380057,558.6380057
0.8892,579.2737249,579.2737249,558.7008375,558.7008375,558.7008375
0.8893,579.3056529,579.3056529,558.7636694,558.7636694,558.7636694
0.8894,579.3375877,579.3375877,558.8265012,558.8265012,558.8265012
0.8895,579.3695293,579.3695293,558.8893331,558.8893331,558.8893331
0.8896,579.4014778,579.4014778,558.9521649,558.9521649,558.9521649
0.8897,579.4334331,579.4334331,559.0149968,559.0149968,559.0149968
0.8898,579.4653954,579.4653954,559.0778286,559.0778286,559.0778286
0.8899,579.4973648,579.4973648,559.1406605,559.1406605,559.1406605
0.89,579.5293411,579.5293411,559.2034923,559.2034923,559.2034923
0.8901,579.5613246,579.5613246,559.2663242,559.2663242,559.2663242
0.8902,579.5933152,579.5933152,559.329156,559.329156,559.329156
0.8903,579.625313,579.625313,559.3919879,559.3919879,559.3919879
0.8904,579.6573181,579.6573181,559.4548198,559.4548198,559.4548198
0.8905,579.6893304,579.6893304,559.5176516,559.5176516,559.5176516
0.8906,579.7213501,579.7213501,559.5804835,559.5804835,559.5804835
0.8907,579.7533771,579.7533771,559.6433153,559.6433153,559.6433153
0.8908,579.7854116,579.7854116,559.7061472,559.7061472,559.7061472
0.8909,579.8174536,579.8174536,559.768979,559.768979,559.768979
0.891,579.8495031,579.8495031,559.8318109,559.8318109,559.8318109
0.8911,579.8815602,579.8815602,559.8946427,559.8946427,559.8946427
0.8912,579.9136249,579.9136249,559.9574746,559.9574746,559.9574746
0.8913,579.9456973,579.9456973,560.0203064,560.0203064,560.0203064
0.8914,579.9777774,579.9777774,560.0831383,560.0831383,560.0831383
0.8915,580.0098653,580.0098653,560.1459701,560.1459701,560.1459701
0.8916,580.041961,580.041961,560.208802,560.208802,560.208802
0.8917,580.0740645,580.0740645,560.2716338,560.2716338,560.2716338
0.8918,580.106176,580.106176,560.3344657,560.3344657,560.3344657
0.8919,580.1382954,580.1382954,560.3972975,560.3972975,560.3972975
0.892,580.1704229,580.1704229,560.4601294,560.4601294,560.4601294
0.8921,580.2025583,580.2025583,560.5229613,560.5229613,560.5229613
0.8922,580.2347019,580.2347019,560.5857931,560.5857931,560.5857931
0.8923,580.2668537,580.2668537,560.648625,560.648625,560.648625
0.8924,580.2990137,580.2990137,560.7114568,560.7114568,560.7114568
0.8925,580.3311819,580.3311819,560.7742887,560.7742887,560.7742887
0.8926,580.3633584,580.3633584,560.8371205,560.8371205,560.8371205
0.8927,580.3955432,580.3955432,560.8999524,560.8999524,560.8999524
0.8928,580.4277364,580.4277364,560.9627842,560.9627842,560.9627842
0.8929,580.4599381,580.4599381,561.0256161,561.0256161,561.0256161
0.893,580.4921483,580.4921483,561.0884479,561.0884479,561.0884479
0.8931,580.524367,580.524367,561.1512798,561.1512798,561.1512798
0.8932,580.5565943,580.5565943,561.2141116,561.2141116,561.2141116
0.8933,580.5888302,580.5888302,561.2769435,561.2769435,561.2769435
0.8934,580.6210748,580.6210748,561.3397753,561.3397753,561.3397753
0.8935,580.6533281,580.6533281,561.4026072,561.4026072,561.4026072
0.8936,580.6855902,580.6855902,561.465439,561.465439,561.465439
0.8937,580.7178611,580.7178611,561.5282709,561.5282709,561.5282709
0.8938,580.7501409,580.7501409,561.5911028,561.5911028,561.5911028
0.8939,580.7824296,580.7824296,561.6539346,561.6539346,561.6539346
0.894,580.8147273,580.8147273,561.7167665,561.7167665,561.7167665
0.8941,580.847034,580.847034,561.7795983,561.7795983,561.7795983
0.8942,580.8793497,580.8793497,561.8424302,561.8424302,561.8424302
0.8943,580.9116746,580.9116746,561.905262,561.905262,561.905262
0.8944,580.9440086,580.9440086,561.9680939,561.9680939,561.9680939
0.8945,580.9763519,580.9763519,562.0309257,562.0309257,562.0309257
0.8946,581.0087044,581.0087044,562.0937576,562.0937576,562.0937576
0.8947,581.0410662,581.0410662,562.1565894,562.1565894,562.1565894
0.8948,581.0734373,581.0734373,562.2194213,562.2194213,562.2194213
0.8949,581.1058179,581.1058179,562.2822531,562.2822531,562.2822531
0.895,581.1382079,581.1382079,562.345085,562.345085,562.345085
0.8951,581.1706073,581.1706073,562.4079168,562.4079168,562.4079168
0.8952,581.2030164,581.2030164,562.4707487,562.4707487,562.4707487
0.8953,581.235435,581.235435,562.5335806,562.5335806,562.5335806
0.8954,581.2678633,581.2678633,562.5964124,562.5964124,562.5964124
0.8955,581.3003012,581.3003012,562.6592443,562.6592443,562.6592443
0.8956,581.3327489,581.3327489,562.7220761,562.7220761,562.7220761
0.8957,581.3652064,581.3652064,562.784908,562.784908,562.784908
0.8958,581.3976737,581.3976737,562.8477398,562.8477398,562.8477398
0.8959,581.4301508,581.4301508,562.9105717,562.9105717,562.9105717
0.896,581.4626379,581.4626379,562.9734035,562.9734035,562.9734035
0.8961,581.495135,581.495135,563.0362354,563.0362354,563.0362354
0.8962,581.5276421,581.5276421,563.0990672,563.0990672,563.0990672
0.8963,581.5601593,581.5601593,563.1618991,563.1618991,563.1618991
0.8964,581.5926866,581.5926866,563.2247309,563.2247309,563.2247309
0.8965,581.625224,581.625224,563.2875628,563.2875628,563.2875628
0.8966,581.6577717,581.6577717,563.3503946,563.3503946,563.3503946
0.8967,581.6903296,581.6903296,563.4132265,563.4132265,563.4132265
0.8968,581.7228979,581.7228979,563.4760583,563.4760583,563.4760583
0.8969,581.7554765,581.7554765,563.5388902,563.5388902,563.5388902
0.897,581.7880655,581.7880655,563.6017221,563.6017221,563.6017221
0.8971,581.8206649,581.8206649,563.6645539,563.6645539,563.6645539
0.8972,581.8532749,581.8532749,563.7273858,563.7273858,563.7273858
0.8973,581.8858954,581.8858954,563.7902176,563.7902176,563.7902176
0.8974,581.9185265,581.9185265,563.8530495,563.8530495,563.8530495
0.8975,581.9511683,581.9511683,563.9158813,563.9158813,563.9158813
0.8976,581.9838207,581.9838207,563.9787132,563.9787132,563.9787132
0.8977,582.0164839,582.0164839,564.041545,564.041545,564.041545
0.8978,582.0491579,582.0491579,564.1043769,564.1043769,564.1043769
0.8979,582.0818428,582.0818428,564.1672087,564.1672087,564.1672087
0.898,582.1145385,582.1145385,564.2300406,564.2300406,564.2300406
0.8981,582.1472451,582.1472451,564.2928724,564.2928724,564.2928724
0.8982,582.1799627,582.1799627,564.3557043,564.3557043,564.3557043
0.8983,582.2126914,582.2126914,564.4185361,564.4185361,564.4185361
0.8984,582.2454311,582.2454311,564.481368,564.481368,564.481368
0.8985,582.278182,582.278182,564.5441999,564.5441999,564.5441999
0.8986,582.310944,582.310944,564.6070317,564.6070317,564.6070317
0.8987,582.3437173,582.3437173,564.6698636,564.6698636,564.6698636
0.8988,582.3765018,582.3765018,564.7326954,564.7326954,564.7326954
0.8989,582.4092977,582.4092977,564.7955273,564.7955273,564.7955273
0.899,582.4421049,582.4421049,564.8583591,564.8583591,564.8583591
0.8991,582.4749235,582.4749235,564.921191,564.921191,564.921191
0.8992,582.5077536,582.5077536,564.9840228,564.9840228,564.9840228
0.8993,582.5405952,582.5405952,565.0468547,565.0468547,565.0468547
0.8994,582.5734484,582.5734484,565.1096865,565.1096865,565.1096865
0.8995,582.6063131,582.6063131,565.1725184,565.1725184,565.1725184
0.8996,582.6391896,582.6391896,565.2353502,565.2353502,565.2353502
0.8997,582.6720777,582.6720777,565.2981821,565.2981821,565.2981821
0.8998,582.7049776,582.7049776,565.3610139,565.3610139,565.3610139
0.8999,582.7378892,582.7378892,565.4238458,565.4238458,565.4238458
0.9,582.7708128,582.7708128,565.4866776,565.4866776,565.4866776
0.9001,582.8037482,582.8037482,565.5495095,565.5495095,565.5495095
0.9002,582.8366955,582.8366955,565.6123414,565.6123414,565.6123414
0.9003,582.8696549,582.8696549,565.6751732,565.6751732,565.6751732
0.9004,582.9026263,582.9026263,565.7380051,565.7380051,565.7380051
0.9005,582.9356097,582.9356097,565.8008369,565.8008369,565.8008369
0.9006,582.9686053,582.9686053,565.8636688,565.8636688,565.8636688
0.9007,583.0016131,583.0016131,565.9265006,565.9265006,565.9265006
0.9008,583.0346331,583.0346331,565.9893325,565.9893325,565.9893325
0.9009,583.0676654,583.0676654,566.0521643,566.0521643,566.0521643
0.901,583.1007101,583.1007101,566.1149962,566.1149962,566.1149962
0.9011,583.1337671,583.1337671,566.177828,566.177828,566.177828
0.9012,583.1668365,583.1668365,566.2406599,566.2406599,566.2406599
0.9013,583.1999184,583.1999184,566.3034917,566.3034917,566.3034917
0.9014,583.2330128,583.2330128,566.3663236,566.3663236,566.3663236
0.9015,583.2661198,583.2661198,566.4291554,566.4291554,566.4291554
0.9016,583.2992394,583.2992394,566.4919873,566.4919873,566.4919873
0.9017,583.3323716,583.3323716,566.5548191,566.5548191,566.5548191
0.9018,583.3655166,583.3655166,566.617651,566.617651,566.617651
0.9019,583.3986743,583.3986743,566.6804829,566.6804829,566.6804829
0.902,583.4318449,583.4318449,566.7433147,566.7433147,566.7433147
0.9021,583.4650282,583.4650282,566.8061466,566.8061466,566.8061466
0.9022,583.4982245,583.4982245,566.8689784,566.8689784,566.8689784
0.9023,583.5314338,583.5314338,566.9318103,566.9318103,566.9318103
0.9024,583.564656,583.564656,566.9946421,566.9946421,566.9946421
0.9025,583.5978913,583.5978913,567.057474,567.057474,567.057474
0.9026,583.6311397,583.6311397,567.1203058,567.1203058,567.1203058
0.9027,583.6644012,583.6644012,567.1831377,567.1831377,567.1831377
0.9028,583.6976759,583.6976759,567.2459695,567.2459695,567.2459695
0.9029,583.7309639,583.7309639,567.3088014,567.3088014,567.3088014
0.903,583.7642651,583.7642651,567.3716332,567.3716332,567.3716332
0.9031,583.7975797,583.7975797,567.4344651,567.4344651,567.4344651
0.9032,583.8309077,583.8309077,567.4972969,567.4972969,567.4972969
0.9033,583.8642491,583.8642491,567.5601288,567.5601288,567.5601288
0.9034,583.897604,583.897604,567.6229607,567.6229607,567.6229607
0.9035,583.9309724,583.9309724,567.6857925,567.6857925,567.6857925
0.9036,583.9643543,583.9643543,567.7486244,567.7486244,567.7486244
0.9037,583.9977499,583.9977499,567.8114562,567.8114562,567.8114562
0.9038,584.0311592,584.0311592,567.8742881,567.8742881,567.8742881
0.9039,584.0645822,584.0645822,567.9371199,567.9371199,567.9371199
0.904,584.098019,584.098019,567.9999518,567.9999518,567.9999518
0.9041,584.1314695,584.1314695,568.0627836,568.0627836,568.0627836
0.9042,584.164934,584.164934,568.1256155,568.1256155,568.1256155
0.9043,584.1984123,584.1984123,568.1884473,568.1884473,568.1884473
0.9044,584.2319047,584.2319047,568.2512792,568.2512792,568.2512792
0.9045,584.265411,584.265411,568.314111,568.314111,568.314111
0.9046,584.2989314,584.2989314,568.3769429,568.3769429,568.3769429
