time,controlBus.integerSignal_ref,controlBus.integerSignal_sim,controlBus.integerSignal_relerr,controlBus.booleanSignal_ref,controlBus.booleanSignal_sim,controlBus.booleanSignal_relerr,controlBus.subControlBus.myBooleanSignal_ref,controlBus.subControlBus.myBooleanSignal_sim,controlBus.subControlBus.myBooleanSignal_relerr
0.7248,3,3,0,1,1,0,1,1,0
0.7252,3,3,0,1,1,0,1,1,0
0.7256,3,3,0,1,1,0,1,1,0
0.726,3,3,0,1,1,0,1,1,0
0.7264,3,3,0,1,1,0,1,1,0
0.7268,3,3,0,1,1,0,1,1,0
0.7272,3,3,0,1,1,0,1,1,0
0.7276,3,3,0,1,1,0,1,1,0
0.728,3,3,0,1,1,0,1,1,0
0.7284,3,3,0,1,1,0,1,1,0
0.7288,3,3,0,1,1,0,1,1,0
0.7292,3,3,0,1,1,0,1,1,0
0.7296,3,3,0,1,1,0,1,1,0
0.73,3,3,0,1,1,0,1,1,0
0.7304,3,3,0,1,1,0,1,1,0
0.7308,3,3,0,1,1,0,1,1,0
0.7312,3,3,0,1,1,0,1,1,0
0.7316,3,3,0,1,1,0,1,1,0
0.732,3,3,0,1,1,0,1,1,0
0.7324,3,3,0,1,1,0,1,1,0
0.7328,3,3,0,1,1,0,1,1,0
0.7332,3,3,0,1,1,0,1,1,0
0.7336,3,3,0,1,1,0,1,1,0
0.734,3,3,0,1,1,0,1,1,0
0.7344,3,3,0,1,1,0,1,1,0
0.7348,3,3,0,1,1,0,1,1,0
0.7352,3,3,0,1,1,0,1,1,0
0.7356,3,3,0,1,1,0,1,1,0
0.736,3,3,0,1,1,0,1,1,0
0.7364,3,3,0,1,1,0,1,1,0
0.7368,3,3,0,1,1,0,1,1,0
0.7372,3,3,0,1,1,0,1,1,0
0.7376,3,3,0,1,1,0,1,1,0
0.738,3,3,0,1,1,0,1,1,0
0.7384,3,3,0,1,1,0,1,1,0
0.7388,3,3,0,1,1,0,1,1,0
0.7392,3,3,0,1,1,0,1,1,0
0.7396,3,3,0,1,1,0,1,1,0
0.74,3,3,0,1,1,0,1,1,0
0.7404,3,3,0,1,1,0,1,1,0
0.7408,3,3,0,1,1,0,1,1,0
0.7412,3,3,0,1,1,0,1,1,0
0.7416,3,3,0,1,1,0,1,1,0
0.742,3,3,0,1,1,0,1,1,0
0.7424,3,3,0,1,1,0,1,1,0
0.7428,3,3,0,1,1,0,1,1,0
0.7432,3,3,0,1,1,0,1,1,0
0.7436,3,3,0,1,1,0,1,1,0
0.744,3,3,0,1,1,0,1,1,0
0.7444,3,3,0,1,1,0,1,1,0
0.7448,3,3,0,1,1,0,1,1,0
0.7452,3,3,0,1,1,0,1,1,0
0.7456,3,3,0,1,1,0,1,1,0
0.746,3,3,0,1,1,0,1,1,0
0.7464,3,3,0,1,1,0,1,1,0
0.7468,3,3,0,1,1,0,1,1,0
0.7472,3,3,0,1,1,0,1,1,0
0.7476,3,3,0,1,1,0,1,1,0
0.748,3,3,0,1,1,0,1,1,0
0.7484,3,3,0,1,1,0,1,1,0
0.7488,3,3,0,1,1,0,1,1,0
0.7492,3,3,0,1,1,0,1,1,0
0.7496,3,3,0,1,1,0,1,1,0
0.75,3,3,0,1,1,0,1,1,0
0.7504,3,3,0,1,1,0,1,1,0
0.7508,3,3,0,1,1,0,1,1,0
0.7512,3,3,0,1,1,0,1,1,0
0.7516,3,3,0,1,1,0,1,1,0
0.752,3,3,0,1,1,0,1,1,0
0.7524,3,3,0,1,1,0,1,1,0
0.7528,3,3,0,1,1,0,1,1,0
0.7532,3,3,0,1,1,0,1,1,0
0.7536,3,3,0,1,1,0,1,1,0
0.754,3,3,0,1,1,0,1,1,0
0.7544,3,3,0,1,1,0,1,1,0
0.7548,3,3,0,1,1,0,1,1,0
0.7552,3,3,0,1,1,0,1,1,0
0.7556,3,3,0,1,1,0,1,1,0
0.756,3,3,0,1,1,0,1,1,0
0.7564,3,3,0,1,1,0,1,1,0
0.7568,3,3,0,1,1,0,1,1,0
0.7572,3,3,0,1,1,0,1,1,0
0.7576,3,3,0,1,1,0,1,1,0
0.758,3,3,0,1,1,0,1,1,0
0.7584,3,3,0,1,1,0,1,1,0
0.7588,3,3,0,1,1,0,1,1,0
0.7592,3,3,0,1,1,0,1,1,0
0.7596,3,3,0,1,1,0,1,1,0
0.76,3,3,0,1,1,0,1,1,0
0.7604,3,3,0,1,1,0,1,1,0
0.7608,3,3,0,1,1,0,1,1,0
0.7612,3,3,0,1,1,0,1,1,0
0.7616,3,3,0,1,1,0,1,1,0
0.762,3,3,0,1,1,0,1,1,0
0.7624,3,3,0,1,1,0,1,1,0
0.7628,3,3,0,1,1,0,1,1,0
0.7632,3,3,0,1,1,0,1,1,0
0.7636,3,3,0,1,1,0,1,1,0
0.764,3,3,0,1,1,0,1,1,0
0.7644,3,3,0,1,1,0,1,1,0
0.7648,3,3,0,1,1,0,1,1,0
0.7652,3,3,0,1,1,0,1,1,0
0.7656,3,3,0,1,1,0,1,1,0
0.766,3,3,0,1,1,0,1,1,0
0.7664,3,3,0,1,1,0,1,1,0
0.7668,3,3,0,1,1,0,1,1,0
0.7672,3,3,0,1,1,0,1,1,0
0.7676,3,3,0,1,1,0,1,1,0
0.768,3,3,0,1,1,0,1,1,0
0.7684,3,3,0,1,1,0,1,1,0
0.7688,3,3,0,1,1,0,1,1,0
0.7692,3,3,0,1,1,0,1,1,0
0.7696,3,3,0,1,1,0,1,1,0
0.77,3,3,0,1,1,0,1,1,0
0.7704,3,3,0,1,1,0,1,1,0
0.7708,3,3,0,1,1,0,1,1,0
0.7712,3,3,0,1,1,0,1,1,0
0.7716,3,3,0,1,1,0,1,1,0
0.772,3,3,0,1,1,0,1,1,0
0.7724,3,3,0,1,1,0,1,1,0
0.7728,3,3,0,1,1,0,1,1,0
0.7732,3,3,0,1,1,0,1,1,0
0.7736,3,3,0,1,1,0,1,1,0
0.774,3,3,0,1,1,0,1,1,0
0.7744,3,3,0,1,1,0,1,1,0
0.7748,3,3,0,1,1,0,1,1,0
0.7752,3,3,0,1,1,0,1,1,0
0.7756,3,3,0,1,1,0,1,1,0
0.776,3,3,0,1,1,0,1,1,0
0.7764,3,3,0,1,1,0,1,1,0
0.7768,3,3,0,1,1,0,1,1,0
0.7772,3,3,0,1,1,0,1,1,0
0.7776,3,3,0,1,1,0,1,1,0
0.778,3,3,0,1,1,0,1,1,0
0.7784,3,3,0,1,1,0,1,1,0
0.7788,3,3,0,1,1,0,1,1,0
0.7792,3,3,0,1,1,0,1,1,0
0.7796,3,3,0,1,1,0,1,1,0
0.78,3,3,0,1,1,0,1,1,0
0.7804,3,3,0,1,1,0,1,1,0
0.7808,3,3,0,1,1,0,1,1,0
0.7812,3,3,0,1,1,0,1,1,0
0.7816,3,3,0,1,1,0,1,1,0
0.782,3,3,0,1,1,0,1,1,0
0.7824,3,3,0,1,1,0,1,1,0
0.7828,3,3,0,1,1,0,1,1,0
0.7832,3,3,0,1,1,0,1,1,0
0.7836,3,3,0,1,1,0,1,1,0
0.784,3,3,0,1,1,0,1,1,0
0.7844,3,3,0,1,1,0,1,1,0
0.7848,3,3,0,1,1,0,1,1,0
0.7852,3,3,0,1,1,0,1,1,0
0.7856,3,3,0,1,1,0,1,1,0
0.786,3,3,0,1,1,0,1,1,0
0.7864,3,3,0,1,1,0,1,1,0
0.7868,3,3,0,1,1,0,1,1,0
0.7872,3,3,0,1,1,0,1,1,0
0.7876,3,3,0,1,1,0,1,1,0
0.788,3,3,0,1,1,0,1,1,0
0.7884,3,3,0,1,1,0,1,1,0
0.7888,3,3,0,1,1,0,1,1,0
0.7892,3,3,0,1,1,0,1,1,0
0.7896,3,3,0,1,1,0,1,1,0
0.79,3,3,0,1,1,0,1,1,0
0.7904,3,3,0,1,1,0,1,1,0
0.7908,3,3,0,1,1,0,1,1,0
0.7912,3,3,0,1,1,0,1,1,0
0.7916,3,3,0,1,1,0,1,1,0
0.792,3,3,0,1,1,0,1,1,0
0.7924,3,3,0,1,1,0,1,1,0
0.7928,3,3,0,1,1,0,1,1,0
0.7932,3,3,0,1,1,0,1,1,0
0.7936,3,3,0,1,1,0,1,1,0
0.794,3,3,0,1,1,0,1,1,0
0.7944,3,3,0,1,1,0,1,1,0
0.7948,3,3,0,1,1,0,1,1,0
0.7952,3,3,0,1,1,0,1,1,0
0.7956,3,3,0,1,1,0,1,1,0
0.796,3,3,0,1,1,0,1,1,0
0.7964,3,3,0,1,1,0,1,1,0
0.7968,3,3,0,1,1,0,1,1,0
0.7972,3,3,0,1,1,0,1,1,0
0.7976,3,3,0,1,1,0,1,1,0
0.798,3,3,0,1,1,0,1,1,0
0.7984,3,3,0,1,1,0,1,1,0
0.7988,3,3,0,1,1,0,1,1,0
0.7992,3,3,0,1,1,0,1,1,0
0.7996,3,3,0,1,1,0,1,1,0
0.8,3,3,0,1,1,0,1,1,0
0.8004,3,3,0,1,1,0,1,1,0
0.8008,3,3,0,1,1,0,1,1,0
0.8012,3,3,0,1,1,0,1,1,0
0.8016,3,3,0,1,1,0,1,1,0
0.802,3,3,0,1,1,0,1,1,0
0.8024,3,3,0,1,1,0,1,1,0
0.8028,3,3,0,1,1,0,1,1,0
0.8032,3,3,0,1,1,0,1,1,0
0.8036,3,3,0,1,1,0,1,1,0
0.804,3,3,0,1,1,0,1,1,0
0.8044,3,3,0,1,1,0,1,1,0
0.8048,3,3,0,1,1,0,1,1,0
0.8052,3,3,0,1,1,0,1,1,0
0.8056,3,3,0,1,1,0,1,1,0
0.806,3,3,0,1,1,0,1,1,0
0.8064,3,3,0,1,1,0,1,1,0
0.8068,3,3,0,1,1,0,1,1,0
0.8072,3,3,0,1,1,0,1,1,0
0.8076,3,3,0,1,1,0,1,1,0
0.808,3,3,0,1,1,0,1,1,0
0.8084,3,3,0,1,1,0,1,1,0
0.8088,3,3,0,1,1,0,1,1,0
0.8092,3,3,0,1,1,0,1,1,0
0.8096,3,3,0,1,1,0,1,1,0
0.81,3,3,0,1,1,0,1,1,0
0.8104,3,3,0,1,1,0,1,1,0
0.8108,3,3,0,1,1,0,1,1,0
0.8112,3,3,0,1,1,0,1,1,0
0.8116,3,3,0,1,1,0,1,1,0
0.812,3,3,0,1,1,0,1,1,0
0.8124,3,3,0,1,1,0,1,1,0
0.8128,3,3,0,1,1,0,1,1,0
0.8132,3,3,0,1,1,0,1,1,0
0.8136,3,3,0,1,1,0,1,1,0
0.814,3,3,0,1,1,0,1,1,0
0.8144,3,3,0,1,1,0,1,1,0
0.8148,3,3,0,1,1,0,1,1,0
0.8152,3,3,0,1,1,0,1,1,0
0.8156,3,3,0,1,1,0,1,1,0
0.816,3,3,0,1,1,0,1,1,0
0.8164,3,3,0,1,1,0,1,1,0
0.8168,3,3,0,1,1,0,1,1,0
0.8172,3,3,0,1,1,0,1,1,0
0.8176,3,3,0,1,1,0,1,1,0
0.818,3,3,0,1,1,0,1,1,0
0.8184,3,3,0,1,1,0,1,1,0
0.8188,3,3,0,1,1,0,1,1,0
0.8192,3,3,0,1,1,0,1,1,0
0.8196,3,3,0,1,1,0,1,1,0
0.82,3,3,0,1,1,0,1,1,0
0.8204,3,3,0,1,1,0,1,1,0
0.8208,3,3,0,1,1,0,1,1,0
0.8212,3,3,0,1,1,0,1,1,0
0.8216,3,3,0,1,1,0,1,1,0
0.822,3,3,0,1,1,0,1,1,0
0.8224,3,3,0,1,1,0,1,1,0
0.8228,3,3,0,1,1,0,1,1,0
0.8232,3,3,0,1,1,0,1,1,0
0.8236,3,3,0,1,1,0,1,1,0
0.824,3,3,0,1,1,0,1,1,0
0.8244,3,3,0,1,1,0,1,1,0
0.8248,3,3,0,1,1,0,1,1,0
0.8252,3,3,0,1,1,0,1,1,0
0.8256,3,3,0,1,1,0,1,1,0
0.826,3,3,0,1,1,0,1,1,0
0.8264,3,3,0,1,1,0,1,1,0
0.8268,3,3,0,1,1,0,1,1,0
0.8272,3,3,0,1,1,0,1,1,0
0.8276,3,3,0,1,1,0,1,1,0
0.828,3,3,0,1,1,0,1,1,0
0.8284,3,3,0,1,1,0,1,1,0
0.8288,3,3,0,1,1,0,1,1,0
0.8292,3,3,0,1,1,0,1,1,0
0.8296,3,3,0,1,1,0,1,1,0
0.83,3,3,0,1,1,0,1,1,0
0.8304,3,3,0,1,1,0,1,1,0
0.8308,3,3,0,1,1,0,1,1,0
0.8312,3,3,0,1,1,0,1,1,0
0.8316,3,3,0,1,1,0,1,1,0
0.832,3,3,0,1,1,0,1,1,0
0.8324,3,3,0,1,1,0,1,1,0
0.8328,3,3,0,1,1,0,1,1,0
0.8332,3,3,0,1,1,0,1,1,0
0.8336,3,3,0,1,1,0,1,1,0
0.834,3,3,0,1,1,0,1,1,0
0.8344,3,3,0,1,1,0,1,1,0
0.8348,3,3,0,1,1,0,1,1,0
0.8352,3,3,0,1,1,0,1,1,0
0.8356,3,3,0,1,1,0,1,1,0
0.836,3,3,0,1,1,0,1,1,0
0.8364,3,3,0,1,1,0,1,1,0
0.8368,3,3,0,1,1,0,1,1,0
0.8372,3,3,0,1,1,0,1,1,0
0.8376,3,3,0,1,1,0,1,1,0
0.838,3,3,0,1,1,0,1,1,0
0.8384,3,3,0,1,1,0,1,1,0
0.8388,3,3,0,1,1,0,1,1,0
0.8392,3,3,0,1,1,0,1,1,0
0.8396,3,3,0,1,1,0,1,1,0
0.84,3,3,0,1,1,0,1,1,0
0.8404,3,3,0,1,1,0,1,1,0
0.8408,3,3,0,1,1,0,1,1,0
0.8412,3,3,0,1,1,0,1,1,0
0.8416,3,3,0,1,1,0,1,1,0
0.842,3,3,0,1,1,0,1,1,0
0.8424,3,3,0,1,1,0,1,1,0
0.8428,3,3,0,1,1,0,1,1,0
0.8432,3,3,0,1,1,0,1,1,0
0.8436,3,3,0,1,1,0,1,1,0
0.844,3,3,0,1,1,0,1,1,0
0.8444,3,3,0,1,1,0,1,1,0
0.8448,3,3,0,1,1,0,1,1,0
0.8452,3,3,0,1,1,0,1,1,0
0.8456,3,3,0,1,1,0,1,1,0
0.846,3,3,0,1,1,0,1,1,0
0.8464,3,3,0,1,1,0,1,1,0
0.8468,3,3,0,1,1,0,1,1,0
0.8472,3,3,0,1,1,0,1,1,0
0.8476,3,3,0,1,1,0,1,1,0
0.848,3,3,0,1,1,0,1,1,0
0.8484,3,3,0,1,1,0,1,1,0
0.8488,3,3,0,1,1,0,1,1,0
0.8492,3,3,0,1,1,0,1,1,0
0.8496,3,3,0,1,1,0,1,1,0
0.85,3,3,0,1,1,0,1,1,0
0.8504,3,3,0,1,1,0,1,1,0
0.8508,3,3,0,1,1,0,1,1,0
0.8512,3,3,0,1,1,0,1,1,0
0.8516,3,3,0,1,1,0,1,1,0
0.852,3,3,0,1,1,0,1,1,0
0.8524,3,3,0,1,1,0,1,1,0
0.8528,3,3,0,1,1,0,1,1,0
0.8532,3,3,0,1,1,0,1,1,0
0.8536,3,3,0,1,1,0,1,1,0
0.854,3,3,0,1,1,0,1,1,0
0.8544,3,3,0,1,1,0,1,1,0
0.8548,3,3,0,1,1,0,1,1,0
0.8552,3,3,0,1,1,0,1,1,0
0.8556,3,3,0,1,1,0,1,1,0
0.856,3,3,0,1,1,0,1,1,0
0.8564,3,3,0,1,1,0,1,1,0
0.8568,3,3,0,1,1,0,1,1,0
0.8572,3,3,0,1,1,0,1,1,0
0.8576,3,3,0,1,1,0,1,1,0
0.858,3,3,0,1,1,0,1,1,0
0.8584,3,3,0,1,1,0,1,1,0
0.8588,3,3,0,1,1,0,1,1,0
0.8592,3,3,0,1,1,0,1,1,0
0.8596,3,3,0,1,1,0,1,1,0
0.86,3,3,0,1,1,0,1,1,0
0.8604,3,3,0,1,1,0,1,1,0
0.8608,3,3,0,1,1,0,1,1,0
0.8612,3,3,0,1,1,0,1,1,0
0.8616,3,3,0,1,1,0,1,1,0
0.862,3,3,0,1,1,0,1,1,0
0.8624,3,3,0,1,1,0,1,1,0
0.8628,3,3,0,1,1,0,1,1,0
0.8632,3,3,0,1,1,0,1,1,0
0.8636,3,3,0,1,1,0,1,1,0
0.864,3,3,0,1,1,0,1,1,0
0.8644,3,3,0,1,1,0,1,1,0
0.8648,3,3,0,1,1,0,1,1,0
0.8652,3,3,0,1,1,0,1,1,0
0.8656,3,3,0,1,1,0,1,1,0
0.866,3,3,0,1,1,0,1,1,0
0.8664,3,3,0,1,1,0,1,1,0
0.8668,3,3,0,1,1,0,1,1,0
0.8672,3,3,0,1,1,0,1,1,0
0.8676,3,3,0,1,1,0,1,1,0
0.868,3,3,0,1,1,0,1,1,0
0.8684,3,3,0,1,1,0,1,1,0
0.8688,3,3,0,1,1,0,1,1,0
0.8692,3,3,0,1,1,0,1,1,0
0.8696,3,3,0,1,1,0,1,1,0
0.87,3,3,0,1,1,0,1,1,0
0.8704,3,3,0,1,1,0,1,1,0
0.8708,3,3,0,1,1,0,1,1,0
0.8712,3,3,0,1,1,0,1,1,0
0.8716,3,3,0,1,1,0,1,1,0
0.872,3,3,0,1,1,0,1,1,0
0.8724,3,3,0,1,1,0,1,1,0
0.8728,3,3,0,1,1,0,1,1,0
0.8732,3,3,0,1,1,0,1,1,0
0.8736,3,3,0,1,1,0,1,1,0
0.874,3,3,0,1,1,0,1,1,0
0.8744,3,3,0,1,1,0,1,1,0
0.8748,3,3,0,1,1,0,1,1,0
0.8752,3,3,0,1,1,0,1,1,0
0.8756,3,3,0,1,1,0,1,1,0
0.876,3,3,0,1,1,0,1,1,0
0.8764,3,3,0,1,1,0,1,1,0
0.8768,3,3,0,1,1,0,1,1,0
0.8772,3,3,0,1,1,0,1,1,0
0.8776,3,3,0,1,1,0,1,1,0
0.878,3,3,0,1,1,0,1,1,0
0.8784,3,3,0,1,1,0,1,1,0
0.8788,3,3,0,1,1,0,1,1,0
0.8792,3,3,0,1,1,0,1,1,0
0.8796,3,3,0,1,1,0,1,1,0
0.88,3,3,0,1,1,0,1,1,0
0.8804,3,3,0,1,1,0,1,1,0
0.8808,3,3,0,1,1,0,1,1,0
0.8812,3,3,0,1,1,0,1,1,0
0.8816,3,3,0,1,1,0,1,1,0
0.882,3,3,0,1,1,0,1,1,0
0.8824,3,3,0,1,1,0,1,1,0
0.8828,3,3,0,1,1,0,1,1,0
0.8832,3,3,0,1,1,0,1,1,0
0.8836,3,3,0,1,1,0,1,1,0
0.884,3,3,0,1,1,0,1,1,0
0.8844,3,3,0,1,1,0,1,1,0
0.8848,3,3,0,1,1,0,1,1,0
0.8852,3,3,0,1,1,0,1,1,0
0.8856,3,3,0,1,1,0,1,1,0
0.886,3,3,0,1,1,0,1,1,0
0.8864,3,3,0,1,1,0,1,1,0
0.8868,3,3,0,1,1,0,1,1,0
0.8872,3,3,0,1,1,0,1,1,0
0.8876,3,3,0,1,1,0,1,1,0
0.888,3,3,0,1,1,0,1,1,0
0.8884,3,3,0,1,1,0,1,1,0
0.8888,3,3,0,1,1,0,1,1,0
0.8892,3,3,0,1,1,0,1,1,0
0.8896,3,3,0,1,1,0,1,1,0
0.89,3,3,0,1,1,0,1,1,0
0.8904,3,3,0,1,1,0,1,1,0
0.8908,3,3,0,1,1,0,1,1,0
0.8912,3,3,0,1,1,0,1,1,0
0.8916,3,3,0,1,1,0,1,1,0
0.892,3,3,0,1,1,0,1,1,0
0.8924,3,3,0,1,1,0,1,1,0
0.8928,3,3,0,1,1,0,1,1,0
0.8932,3,3,0,1,1,0,1,1,0
0.8936,3,3,0,1,1,0,1,1,0
0.894,3,3,0,1,1,0,1,1,0
0.8944,3,3,0,1,1,0,1,1,0
0.8948,3,3,0,1,1,0,1,1,0
0.8952,3,3,0,1,1,0,1,1,0
0.8956,3,3,0,1,1,0,1,1,0
0.896,3,3,0,1,1,0,1,1,0
0.8964,3,3,0,1,1,0,1,1,0
0.8968,3,3,0,1,1,0,1,1,0
0.8972,3,3,0,1,1,0,1,1,0
0.8976,3,3,0,1,1,0,1,1,0
0.898,3,3,0,1,1,0,1,1,0
0.8984,3,3,0,1,1,0,1,1,0
0.8988,3,3,0,1,1,0,1,1,0
0.8992,3,3,0,1,1,0,1,1,0
0.8996,3,3,0,1,1,0,1,1,0
0.9,3,3,0,1,1,0,1,1,0
0.9004,3,3,0,1,1,0,1,1,0
0.9008,3,3,0,1,1,0,1,1,0
0.9012,3,3,0,1,1,0,1,1,0
0.9016,3,3,0,1,1,0,1,1,0
0.902,3,3,0,1,1,0,1,1,0
0.9024,3,3,0,1,1,0,1,1,0
0.9028,3,3,0,1,1,0,1,1,0
0.9032,3,3,0,1,1,0,1,1,0
0.9036,3,3,0,1,1,0,1,1,0
0.904,3,3,0,1,1,0,1,1,0
0.9044,3,3,0,1,1,0,1,1,0
0.9048,3,3,0,1,1,0,1,1,0
0.9052,3,3,0,1,1,0,1,1,0
0.9056,3,3,0,1,1,0,1,1,0
0.906,3,3,0,1,1,0,1,1,0
0.9064,3,3,0,1,1,0,1,1,0
0.9068,3,3,0,1,1,0,1,1,0
0.9072,3,3,0,1,1,0,1,1,0
0.9076,3,3,0,1,1,0,1,1,0
0.908,3,3,0,1,1,0,1,1,0
0.9084,3,3,0,1,1,0,1,1,0
0.9088,3,3,0,1,1,0,1,1,0
0.9092,3,3,0,1,1,0,1,1,0
0.9096,3,3,0,1,1,0,1,1,0
0.91,3,3,0,1,1,0,1,1,0
0.9104,3,3,0,1,1,0,1,1,0
0.9108,3,3,0,1,1,0,1,1,0
0.9112,3,3,0,1,1,0,1,1,0
0.9116,3,3,0,1,1,0,1,1,0
0.912,3,3,0,1,1,0,1,1,0
0.9124,3,3,0,1,1,0,1,1,0
0.9128,3,3,0,1,1,0,1,1,0
0.9132,3,3,0,1,1,0,1,1,0
0.9136,3,3,0,1,1,0,1,1,0
0.914,3,3,0,1,1,0,1,1,0
0.9144,3,3,0,1,1,0,1,1,0
0.9148,3,3,0,1,1,0,1,1,0
0.9152,3,3,0,1,1,0,1,1,0
0.9156,3,3,0,1,1,0,1,1,0
0.916,3,3,0,1,1,0,1,1,0
0.9164,3,3,0,1,1,0,1,1,0
0.9168,3,3,0,1,1,0,1,1,0
0.9172,3,3,0,1,1,0,1,1,0
0.9176,3,3,0,1,1,0,1,1,0
0.918,3,3,0,1,1,0,1,1,0
0.9184,3,3,0,1,1,0,1,1,0
0.9188,3,3,0,1,1,0,1,1,0
0.9192,3,3,0,1,1,0,1,1,0
0.9196,3,3,0,1,1,0,1,1,0
0.92,3,3,0,1,1,0,1,1,0
0.9204,3,3,0,1,1,0,1,1,0
0.9208,3,3,0,1,1,0,1,1,0
0.9212,3,3,0,1,1,0,1,1,0
0.9216,3,3,0,1,1,0,1,1,0
0.922,3,3,0,1,1,0,1,1,0
0.9224,3,3,0,1,1,0,1,1,0
0.9228,3,3,0,1,1,0,1,1,0
0.9232,3,3,0,1,1,0,1,1,0
0.9236,3,3,0,1,1,0,1,1,0
0.924,3,3,0,1,1,0,1,1,0
0.9244,3,3,0,1,1,0,1,1,0
0.9248,3,3,0,1,1,0,1,1,0
0.9252,3,3,0,1,1,0,1,1,0
0.9256,3,3,0,1,1,0,1,1,0
0.926,3,3,0,1,1,0,1,1,0
0.9264,3,3,0,1,1,0,1,1,0
0.9268,3,3,0,1,1,0,1,1,0
0.9272,3,3,0,1,1,0,1,1,0
0.9276,3,3,0,1,1,0,1,1,0
0.928,3,3,0,1,1,0,1,1,0
0.9284,3,3,0,1,1,0,1,1,0
0.9288,3,3,0,1,1,0,1,1,0
0.9292,3,3,0,1,1,0,1,1,0
0.9296,3,3,0,1,1,0,1,1,0
0.93,3,3,0,1,1,0,1,1,0
0.9304,3,3,0,1,1,0,1,1,0
0.9308,3,3,0,1,1,0,1,1,0
0.9312,3,3,0,1,1,0,1,1,0
0.9316,3,3,0,1,1,0,1,1,0
0.932,3,3,0,1,1,0,1,1,0
0.9324,3,3,0,1,1,0,1,1,0
0.9328,3,3,0,1,1,0,1,1,0
0.9332,3,3,0,1,1,0,1,1,0
0.9336,3,3,0,1,1,0,1,1,0
0.934,3,3,0,1,1,0,1,1,0
0.9344,3,3,0,1,1,0,1,1,0
0.9348,3,3,0,1,1,0,1,1,0
0.9352,3,3,0,1,1,0,1,1,0
0.9356,3,3,0,1,1,0,1,1,0
0.936,3,3,0,1,1,0,1,1,0
0.9364,3,3,0,1,1,0,1,1,0
0.9368,3,3,0,1,1,0,1,1,0
0.9372,3,3,0,1,1,0,1,1,0
0.9376,3,3,0,1,1,0,1,1,0
0.938,3,3,0,1,1,0,1,1,0
0.9384,3,3,0,1,1,0,1,1,0
0.9388,3,3,0,1,1,0,1,1,0
0.9392,3,3,0,1,1,0,1,1,0
0.9396,3,3,0,1,1,0,1,1,0
0.94,3,3,0,1,1,0,1,1,0
0.9404,3,3,0,1,1,0,1,1,0
0.9408,3,3,0,1,1,0,1,1,0
0.9412,3,3,0,1,1,0,1,1,0
0.9416,3,3,0,1,1,0,1,1,0
0.942,3,3,0,1,1,0,1,1,0
0.9424,3,3,0,1,1,0,1,1,0
0.9428,3,3,0,1,1,0,1,1,0
0.9432,3,3,0,1,1,0,1,1,0
0.9436,3,3,0,1,1,0,1,1,0
0.944,3,3,0,1,1,0,1,1,0
0.9444,3,3,0,1,1,0,1,1,0
0.9448,3,3,0,1,1,0,1,1,0
0.9452,3,3,0,1,1,0,1,1,0
0.9456,3,3,0,1,1,0,1,1,0
0.946,3,3,0,1,1,0,1,1,0
0.9464,3,3,0,1,1,0,1,1,0
0.9468,3,3,0,1,1,0,1,1,0
0.9472,3,3,0,1,1,0,1,1,0
0.9476,3,3,0,1,1,0,1,1,0
0.948,3,3,0,1,1,0,1,1,0
0.9484,3,3,0,1,1,0,1,1,0
0.9488,3,3,0,1,1,0,1,1,0
0.9492,3,3,0,1,1,0,1,1,0
0.9496,3,3,0,1,1,0,1,1,0
0.95,3,3,0,1,1,0,1,1,0
0.9504,3,3,0,1,1,0,1,1,0
0.9508,3,3,0,1,1,0,1,1,0
0.9512,3,3,0,1,1,0,1,1,0
0.9516,3,3,0,1,1,0,1,1,0
0.952,3,3,0,1,1,0,1,1,0
0.9524,3,3,0,1,1,0,1,1,0
0.9528,3,3,0,1,1,0,1,1,0
0.9532,3,3,0,1,1,0,1,1,0
0.9536,3,3,0,1,1,0,1,1,0
0.954,3,3,0,1,1,0,1,1,0
0.9544,3,3,0,1,1,0,1,1,0
0.9548,3,3,0,1,1,0,1,1,0
0.9552,3,3,0,1,1,0,1,1,0
0.9556,3,3,0,1,1,0,1,1,0
0.956,3,3,0,1,1,0,1,1,0
0.9564,3,3,0,1,1,0,1,1,0
0.9568,3,3,0,1,1,0,1,1,0
0.9572,3,3,0,1,1,0,1,1,0
0.9576,3,3,0,1,1,0,1,1,0
0.958,3,3,0,1,1,0,1,1,0
0.9584,3,3,0,1,1,0,1,1,0
0.9588,3,3,0,1,1,0,1,1,0
0.9592,3,3,0,1,1,0,1,1,0
0.9596,3,3,0,1,1,0,1,1,0
0.96,3,3,0,1,1,0,1,1,0
0.9604,3,3,0,1,1,0,1,1,0
0.9608,3,3,0,1,1,0,1,1,0
0.9612,3,3,0,1,1,0,1,1,0
0.9616,3,3,0,1,1,0,1,1,0
0.962,3,3,0,1,1,0,1,1,0
0.9624,3,3,0,1,1,0,1,1,0
0.9628,3,3,0,1,1,0,1,1,0
0.9632,3,3,0,1,1,0,1,1,0
0.9636,3,3,0,1,1,0,1,1,0
0.964,3,3,0,1,1,0,1,1,0
0.9644,3,3,0,1,1,0,1,1,0
0.9648,3,3,0,1,1,0,1,1,0
0.9652,3,3,0,1,1,0,1,1,0
0.9656,3,3,0,1,1,0,1,1,0
0.966,3,3,0,1,1,0,1,1,0
0.9664,3,3,0,1,1,0,1,1,0
0.9668,3,3,0,1,1,0,1,1,0
