time,core.port_p.Phi,core.port_p.Phiˍt,voltageSensor.v,magFluxSensor.Phi
0.04659318637,5.636942525e-05,0,0,5.636942525e-05
0.04669338677,5.636942525e-05,0,0,5.636942525e-05
0.04679358717,5.636942525e-05,0,0,5.636942525e-05
0.04689378758,5.636942525e-05,0,0,5.636942525e-05
0.04699398798,5.636942525e-05,0,0,5.636942525e-05
0.04709418838,5.636942525e-05,0,0,5.636942525e-05
0.04719438878,5.636942525e-05,0,0,5.636942525e-05
0.04729458918,5.636942525e-05,0,0,5.636942525e-05
0.04739478958,5.636942525e-05,0,0,5.636942525e-05
0.04749498998,5.636942525e-05,0,0,5.636942525e-05
0.04759519038,5.636942525e-05,0,0,5.636942525e-05
0.04769539078,5.636942525e-05,0,0,5.636942525e-05
0.04779559118,5.636942525e-05,0,0,5.636942525e-05
0.04789579158,5.636942525e-05,0,0,5.636942525e-05
0.04799599198,5.636942525e-05,0,0,5.636942525e-05
0.04809619238,5.636942525e-05,0,0,5.636942525e-05
0.04819639279,5.636942525e-05,0,0,5.636942525e-05
0.04829659319,5.636942525e-05,0,0,5.636942525e-05
0.04839679359,5.636942525e-05,0,0,5.636942525e-05
0.04849699399,5.636942525e-05,0,0,5.636942525e-05
0.04859719439,5.636942525e-05,0,0,5.636942525e-05
0.04869739479,5.636942525e-05,0,0,5.636942525e-05
0.04879759519,5.636942525e-05,0,0,5.636942525e-05
0.04889779559,5.636942525e-05,0,0,5.636942525e-05
0.04899799599,5.636942525e-05,0,0,5.636942525e-05
0.04909819639,5.636942525e-05,0,0,5.636942525e-05
0.04919839679,5.636942525e-05,0,0,5.636942525e-05
0.04929859719,5.636942525e-05,0,0,5.636942525e-05
0.0493987976,5.636942525e-05,0,0,5.636942525e-05
0.049498998,5.636942525e-05,0,0,5.636942525e-05
0.0495991984,5.636942525e-05,0,0,5.636942525e-05
0.0496993988,5.636942525e-05,0,0,5.636942525e-05
0.0497995992,5.636942525e-05,0,0,5.636942525e-05
0.0498997996,5.636942525e-05,0,0,5.636942525e-05
0.05,5.636942525e-05,0,0,5.636942525e-05
