time,energy.y_ref,energy.y_sim,energy.y_relerr,superCap.capacitor.v_ref,superCap.capacitor.v_sim,superCap.capacitor.v_relerr
2.465,0,0,0,47.9997535,47.9997535,1.4803e-16
2.47,0,0,0,47.999753,47.999753,2.96059e-16
2.475,0,0,0,47.9997525,47.9997525,1.4803e-16
2.48,0,0,0,47.999752,47.999752,1.4803e-16
2.485,0,0,0,47.9997515,47.9997515,2.96059e-16
2.49,0,0,0,47.999751,47.999751,0
2.495,0,0,0,47.9997505,47.9997505,1.4803e-16
2.5,0,0,0,47.99975,47.99975,1.4803e-16
2.505,0,0,0,47.9997495,47.9997495,1.4803e-16
2.51,0,0,0,47.999749,47.999749,0
2.515,0,0,0,47.9997485,47.9997485,1.4803e-16
2.52,0,0,0,47.999748,47.999748,2.96059e-16
2.525,0,0,0,47.9997475,47.9997475,1.4803e-16
2.53,0,0,0,47.999747,47.999747,1.4803e-16
2.535,0,0,0,47.9997465,47.9997465,1.4803e-16
2.54,0,0,0,47.999746,47.999746,2.96059e-16
2.545,0,0,0,47.9997455,47.9997455,1.4803e-16
2.55,0,0,0,47.999745,47.999745,2.96059e-16
2.555,0,0,0,47.9997445,47.9997445,2.96059e-16
2.56,0,0,0,47.999744,47.999744,2.96059e-16
2.565,0,0,0,47.9997435,47.9997435,1.4803e-16
2.57,0,0,0,47.999743,47.999743,2.96059e-16
2.575,0,0,0,47.9997425,47.9997425,4.44089e-16
2.58,0,0,0,47.999742,47.999742,1.4803e-16
2.585,0,0,0,47.9997415,47.9997415,2.96059e-16
2.59,0,0,0,47.999741,47.999741,1.4803e-16
2.595,0,0,0,47.9997405,47.9997405,1.4803e-16
2.6,0,0,0,47.99974,47.99974,1.4803e-16
2.605,0,0,0,47.9997395,47.9997395,1.4803e-16
2.61,0,0,0,47.999739,47.999739,1.4803e-16
2.615,0,0,0,47.9997385,47.9997385,1.4803e-16
2.62,0,0,0,47.999738,47.999738,1.4803e-16
2.625,0,0,0,47.9997375,47.9997375,2.96059e-16
2.63,0,0,0,47.999737,47.999737,1.4803e-16
2.635,0,0,0,47.9997365,47.9997365,1.4803e-16
2.64,0,0,0,47.999736,47.999736,1.4803e-16
2.645,0,0,0,47.9997355,47.9997355,1.4803e-16
2.65,0,0,0,47.999735,47.999735,1.4803e-16
2.655,0,0,0,47.9997345,47.9997345,1.4803e-16
2.66,0,0,0,47.999734,47.999734,1.4803e-16
2.665,0,0,0,47.9997335,47.9997335,1.4803e-16
2.67,0,0,0,47.999733,47.999733,2.96059e-16
2.675,0,0,0,47.9997325,47.9997325,0
2.68,0,0,0,47.999732,47.999732,2.96059e-16
2.685,0,0,0,47.9997315,47.9997315,2.96059e-16
2.69,0,0,0,47.999731,47.999731,2.96059e-16
2.695,0,0,0,47.9997305,47.9997305,1.4803e-16
2.7,0,0,0,47.99973,47.99973,2.96059e-16
2.705,0,0,0,47.9997295,47.9997295,1.4803e-16
2.71,0,0,0,47.999729,47.999729,2.96059e-16
2.715,0,0,0,47.9997285,47.9997285,1.4803e-16
2.72,0,0,0,47.999728,47.999728,1.4803e-16
2.725,0,0,0,47.9997275,47.9997275,2.96059e-16
2.73,0,0,0,47.999727,47.999727,1.4803e-16
2.735,0,0,0,47.9997265,47.9997265,2.96059e-16
2.74,0,0,0,47.999726,47.999726,1.4803e-16
2.745,0,0,0,47.9997255,47.9997255,2.96059e-16
2.75,0,0,0,47.999725,47.999725,1.4803e-16
2.755,0,0,0,47.9997245,47.9997245,0
2.76,0,0,0,47.999724,47.999724,1.4803e-16
2.765,0,0,0,47.9997235,47.9997235,1.4803e-16
2.77,0,0,0,47.999723,47.999723,2.96059e-16
2.775,0,0,0,47.9997225,47.9997225,1.4803e-16
2.78,0,0,0,47.999722,47.999722,1.4803e-16
2.785,0,0,0,47.9997215,47.9997215,2.96059e-16
2.79,0,0,0,47.999721,47.999721,1.4803e-16
2.795,0,0,0,47.9997205,47.9997205,2.96059e-16
2.8,0,0,0,47.99972,47.99972,2.96059e-16
2.805,0,0,0,47.9997195,47.9997195,1.4803e-16
2.81,0,0,0,47.999719,47.999719,0
2.815,0,0,0,47.9997185,47.9997185,2.96059e-16
2.82,0,0,0,47.999718,47.999718,2.96059e-16
2.825,0,0,0,47.9997175,47.9997175,2.96059e-16
2.83,0,0,0,47.999717,47.999717,1.4803e-16
2.835,0,0,0,47.9997165,47.9997165,1.4803e-16
2.84,0,0,0,47.999716,47.999716,1.4803e-16
2.845,0,0,0,47.9997155,47.9997155,1.4803e-16
2.85,0,0,0,47.999715,47.999715,1.4803e-16
2.855,0,0,0,47.9997145,47.9997145,1.4803e-16
2.86,0,0,0,47.999714,47.999714,2.96059e-16
2.865,0,0,0,47.9997135,47.9997135,1.4803e-16
2.87,0,0,0,47.999713,47.999713,2.96059e-16
2.875,0,0,0,47.9997125,47.9997125,2.96059e-16
2.88,0,0,0,47.999712,47.999712,1.4803e-16
2.885,0,0,0,47.9997115,47.9997115,1.4803e-16
2.89,0,0,0,47.999711,47.999711,2.96059e-16
2.895,0,0,0,47.9997105,47.9997105,4.44089e-16
2.9,0,0,0,47.99971,47.99971,1.4803e-16
2.905,0,0,0,47.9997095,47.9997095,2.96059e-16
2.91,0,0,0,47.999709,47.999709,2.96059e-16
2.915,0,0,0,47.9997085,47.9997085,1.4803e-16
2.92,0,0,0,47.999708,47.999708,0
2.925,0,0,0,47.9997075,47.9997075,1.4803e-16
2.93,0,0,0,47.999707,47.999707,2.96059e-16
2.935,0,0,0,47.9997065,47.9997065,0
2.94,0,0,0,47.999706,47.999706,1.4803e-16
2.945,0,0,0,47.9997055,47.9997055,2.96059e-16
2.95,0,0,0,47.999705,47.999705,2.96059e-16
2.955,0,0,0,47.9997045,47.9997045,1.4803e-16
2.96,0,0,0,47.999704,47.999704,2.96059e-16
2.965,0,0,0,47.9997035,47.9997035,2.96059e-16
2.97,0,0,0,47.999703,47.999703,1.4803e-16
2.975,0,0,0,47.9997025,47.9997025,0
2.98,0,0,0,47.999702,47.999702,2.96059e-16
2.985,0,0,0,47.9997015,47.9997015,2.96059e-16
2.99,0,0,0,47.999701,47.999701,2.96059e-16
2.995,0,0,0,47.9997005,47.9997005,0
3,0,0,0,47.9997,47.9997,2.96059e-16
3.005,0,0,0,47.9996995,47.9996995,2.96059e-16
3.01,0,0,0,47.999699,47.999699,1.4803e-16
3.015,0,0,0,47.9996985,47.9996985,1.4803e-16
3.02,0,0,0,47.999698,47.999698,1.4803e-16
3.025,0,0,0,47.9996975,47.9996975,1.4803e-16
3.03,0,0,0,47.999697,47.999697,1.4803e-16
3.035,0,0,0,47.9996965,47.9996965,2.96059e-16
3.04,0,0,0,47.999696,47.999696,2.96059e-16
3.045,0,0,0,47.9996955,47.9996955,2.96059e-16
3.05,0,0,0,47.999695,47.999695,0
3.055,0,0,0,47.9996945,47.9996945,2.96059e-16
3.06,0,0,0,47.999694,47.999694,2.96059e-16
3.065,0,0,0,47.9996935,47.9996935,2.96059e-16
3.07,0,0,0,47.999693,47.999693,1.4803e-16
3.075,0,0,0,47.9996925,47.9996925,2.96059e-16
3.08,0,0,0,47.999692,47.999692,1.4803e-16
3.085,0,0,0,47.9996915,47.9996915,2.96059e-16
3.09,0,0,0,47.999691,47.999691,1.4803e-16
3.095,0,0,0,47.9996905,47.9996905,2.96059e-16
3.1,0,0,0,47.99969,47.99969,2.96059e-16
3.105,0,0,0,47.9996895,47.9996895,2.96059e-16
3.11,0,0,0,47.999689,47.999689,2.96059e-16
3.115,0,0,0,47.9996885,47.9996885,2.96059e-16
3.12,0,0,0,47.999688,47.999688,2.96059e-16
3.125,0,0,0,47.9996875,47.9996875,1.4803e-16
3.13,0,0,0,47.999687,47.999687,1.4803e-16
3.135,0,0,0,47.9996865,47.9996865,1.4803e-16
3.14,0,0,0,47.999686,47.999686,1.4803e-16
3.145,0,0,0,47.9996855,47.9996855,1.4803e-16
3.15,0,0,0,47.999685,47.999685,1.4803e-16
3.155,0,0,0,47.9996845,47.9996845,2.96059e-16
3.16,0,0,0,47.999684,47.999684,2.96059e-16
3.165,0,0,0,47.9996835,47.9996835,2.96059e-16
3.17,0,0,0,47.999683,47.999683,1.4803e-16
3.175,0,0,0,47.9996825,47.9996825,2.96059e-16
3.18,0,0,0,47.999682,47.999682,1.4803e-16
3.185,0,0,0,47.9996815,47.9996815,1.4803e-16
3.19,0,0,0,47.999681,47.999681,1.4803e-16
3.195,0,0,0,47.9996805,47.9996805,2.96059e-16
3.2,0,0,0,47.99968,47.99968,1.4803e-16
3.205,0,0,0,47.9996795,47.9996795,1.4803e-16
3.21,0,0,0,47.999679,47.999679,1.4803e-16
3.215,0,0,0,47.9996785,47.9996785,2.96059e-16
3.22,0,0,0,47.999678,47.999678,1.4803e-16
3.225,0,0,0,47.9996775,47.9996775,2.96059e-16
3.23,0,0,0,47.999677,47.999677,2.96059e-16
3.235,0,0,0,47.9996765,47.9996765,2.96059e-16
3.24,0,0,0,47.999676,47.999676,0
3.245,0,0,0,47.9996755,47.9996755,1.4803e-16
3.25,0,0,0,47.999675,47.999675,2.96059e-16
3.255,0,0,0,47.9996745,47.9996745,1.4803e-16
3.26,0,0,0,47.999674,47.999674,1.4803e-16
3.265,0,0,0,47.9996735,47.9996735,2.96059e-16
3.27,0,0,0,47.999673,47.999673,2.96059e-16
3.275,0,0,0,47.9996725,47.9996725,1.4803e-16
3.28,0,0,0,47.999672,47.999672,2.96059e-16
3.285,0,0,0,47.9996715,47.9996715,2.96059e-16
3.29,0,0,0,47.999671,47.999671,4.44089e-16
3.295,0,0,0,47.9996705,47.9996705,0
3.3,0,0,0,47.99967,47.99967,1.4803e-16
3.305,0,0,0,47.9996695,47.9996695,4.44089e-16
3.31,0,0,0,47.999669,47.999669,0
3.315,0,0,0,47.9996685,47.9996685,1.4803e-16
3.32,0,0,0,47.999668,47.999668,1.4803e-16
3.325,0,0,0,47.9996675,47.9996675,4.44089e-16
3.33,0,0,0,47.999667,47.999667,1.4803e-16
3.335,0,0,0,47.9996665,47.9996665,1.4803e-16
3.34,0,0,0,47.999666,47.999666,2.96059e-16
3.345,0,0,0,47.9996655,47.9996655,2.96059e-16
3.35,0,0,0,47.999665,47.999665,0
3.355,0,0,0,47.9996645,47.9996645,0
3.36,0,0,0,47.999664,47.999664,4.44089e-16
3.365,0,0,0,47.9996635,47.9996635,2.96059e-16
3.37,0,0,0,47.999663,47.999663,1.4803e-16
3.375,0,0,0,47.9996625,47.9996625,1.4803e-16
3.38,0,0,0,47.999662,47.999662,2.96059e-16
3.385,0,0,0,47.9996615,47.9996615,1.4803e-16
3.39,0,0,0,47.999661,47.999661,2.96059e-16
3.395,0,0,0,47.9996605,47.9996605,2.96059e-16
3.4,0,0,0,47.99966,47.99966,1.4803e-16
3.405,0,0,0,47.9996595,47.9996595,2.96059e-16
3.41,0,0,0,47.999659,47.999659,1.4803e-16
3.415,0,0,0,47.9996585,47.9996585,2.96059e-16
3.42,0,0,0,47.999658,47.999658,1.4803e-16
3.425,0,0,0,47.9996575,47.9996575,1.4803e-16
3.43,0,0,0,47.999657,47.999657,1.4803e-16
3.435,0,0,0,47.9996565,47.9996565,1.4803e-16
3.44,0,0,0,47.999656,47.999656,2.96059e-16
3.445,0,0,0,47.9996555,47.9996555,2.96059e-16
3.45,0,0,0,47.999655,47.999655,2.96059e-16
3.455,0,0,0,47.9996545,47.9996545,1.4803e-16
3.46,0,0,0,47.999654,47.999654,2.96059e-16
3.465,0,0,0,47.9996535,47.9996535,1.4803e-16
3.47,0,0,0,47.999653,47.999653,2.96059e-16
3.475,0,0,0,47.9996525,47.9996525,2.96059e-16
3.48,0,0,0,47.999652,47.999652,2.96059e-16
3.485,0,0,0,47.9996515,47.9996515,4.44089e-16
3.49,0,0,0,47.999651,47.999651,2.96059e-16
3.495,0,0,0,47.9996505,47.9996505,2.96059e-16
3.5,0,0,0,47.99965,47.99965,1.4803e-16
3.505,0,0,0,47.9996495,47.9996495,2.96059e-16
3.51,0,0,0,47.999649,47.999649,1.4803e-16
3.515,0,0,0,47.9996485,47.9996485,2.96059e-16
3.52,0,0,0,47.999648,47.999648,1.4803e-16
3.525,0,0,0,47.9996475,47.9996475,0
3.53,0,0,0,47.999647,47.999647,2.96059e-16
3.535,0,0,0,47.9996465,47.9996465,1.4803e-16
3.54,0,0,0,47.999646,47.999646,2.96059e-16
3.545,0,0,0,47.9996455,47.9996455,1.4803e-16
3.55,0,0,0,47.999645,47.999645,2.96059e-16
3.555,0,0,0,47.9996445,47.9996445,1.4803e-16
3.56,0,0,0,47.999644,47.999644,0
3.565,0,0,0,47.9996435,47.9996435,2.96059e-16
3.57,0,0,0,47.999643,47.999643,1.4803e-16
3.575,0,0,0,47.9996425,47.9996425,2.96059e-16
3.58,0,0,0,47.999642,47.999642,1.4803e-16
3.585,0,0,0,47.9996415,47.9996415,2.96059e-16
3.59,0,0,0,47.999641,47.999641,2.96059e-16
3.595,0,0,0,47.9996405,47.9996405,0
3.6,0,0,0,47.99964,47.99964,1.4803e-16
3.605,0,0,0,47.9996395,47.9996395,2.96059e-16
3.61,0,0,0,47.999639,47.999639,2.96059e-16
3.615,0,0,0,47.9996385,47.9996385,1.4803e-16
3.62,0,0,0,47.999638,47.999638,1.4803e-16
3.625,0,0,0,47.9996375,47.9996375,2.96059e-16
3.63,0,0,0,47.999637,47.999637,1.4803e-16
3.635,0,0,0,47.9996365,47.9996365,1.4803e-16
3.64,0,0,0,47.999636,47.999636,1.4803e-16
3.645,0,0,0,47.9996355,47.9996355,2.96059e-16
3.65,0,0,0,47.999635,47.999635,1.4803e-16
3.655,0,0,0,47.9996345,47.9996345,2.96059e-16
3.66,0,0,0,47.999634,47.999634,2.96059e-16
3.665,0,0,0,47.9996335,47.9996335,2.96059e-16
3.67,0,0,0,47.999633,47.999633,0
3.675,0,0,0,47.9996325,47.9996325,1.4803e-16
3.68,0,0,0,47.999632,47.999632,2.96059e-16
3.685,0,0,0,47.9996315,47.9996315,0
3.69,0,0,0,47.999631,47.999631,1.4803e-16
3.695,0,0,0,47.9996305,47.9996305,1.4803e-16
3.7,0,0,0,47.99963,47.99963,2.96059e-16
3.705,0,0,0,47.9996295,47.9996295,1.4803e-16
3.71,0,0,0,47.999629,47.999629,1.4803e-16
3.715,0,0,0,47.9996285,47.9996285,1.4803e-16
3.72,0,0,0,47.999628,47.999628,2.96059e-16
3.725,0,0,0,47.9996275,47.9996275,1.4803e-16
3.73,0,0,0,47.999627,47.999627,1.4803e-16
3.735,0,0,0,47.9996265,47.9996265,2.96059e-16
3.74,0,0,0,47.999626,47.999626,1.4803e-16
3.745,0,0,0,47.9996255,47.9996255,1.4803e-16
3.75,0,0,0,47.999625,47.999625,1.4803e-16
3.755,0,0,0,47.9996245,47.9996245,4.44089e-16
3.76,0,0,0,47.999624,47.999624,1.4803e-16
3.765,0,0,0,47.9996235,47.9996235,1.4803e-16
3.77,0,0,0,47.999623,47.999623,2.96059e-16
3.775,0,0,0,47.9996225,47.9996225,1.4803e-16
3.78,0,0,0,47.999622,47.999622,1.4803e-16
3.785,0,0,0,47.9996215,47.9996215,1.4803e-16
3.79,0,0,0,47.999621,47.999621,4.44089e-16
3.795,0,0,0,47.9996205,47.9996205,2.96059e-16
3.8,0,0,0,47.99962,47.99962,1.4803e-16
3.805,0,0,0,47.9996195,47.9996195,2.96059e-16
3.81,0,0,0,47.999619,47.999619,2.96059e-16
3.815,0,0,0,47.9996185,47.9996185,2.96059e-16
3.82,0,0,0,47.999618,47.999618,1.4803e-16
3.825,0,0,0,47.9996175,47.9996175,1.4803e-16
3.83,0,0,0,47.999617,47.999617,1.4803e-16
3.835,0,0,0,47.9996165,47.9996165,1.4803e-16
3.84,0,0,0,47.999616,47.999616,1.4803e-16
3.845,0,0,0,47.9996155,47.9996155,2.96059e-16
3.85,0,0,0,47.999615,47.999615,2.96059e-16
3.855,0,0,0,47.9996145,47.9996145,0
3.86,0,0,0,47.999614,47.999614,1.4803e-16
3.865,0,0,0,47.9996135,47.9996135,1.4803e-16
3.87,0,0,0,47.999613,47.999613,2.96059e-16
3.875,0,0,0,47.9996125,47.9996125,2.96059e-16
3.88,0,0,0,47.999612,47.999612,2.96059e-16
3.885,0,0,0,47.9996115,47.9996115,1.4803e-16
3.89,0,0,0,47.999611,47.999611,2.96059e-16
3.895,0,0,0,47.9996105,47.9996105,1.4803e-16
3.9,0,0,0,47.99961,47.99961,2.96059e-16
3.905,0,0,0,47.9996095,47.9996095,2.96059e-16
3.91,0,0,0,47.999609,47.999609,2.96059e-16
3.915,0,0,0,47.9996085,47.9996085,1.4803e-16
3.92,0,0,0,47.999608,47.999608,2.96059e-16
3.925,0,0,0,47.9996075,47.9996075,2.96059e-16
3.93,0,0,0,47.999607,47.999607,2.96059e-16
3.935,0,0,0,47.9996065,47.9996065,1.4803e-16
3.94,0,0,0,47.999606,47.999606,1.4803e-16
3.945,0,0,0,47.9996055,47.9996055,1.4803e-16
3.95,0,0,0,47.999605,47.999605,2.96059e-16
3.955,0,0,0,47.9996045,47.9996045,1.4803e-16
3.96,0,0,0,47.999604,47.999604,1.4803e-16
3.965,0,0,0,47.9996035,47.9996035,2.96059e-16
3.97,0,0,0,47.999603,47.999603,2.96059e-16
3.975,0,0,0,47.9996025,47.9996025,2.96059e-16
3.98,0,0,0,47.999602,47.999602,2.96059e-16
3.985,0,0,0,47.9996015,47.9996015,2.96059e-16
3.99,0,0,0,47.999601,47.999601,1.4803e-16
3.995,0,0,0,47.9996005,47.9996005,1.4803e-16
4,0,0,0,47.9996,47.9996,1.4803e-16
4.005,0,0,0,47.9995995,47.9995995,2.96059e-16
4.01,0,0,0,47.999599,47.999599,1.4803e-16
4.015,0,0,0,47.9995985,47.9995985,1.4803e-16
4.02,0,0,0,47.999598,47.999598,2.96059e-16
4.025,0,0,0,47.9995975,47.9995975,1.4803e-16
4.03,0,0,0,47.999597,47.999597,1.4803e-16
4.035,0,0,0,47.9995965,47.9995965,2.96059e-16
4.04,0,0,0,47.999596,47.999596,2.96059e-16
4.045,0,0,0,47.9995955,47.9995955,1.4803e-16
4.05,0,0,0,47.999595,47.999595,1.4803e-16
4.055,0,0,0,47.9995945,47.9995945,2.96059e-16
4.06,0,0,0,47.999594,47.999594,2.96059e-16
4.065,0,0,0,47.9995935,47.9995935,1.4803e-16
4.07,0,0,0,47.999593,47.999593,1.4803e-16
4.075,0,0,0,47.9995925,47.9995925,2.96059e-16
4.08,0,0,0,47.999592,47.999592,1.4803e-16
4.085,0,0,0,47.9995915,47.9995915,1.4803e-16
4.09,0,0,0,47.999591,47.999591,2.96059e-16
4.095,0,0,0,47.9995905,47.9995905,2.96059e-16
4.1,0,0,0,47.99959,47.99959,1.4803e-16
4.105,0,0,0,47.9995895,47.9995895,1.4803e-16
4.11,0,0,0,47.999589,47.999589,1.4803e-16
4.115,0,0,0,47.9995885,47.9995885,1.4803e-16
4.12,0,0,0,47.999588,47.999588,1.4803e-16
4.125,0,0,0,47.9995875,47.9995875,2.96059e-16
4.13,0,0,0,47.999587,47.999587,2.96059e-16
4.135,0,0,0,47.9995865,47.9995865,2.96059e-16
4.14,0,0,0,47.999586,47.999586,1.4803e-16
4.145,0,0,0,47.9995855,47.9995855,4.44089e-16
4.15,0,0,0,47.999585,47.999585,1.4803e-16
4.155,0,0,0,47.9995845,47.9995845,2.96059e-16
4.16,0,0,0,47.999584,47.999584,1.4803e-16
4.165,0,0,0,47.9995835,47.9995835,1.4803e-16
4.17,0,0,0,47.999583,47.999583,1.4803e-16
4.175,0,0,0,47.9995825,47.9995825,1.4803e-16
4.18,0,0,0,47.999582,47.999582,1.4803e-16
4.185,0,0,0,47.9995815,47.9995815,2.96059e-16
4.19,0,0,0,47.999581,47.999581,1.4803e-16
4.195,0,0,0,47.9995805,47.9995805,2.96059e-16
4.2,0,0,0,47.99958,47.99958,2.96059e-16
4.205,0,0,0,47.9995795,47.9995795,1.4803e-16
4.21,0,0,0,47.999579,47.999579,2.96059e-16
4.215,0,0,0,47.9995785,47.9995785,1.4803e-16
4.22,0,0,0,47.999578,47.999578,2.96059e-16
4.225,0,0,0,47.9995775,47.9995775,2.96059e-16
4.23,0,0,0,47.999577,47.999577,1.4803e-16
4.235,0,0,0,47.9995765,47.9995765,1.4803e-16
4.24,0,0,0,47.999576,47.999576,0
4.245,0,0,0,47.9995755,47.9995755,2.96059e-16
4.25,0,0,0,47.999575,47.999575,2.96059e-16
4.255,0,0,0,47.9995745,47.9995745,2.96059e-16
4.26,0,0,0,47.999574,47.999574,1.4803e-16
4.265,0,0,0,47.9995735,47.9995735,2.96059e-16
4.27,0,0,0,47.999573,47.999573,1.4803e-16
4.275,0,0,0,47.9995725,47.9995725,1.4803e-16
4.28,0,0,0,47.999572,47.999572,2.96059e-16
4.285,0,0,0,47.9995715,47.9995715,2.96059e-16
4.29,0,0,0,47.999571,47.999571,1.4803e-16
4.295,0,0,0,47.9995705,47.9995705,2.96059e-16
4.3,0,0,0,47.99957,47.99957,2.96059e-16
4.305,0,0,0,47.9995695,47.9995695,2.96059e-16
4.31,0,0,0,47.999569,47.999569,2.96059e-16
4.315,0,0,0,47.9995685,47.9995685,1.4803e-16
4.32,0,0,0,47.999568,47.999568,2.96059e-16
4.325,0,0,0,47.9995675,47.9995675,2.96059e-16
4.33,0,0,0,47.999567,47.999567,1.4803e-16
4.335,0,0,0,47.9995665,47.9995665,2.96059e-16
4.34,0,0,0,47.999566,47.999566,2.96059e-16
4.345,0,0,0,47.9995655,47.9995655,1.4803e-16
4.35,0,0,0,47.999565,47.999565,1.4803e-16
4.355,0,0,0,47.9995645,47.9995645,4.44089e-16
4.36,0,0,0,47.999564,47.999564,2.96059e-16
4.365,0,0,0,47.9995635,47.9995635,1.4803e-16
4.37,0,0,0,47.999563,47.999563,1.4803e-16
4.375,0,0,0,47.9995625,47.9995625,2.96059e-16
4.38,0,0,0,47.999562,47.999562,1.4803e-16
4.385,0,0,0,47.9995615,47.9995615,1.4803e-16
4.39,0,0,0,47.999561,47.999561,2.96059e-16
4.395,0,0,0,47.9995605,47.9995605,2.96059e-16
4.4,0,0,0,47.99956,47.99956,1.4803e-16
4.405,0,0,0,47.9995595,47.9995595,2.96059e-16
4.41,0,0,0,47.999559,47.999559,2.96059e-16
4.415,0,0,0,47.9995585,47.9995585,2.96059e-16
4.42,0,0,0,47.999558,47.999558,1.4803e-16
4.425,0,0,0,47.9995575,47.9995575,1.4803e-16
4.43,0,0,0,47.999557,47.999557,2.96059e-16
4.435,0,0,0,47.9995565,47.9995565,2.96059e-16
4.44,0,0,0,47.999556,47.999556,1.4803e-16
4.445,0,0,0,47.9995555,47.9995555,2.96059e-16
4.45,0,0,0,47.999555,47.999555,1.4803e-16
4.455,0,0,0,47.9995545,47.9995545,1.4803e-16
4.46,0,0,0,47.999554,47.999554,1.4803e-16
4.465,0,0,0,47.9995535,47.9995535,1.4803e-16
4.47,0,0,0,47.999553,47.999553,2.96059e-16
4.475,0,0,0,47.9995525,47.9995525,1.4803e-16
4.48,0,0,0,47.999552,47.999552,1.4803e-16
4.485,0,0,0,47.9995515,47.9995515,1.4803e-16
4.49,0,0,0,47.999551,47.999551,2.96059e-16
4.495,0,0,0,47.9995505,47.9995505,2.96059e-16
4.5,0,0,0,47.99955,47.99955,2.96059e-16
4.505,0,0,0,47.9995495,47.9995495,4.44089e-16
4.51,0,0,0,47.999549,47.999549,1.4803e-16
4.515,0,0,0,47.9995485,47.9995485,2.96059e-16
4.52,0,0,0,47.999548,47.999548,2.96059e-16
4.525,0,0,0,47.9995475,47.9995475,2.96059e-16
4.53,0,0,0,47.999547,47.999547,2.96059e-16
4.535,0,0,0,47.9995465,47.9995465,1.4803e-16
4.54,0,0,0,47.999546,47.999546,1.4803e-16
4.545,0,0,0,47.9995455,47.9995455,2.96059e-16
4.55,0,0,0,47.999545,47.999545,2.96059e-16
4.555,0,0,0,47.9995445,47.9995445,2.96059e-16
4.56,0,0,0,47.999544,47.999544,2.96059e-16
4.565,0,0,0,47.9995435,47.9995435,2.96059e-16
4.57,0,0,0,47.999543,47.999543,1.4803e-16
4.575,0,0,0,47.9995425,47.9995425,4.44089e-16
4.58,0,0,0,47.999542,47.999542,1.4803e-16
4.585,0,0,0,47.9995415,47.9995415,2.96059e-16
4.59,0,0,0,47.999541,47.999541,0
4.595,0,0,0,47.9995405,47.9995405,4.44089e-16
4.6,0,0,0,47.99954,47.99954,1.4803e-16
4.605,0,0,0,47.9995395,47.9995395,1.4803e-16
4.61,0,0,0,47.999539,47.999539,2.96059e-16
4.615,0,0,0,47.9995385,47.9995385,1.4803e-16
4.62,0,0,0,47.999538,47.999538,4.44089e-16
4.625,0,0,0,47.9995375,47.9995375,1.4803e-16
4.63,0,0,0,47.999537,47.999537,2.96059e-16
4.635,0,0,0,47.9995365,47.9995365,1.4803e-16
4.64,0,0,0,47.999536,47.999536,1.4803e-16
4.645,0,0,0,47.9995355,47.9995355,1.4803e-16
4.65,0,0,0,47.999535,47.999535,1.4803e-16
4.655,0,0,0,47.9995345,47.9995345,2.96059e-16
4.66,0,0,0,47.999534,47.999534,1.4803e-16
4.665,0,0,0,47.9995335,47.9995335,1.4803e-16
4.67,0,0,0,47.999533,47.999533,2.96059e-16
4.675,0,0,0,47.9995325,47.9995325,2.96059e-16
4.68,0,0,0,47.999532,47.999532,2.96059e-16
4.685,0,0,0,47.9995315,47.9995315,2.96059e-16
4.69,0,0,0,47.999531,47.999531,1.4803e-16
4.695,0,0,0,47.9995305,47.9995305,2.96059e-16
4.7,0,0,0,47.99953,47.99953,2.96059e-16
4.705,0,0,0,47.9995295,47.9995295,1.4803e-16
4.71,0,0,0,47.999529,47.999529,2.96059e-16
4.715,0,0,0,47.9995285,47.9995285,1.4803e-16
4.72,0,0,0,47.999528,47.999528,2.96059e-16
4.725,0,0,0,47.9995275,47.9995275,1.4803e-16
4.73,0,0,0,47.999527,47.999527,2.96059e-16
4.735,0,0,0,47.9995265,47.9995265,1.4803e-16
4.74,0,0,0,47.999526,47.999526,1.4803e-16
4.745,0,0,0,47.9995255,47.9995255,1.4803e-16
4.75,0,0,0,47.999525,47.999525,1.4803e-16
4.755,0,0,0,47.9995245,47.9995245,2.96059e-16
4.76,0,0,0,47.999524,47.999524,1.4803e-16
4.765,0,0,0,47.9995235,47.9995235,1.4803e-16
4.77,0,0,0,47.999523,47.999523,2.96059e-16
4.775,0,0,0,47.9995225,47.9995225,1.4803e-16
4.78,0,0,0,47.999522,47.999522,2.96059e-16
4.785,0,0,0,47.9995215,47.9995215,2.96059e-16
4.79,0,0,0,47.999521,47.999521,2.96059e-16
4.795,0,0,0,47.9995205,47.9995205,0
4.8,0,0,0,47.99952,47.99952,1.4803e-16
4.805,0,0,0,47.9995195,47.9995195,2.96059e-16
4.81,0,0,0,47.999519,47.999519,2.96059e-16
4.815,0,0,0,47.9995185,47.9995185,2.96059e-16
4.82,0,0,0,47.999518,47.999518,2.96059e-16
4.825,0,0,0,47.9995175,47.9995175,2.96059e-16
4.83,0,0,0,47.999517,47.999517,2.96059e-16
4.835,0,0,0,47.9995165,47.9995165,2.96059e-16
4.84,0,0,0,47.999516,47.999516,2.96059e-16
4.845,0,0,0,47.9995155,47.9995155,4.44089e-16
4.85,0,0,0,47.999515,47.999515,1.4803e-16
4.855,0,0,0,47.9995145,47.9995145,2.96059e-16
4.86,0,0,0,47.999514,47.999514,2.96059e-16
4.865,0,0,0,47.9995135,47.9995135,2.96059e-16
4.87,0,0,0,47.999513,47.999513,1.4803e-16
4.875,0,0,0,47.9995125,47.9995125,2.96059e-16
4.88,0,0,0,47.999512,47.999512,2.96059e-16
4.885,0,0,0,47.9995115,47.9995115,1.4803e-16
