time,energy.y,superCap.capacitor.v
2.22,-31124.77076,46.66778108
2.23,-31262.9651,46.66178011
2.24,-31401.14144,46.65577914
2.25,-31539.29977,46.64977816
2.26,-31677.44011,46.64377719
2.27,-31815.56244,46.63777622
2.28,-31953.66676,46.63177525
2.29,-32091.75309,46.62577428
2.3,-32229.82141,46.61977331
2.31,-32367.87173,46.61377234
2.32,-32505.90404,46.60777136
2.33,-32643.91836,46.60177039
2.34,-32781.91467,46.59576942
2.35,-32919.89297,46.58976845
2.36,-33057.85328,46.58376748
2.37,-33195.79558,46.57776651
2.38,-33333.71988,46.57176554
2.39,-33471.62617,46.56576457
2.4,-33609.51446,46.5597636
2.41,-33747.38475,46.55376263
2.42,-33885.23704,46.54776166
2.43,-34023.07132,46.54176069
2.44,-34160.8876,46.53575972
2.45,-34298.68588,46.52975875
2.46,-34436.46616,46.52375778
2.47,-34574.22843,46.51775681
2.48,-34711.9727,46.51175584
2.49,-34849.69896,46.50575488
2.5,-34987.40723,46.49975391
2.51,-35125.09749,46.49375294
2.52,-35262.76974,46.48775197
2.53,-35400.424,46.481751
2.54,-35538.06025,46.47575003
2.55,-35675.6785,46.46974906
2.56,-35813.27874,46.4637481
2.57,-35950.86099,46.45774713
2.58,-36088.42523,46.45174616
2.59,-36225.97146,46.44574519
2.6,-36363.4997,46.43974423
2.61,-36501.00993,46.43374326
2.62,-36638.50216,46.42774229
2.63,-36775.97638,46.42174132
2.64,-36913.43261,46.41574036
2.65,-37050.87083,46.40973939
2.66,-37188.29104,46.40373842
2.67,-37325.69326,46.39773746
2.68,-37463.07747,46.39173649
2.69,-37600.44368,46.38573552
2.7,-37737.79188,46.37973456
2.71,-37875.12208,46.37373359
2.72,-38012.43428,46.36773262
2.73,-38149.72848,46.36173166
2.74,-38287.00467,46.35573069
2.75,-38424.26286,46.34972973
2.76,-38561.50305,46.34372876
2.77,-38698.72524,46.3377278
2.78,-38835.92942,46.33172683
2.79,-38973.1156,46.32572587
2.8,-39110.28377,46.3197249
2.81,-39247.43395,46.31372394
2.82,-39384.56612,46.30772297
2.83,-39521.68028,46.30172201
2.84,-39658.77645,46.29572104
2.85,-39795.85461,46.28972008
2.86,-39932.91477,46.28371911
2.87,-40069.95692,46.27771815
2.88,-40206.98108,46.27171718
2.89,-40343.98723,46.26571622
2.9,-40480.97537,46.25971526
2.91,-40617.94552,46.25371429
2.92,-40754.89766,46.24771333
2.93,-40891.8318,46.24171237
2.94,-41028.74793,46.2357114
2.95,-41165.64607,46.22971044
2.96,-41302.5262,46.22370948
2.97,-41439.38832,46.21770851
2.98,-41576.23245,46.21170755
2.99,-41713.05857,46.20570659
3,-41849.86669,46.19970563
3.01,-41986.6568,46.19370466
3.02,-42123.42892,46.1877037
3.03,-42260.18303,46.18170274
3.04,-42396.91913,46.17570178
3.05,-42533.63724,46.16970082
3.06,-42670.33734,46.16369985
3.07,-42807.01944,46.15769889
3.08,-42943.68353,46.15169793
3.09,-43080.32962,46.14569697
3.1,-43216.95771,46.13969601
3.11,-43353.5678,46.13369505
3.12,-43490.15988,46.12769409
3.13,-43626.73396,46.12169312
3.14,-43763.29004,46.11569216
3.15,-43899.82812,46.1096912
3.16,-44036.34819,46.10369024
3.17,-44172.85026,46.09768928
3.18,-44309.33432,46.09168832
3.19,-44445.80039,46.08568736
3.2,-44582.24845,46.0796864
3.21,-44718.67851,46.07368544
3.22,-44855.09056,46.06768448
3.23,-44991.48461,46.06168352
3.24,-45127.86066,46.05568256
3.25,-45264.21871,46.0496816
3.26,-45400.55875,46.04368064
3.27,-45536.88079,46.03767968
3.28,-45673.18483,46.03167873
3.29,-45809.47086,46.02567777
3.3,-45945.7389,46.01967681
3.31,-46081.98893,46.01367585
3.32,-46218.22095,46.00767489
3.33,-46354.43497,46.00167393
3.34,-46490.631,45.99567297
3.35,-46626.80901,45.98967202
3.36,-46762.96903,45.98367106
3.37,-46899.11104,45.9776701
3.38,-47035.23505,45.97166914
3.39,-47171.34105,45.96566818
3.4,-47307.42906,45.95966723
3.41,-47443.49906,45.95366627
3.42,-47579.55105,45.94766531
3.43,-47715.58505,45.94166435
3.44,-47851.60104,45.9356634
3.45,-47987.59903,45.92966244
3.46,-48123.57902,45.92366148
3.47,-48259.541,45.91766053
3.48,-48395.48498,45.91165957
3.49,-48531.41096,45.90565861
3.5,-48667.31893,45.89965766
3.51,-48803.2089,45.8936567
3.52,-48939.08087,45.88765575
3.53,-49074.93484,45.88165479
3.54,-49210.7708,45.87565383
3.55,-49346.58876,45.86965288
3.56,-49482.38872,45.86365192
3.57,-49618.17067,45.85765097
3.58,-49753.93462,45.85165001
3.59,-49889.68057,45.84564906
3.6,-50025.40852,45.8396481
3.61,-50161.11846,45.83364715
3.62,-50296.8104,45.82764619
3.63,-50432.48434,45.82164524
3.64,-50568.14027,45.81564428
3.65,-50703.7782,45.80964333
3.66,-50839.39813,45.80364237
3.67,-50975.00006,45.79764142
3.68,-51110.58398,45.79164047
3.69,-51246.1499,45.78563951
3.7,-51381.69782,45.77963856
3.71,-51517.22773,45.7736376
3.72,-51652.73964,45.76763665
3.73,-51788.23355,45.7616357
3.74,-51923.70946,45.75563474
3.75,-52059.16736,45.74963379
3.76,-52194.60726,45.74363284
3.77,-52330.02916,45.73763188
3.78,-52465.43305,45.73163093
3.79,-52600.81894,45.72562998
3.8,-52736.18683,45.71962903
3.81,-52871.53672,45.71362807
3.82,-53006.8686,45.70762712
3.83,-53142.18248,45.70162617
3.84,-53277.47836,45.69562522
3.85,-53412.75623,45.68962427
3.86,-53548.0161,45.68362331
3.87,-53683.25797,45.67762236
3.88,-53818.48184,45.67162141
3.89,-53953.6877,45.66562046
3.9,-54088.87556,45.65961951
3.91,-54224.04542,45.65361856
3.92,-54359.19727,45.64761761
3.93,-54494.33112,45.64161665
3.94,-54629.44697,45.6356157
3.95,-54764.54482,45.62961475
3.96,-54899.62466,45.6236138
3.97,-55034.6865,45.61761285
3.98,-55169.73033,45.6116119
3.99,-55304.75617,45.60561095
4,-55439.764,45.59961
4.01,-55574.75383,45.59360905
4.02,-55709.72565,45.5876081
4.03,-55844.67948,45.58160715
4.04,-55979.6153,45.5756062
4.05,-56114.53312,45.56960525
4.06,-56249.43293,45.5636043
4.07,-56384.31474,45.55760335
4.08,-56519.17855,45.55160241
4.09,-56654.02436,45.54560146
4.1,-56788.85216,45.53960051
4.11,-56923.66196,45.53359956
4.12,-57058.45376,45.52759861
4.13,-57193.22755,45.52159766
4.14,-57327.98334,45.51559671
4.15,-57462.72113,45.50959577
4.16,-57597.44092,45.50359482
4.17,-57732.1427,45.49759387
4.18,-57866.82648,45.49159292
4.19,-58001.49226,45.48559197
4.2,-58136.14003,45.47959103
4.21,-58270.7698,45.47359008
4.22,-58405.38157,45.46758913
4.23,-58539.97534,45.46158818
4.24,-58674.5511,45.45558724
4.25,-58809.10886,45.44958629
4.26,-58943.64862,45.44358534
4.27,-59078.17037,45.4375844
4.28,-59212.67412,45.43158345
4.29,-59347.15987,45.4255825
4.3,-59481.62762,45.41958156
4.31,-59616.07736,45.41358061
4.32,-59750.5091,45.40757967
4.33,-59884.92284,45.40157872
4.34,-60019.31858,45.39557777
4.35,-60153.69631,45.38957683
4.36,-60288.05604,45.38357588
4.37,-60422.39776,45.37757494
4.38,-60556.72149,45.37157399
4.39,-60691.02721,45.36557305
4.4,-60825.31492,45.3595721
4.41,-60959.58464,45.35357116
4.42,-61093.83635,45.34757021
4.43,-61228.07006,45.34156927
4.44,-61362.28577,45.33556832
4.45,-61496.48347,45.32956738
4.46,-61630.66317,45.32356643
4.47,-61764.82487,45.31756549
4.48,-61898.96856,45.31156455
4.49,-62033.09426,45.3055636
4.5,-62167.20195,45.29956266
4.51,-62301.29163,45.29356171
4.52,-62435.36332,45.28756077
4.53,-62569.417,45.28155983
4.54,-62703.45268,45.27555888
4.55,-62837.47035,45.26955794
4.56,-62971.47002,45.263557
4.57,-63105.45169,45.25755606
4.58,-63239.41536,45.25155511
4.59,-63373.36102,45.24555417
4.6,-63507.28868,45.23955323
4.61,-63641.19834,45.23355228
4.62,-63775.09,45.22755134
4.63,-63908.96365,45.2215504
4.64,-64042.8193,45.21554946
4.65,-64176.65695,45.20954852
4.66,-64310.47659,45.20354757
4.67,-64444.27823,45.19754663
4.68,-64578.06187,45.19154569
4.69,-64711.82751,45.18554475
4.7,-64845.57514,45.17954381
4.71,-64979.30477,45.17354287
4.72,-65113.0164,45.16754193
4.73,-65246.71002,45.16154099
4.74,-65380.38564,45.15554004
4.75,-65514.04326,45.1495391
4.76,-65647.68288,45.14353816
4.77,-65781.30449,45.13753722
4.78,-65914.9081,45.13153628
4.79,-66048.49371,45.12553534
4.8,-66182.06131,45.1195344
4.81,-66315.61091,45.11353346
4.82,-66449.14251,45.10753252
4.83,-66582.65611,45.10153158
4.84,-66716.1517,45.09553064
4.85,-66849.62929,45.0895297
4.86,-66983.08888,45.08352876
4.87,-67116.53047,45.07752783
4.88,-67249.95405,45.07152689
4.89,-67383.35963,45.06552595
4.9,-67516.7472,45.05952501
4.91,-67650.11678,45.05352407
4.92,-67783.46835,45.04752313
4.93,-67916.80192,45.04152219
4.94,-68050.11748,45.03552125
4.95,-68183.41504,45.02952032
4.96,-68316.6946,45.02351938
4.97,-68449.95616,45.01751844
4.98,-68583.19971,45.0115175
4.99,-68716.42527,45.00551657
5,-68849.63281,44.99951563
5.01,-68982.82236,44.99351469
5.02,-69115.9939,44.98751375
5.03,-69249.14744,44.98151282
5.04,-69382.28298,44.97551188
5.05,-69515.40051,44.96951094
5.06,-69648.50004,44.96351
5.07,-69781.58157,44.95750907
5.08,-69914.6451,44.95150813
5.09,-70047.69062,44.9455072
5.1,-70180.71814,44.93950626
5.11,-70313.72766,44.93350532
5.12,-70446.71917,44.92750439
5.13,-70579.69269,44.92150345
5.14,-70712.64819,44.91550251
5.15,-70845.5857,44.90950158
5.16,-70978.5052,44.90350064
5.17,-71111.4067,44.89749971
5.18,-71244.2902,44.89149877
5.19,-71377.1557,44.88549784
5.2,-71510.00319,44.8794969
5.21,-71642.83268,44.87349597
5.22,-71775.64417,44.86749503
5.23,-71908.43765,44.8614941
5.24,-72041.21313,44.85549316
5.25,-72173.97061,44.84949223
5.26,-72306.71008,44.8434913
5.27,-72439.43156,44.83749036
5.28,-72572.13503,44.83148943
5.29,-72704.82049,44.82548849
5.3,-72837.48796,44.81948756
5.31,-72970.13742,44.81348663
5.32,-73102.76888,44.80748569
5.33,-73235.38233,44.80148476
5.34,-73367.97778,44.79548383
5.35,-73500.55523,44.78948289
5.36,-73633.11468,44.78348196
5.37,-73765.65613,44.77748103
5.38,-73898.17957,44.77148009
5.39,-74030.68501,44.76547916
5.4,-74163.17244,44.75947823
5.41,-74295.64188,44.7534773
5.42,-74428.09331,44.74747636
5.43,-74560.52673,44.74147543
5.44,-74692.94216,44.7354745
5.45,-74825.33958,44.72947357
5.46,-74957.719,44.72347264
5.47,-75090.08042,44.7174717
5.48,-75222.42383,44.71147077
5.49,-75354.74924,44.70546984
5.5,-75487.05665,44.69946891
5.51,-75619.34606,44.69346798
5.52,-75751.61746,44.68746705
5.53,-75883.87086,44.68146612
5.54,-76016.10625,44.67546519
5.55,-76148.32365,44.66946425
5.56,-76280.52304,44.66346332
5.57,-76412.70443,44.65746239
5.58,-76544.86781,44.65146146
5.59,-76677.0132,44.64546053
5.6,-76809.14058,44.6394596
5.61,-76941.24996,44.63345867
5.62,-77073.34133,44.62745774
5.63,-77205.4147,44.62145681
5.64,-77337.47007,44.61545588
5.65,-77469.50744,44.60945495
5.66,-77601.5268,44.60345403
5.67,-77733.52816,44.5974531
5.68,-77865.51152,44.59145217
5.69,-77997.47687,44.58545124
5.7,-78129.42423,44.57945031
5.71,-78261.35358,44.57344938
5.72,-78393.26492,44.56744845
5.73,-78525.15827,44.56144752
5.74,-78657.03361,44.5554466
5.75,-78788.89095,44.54944567
5.76,-78920.73028,44.54344474
5.77,-79052.55161,44.53744381
5.78,-79184.35494,44.53144288
5.79,-79316.14027,44.52544196
5.8,-79447.9076,44.51944103
5.81,-79579.65692,44.5134401
5.82,-79711.38824,44.50743917
5.83,-79843.10155,44.50143825
5.84,-79974.79687,44.49543732
5.85,-80106.47418,44.48943639
5.86,-80238.13348,44.48343547
5.87,-80369.77479,44.47743454
5.88,-80501.39809,44.47143361
5.89,-80633.00339,44.46543269
5.9,-80764.59069,44.45943176
5.91,-80896.15998,44.45343083
5.92,-81027.71127,44.44742991
5.93,-81159.24456,44.44142898
5.94,-81290.75985,44.43542806
5.95,-81422.25713,44.42942713
5.96,-81553.73641,44.4234262
5.97,-81685.19769,44.41742528
5.98,-81816.64096,44.41142435
5.99,-81948.06623,44.40542343
6,-82079.4735,44.3994225
6.01,-82210.86277,44.39342158
6.02,-82342.23403,44.38742065
6.03,-82473.58729,44.38141973
6.04,-82604.92255,44.3754188
6.05,-82736.23981,44.36941788
6.06,-82867.53906,44.36341696
6.07,-82998.82031,44.35741603
6.08,-83130.08355,44.35141511
6.09,-83261.3288,44.34541418
6.1,-83392.55604,44.33941326
6.11,-83523.76528,44.33341234
6.12,-83654.95651,44.32741141
6.13,-83786.12975,44.32141049
6.14,-83917.28498,44.31540957
6.15,-84048.4222,44.30940864
6.16,-84179.54143,44.30340772
6.17,-84310.64265,44.2974068
6.18,-84441.72587,44.29140587
6.19,-84572.79108,44.28540495
6.2,-84703.8383,44.27940403
6.21,-84834.86751,44.27340311
6.22,-84965.87872,44.26740218
6.23,-85096.87192,44.26140126
6.24,-85227.84712,44.25540034
6.25,-85358.80432,44.24939942
6.26,-85489.74352,44.2433985
6.27,-85620.66471,44.23739757
6.28,-85751.56791,44.23139665
6.29,-85882.45309,44.22539573
6.3,-86013.32028,44.21939481
6.31,-86144.16946,44.21339389
6.32,-86275.00064,44.20739297
6.33,-86405.81382,44.20139205
6.34,-86536.609,44.19539113
6.35,-86667.38617,44.18939021
6.36,-86798.14534,44.18338929
6.37,-86928.8865,44.17738836
6.38,-87059.60967,44.17138744
6.39,-87190.31483,44.16538652
6.4,-87321.00199,44.1593856
6.41,-87451.67114,44.15338468
6.42,-87582.32229,44.14738376
6.43,-87712.95544,44.14138284
6.44,-87843.57059,44.13538193
6.45,-87974.16774,44.12938101
6.46,-88104.74688,44.12338009
6.47,-88235.30802,44.11737917
6.48,-88365.85115,44.11137825
6.49,-88496.37629,44.10537733
6.5,-88626.88342,44.09937641
6.51,-88757.37254,44.09337549
6.52,-88887.84367,44.08737457
6.53,-89018.29679,44.08137365
6.54,-89148.73191,44.07537274
6.55,-89279.14903,44.06937182
6.56,-89409.54814,44.0633709
6.57,-89539.92925,44.05736998
6.58,-89670.29236,44.05136906
6.59,-89800.63747,44.04536815
6.6,-89930.96457,44.03936723
6.61,-90061.27367,44.03336631
6.62,-90191.56477,44.02736539
6.63,-90321.83786,44.02136448
6.64,-90452.09296,44.01536356
6.65,-90582.33005,44.00936264
6.66,-90712.54913,44.00336173
6.67,-90842.75022,43.99736081
6.68,-90972.9333,43.99135989
6.69,-91103.09838,43.98535898
6.7,-91233.24545,43.97935806
6.71,-91363.37452,43.97335714
6.72,-91493.48559,43.96735623
6.73,-91623.57866,43.96135531
6.74,-91753.65373,43.9553544
6.75,-91883.71079,43.94935348
6.76,-92013.74985,43.94335257
6.77,-92143.7709,43.93735165
6.78,-92273.77396,43.93135073
6.79,-92403.75901,43.92534982
6.8,-92533.72606,43.9193489
6.81,-92663.6751,43.91334799
6.82,-92793.60614,43.90734707
6.83,-92923.51918,43.90134616
6.84,-93053.41422,43.89534525
6.85,-93183.29125,43.88934433
6.86,-93313.15029,43.88334342
6.87,-93442.99131,43.8773425
6.88,-93572.81434,43.87134159
6.89,-93702.61936,43.86534067
6.9,-93832.40639,43.85933976
6.91,-93962.1754,43.85333885
6.92,-94091.92642,43.84733793
6.93,-94221.65943,43.84133702
6.94,-94351.37444,43.83533611
6.95,-94481.07145,43.82933519
6.96,-94610.75045,43.82333428
6.97,-94740.41145,43.81733337
6.98,-94870.05445,43.81133246
6.99,-94999.67945,43.80533154
7,-95129.28644,43.79933063
7.01,-95258.87543,43.79332972
7.02,-95388.44642,43.78732881
7.03,-95517.9994,43.78132789
7.04,-95647.53439,43.77532698
7.05,-95777.05137,43.76932607
7.06,-95906.55034,43.76332516
7.07,-96036.03132,43.75732425
7.08,-96165.49429,43.75132333
7.09,-96294.93926,43.74532242
7.1,-96424.36622,43.73932151
7.11,-96553.77519,43.7333206
7.12,-96683.16615,43.72731969
7.13,-96812.5391,43.72131878
7.14,-96941.89406,43.71531787
7.15,-97071.23101,43.70931696
7.16,-97200.54996,43.70331605
7.17,-97329.85091,43.69731514
7.18,-97459.13385,43.69131423
7.19,-97588.39879,43.68531332
7.2,-97717.64573,43.67931241
7.21,-97846.87467,43.6733115
7.22,-97976.0856,43.66731059
7.23,-98105.27853,43.66130968
7.24,-98234.45346,43.65530877
7.25,-98363.61038,43.64930786
7.26,-98492.74931,43.64330695
7.27,-98621.87023,43.63730604
7.28,-98750.97314,43.63130513
7.29,-98880.05806,43.62530422
7.3,-99009.12497,43.61930331
7.31,-99138.17388,43.6133024
7.32,-99267.20478,43.60730149
7.33,-99396.21769,43.60130059
7.34,-99525.21259,43.59529968
7.35,-99654.18948,43.58929877
7.36,-99783.14838,43.58329786
7.37,-99912.08927,43.57729695
7.38,-100041.0122,43.57129605
7.39,-100169.917,43.56529514
7.4,-100298.8039,43.55929423
7.41,-100427.6728,43.55329332
7.42,-100556.5237,43.54729242
7.43,-100685.3566,43.54129151
7.44,-100814.1714,43.5352906
7.45,-100942.9683,43.52928969
7.46,-101071.7472,43.52328879
7.47,-101200.508,43.51728788
7.48,-101329.2509,43.51128697
7.49,-101457.9758,43.50528607
7.5,-101586.6826,43.49928516
7.51,-101715.3715,43.49328426
7.52,-101844.0423,43.48728335
7.53,-101972.6952,43.48128244
7.54,-102101.33,43.47528154
7.55,-102229.9469,43.46928063
7.56,-102358.5457,43.46327973
7.57,-102487.1265,43.45727882
7.58,-102615.6894,43.45127792
7.59,-102744.2342,43.44527701
7.6,-102872.761,43.43927611
7.61,-103001.2699,43.4332752
7.62,-103129.7607,43.4272743
7.63,-103258.2335,43.42127339
7.64,-103386.6883,43.41527249
7.65,-103515.1251,43.40927158
7.66,-103643.544,43.40327068
7.67,-103771.9448,43.39726977
7.68,-103900.3276,43.39126887
7.69,-104028.6924,43.38526797
7.7,-104157.0392,43.37926706
7.71,-104285.368,43.37326616
7.72,-104413.6788,43.36726526
7.73,-104541.9716,43.36126435
7.74,-104670.2464,43.35526345
7.75,-104798.5032,43.34926255
7.76,-104926.7419,43.34326164
7.77,-105054.9627,43.33726074
7.78,-105183.1655,43.33125984
7.79,-105311.3503,43.32525893
7.8,-105439.5171,43.31925803
7.81,-105567.6658,43.31325713
7.82,-105695.7966,43.30725623
7.83,-105823.9094,43.30125532
7.84,-105952.0041,43.29525442
7.85,-106080.0809,43.28925352
7.86,-106208.1397,43.28325262
7.87,-106336.1804,43.27725172
7.88,-106464.2032,43.27125082
7.89,-106592.2079,43.26524991
7.9,-106720.1947,43.25924901
7.91,-106848.1634,43.25324811
7.92,-106976.1142,43.24724721
7.93,-107104.0469,43.24124631
7.94,-107231.9616,43.23524541
7.95,-107359.8584,43.22924451
7.96,-107487.7371,43.22324361
7.97,-107615.5978,43.21724271
7.98,-107743.4406,43.21124181
7.99,-107871.2653,43.20524091
8,-107999.072,43.19924001
8.01,-108126.8607,43.19323911
8.02,-108254.6314,43.18723821
8.03,-108382.3842,43.18123731
8.04,-108510.1189,43.17523641
8.05,-108637.8356,43.16923551
8.06,-108765.5343,43.16323461
8.07,-108893.215,43.15723371
8.08,-109020.8777,43.15123281
8.09,-109148.5224,43.14523191
8.1,-109276.1491,43.13923101
8.11,-109403.7578,43.13323011
8.12,-109531.3485,43.12722922
8.13,-109658.9211,43.12122832
8.14,-109786.4758,43.11522742
8.15,-109914.0125,43.10922652
8.16,-110041.5312,43.10322562
8.17,-110169.0319,43.09722472
8.18,-110296.5145,43.09122383
8.19,-110423.9792,43.08522293
8.2,-110551.4259,43.07922203
8.21,-110678.8545,43.07322113
8.22,-110806.2652,43.06722024
8.23,-110933.6579,43.06121934
8.24,-111061.0325,43.05521844
8.25,-111188.3892,43.04921755
8.26,-111315.7278,43.04321665
8.27,-111443.0485,43.03721575
8.28,-111570.3511,43.03121486
8.29,-111697.6358,43.02521396
8.3,-111824.9024,43.01921306
8.31,-111952.151,43.01321217
8.32,-112079.3817,43.00721127
8.33,-112206.5943,43.00121038
8.34,-112333.7889,42.99520948
8.35,-112460.9656,42.98920858
8.36,-112588.1242,42.98320769
8.37,-112715.2648,42.97720679
8.38,-112842.3874,42.9712059
8.39,-112969.492,42.965205
8.4,-113096.5787,42.95920411
8.41,-113223.6473,42.95320321
8.42,-113350.6979,42.94720232
8.43,-113477.7305,42.94120142
8.44,-113604.7451,42.93520053
8.45,-113731.7417,42.92919963
8.46,-113858.7203,42.92319874
8.47,-113985.6809,42.91719785
8.48,-114112.6235,42.91119695
8.49,-114239.5481,42.90519606
8.5,-114366.4546,42.89919516
8.51,-114493.3432,42.89319427
8.52,-114620.2138,42.88719338
8.53,-114747.0664,42.88119248
8.54,-114873.901,42.87519159
8.55,-115000.7175,42.8691907
8.56,-115127.5161,42.8631898
8.57,-115254.2967,42.85718891
8.58,-115381.0592,42.85118802
8.59,-115507.8038,42.84518712
8.6,-115634.5304,42.83918623
8.61,-115761.2389,42.83318534
8.62,-115887.9295,42.82718445
8.63,-116014.602,42.82118356
8.64,-116141.2566,42.81518266
8.65,-116267.8931,42.80918177
8.66,-116394.5117,42.80318088
8.67,-116521.1122,42.79717999
8.68,-116647.6947,42.7911791
8.69,-116774.2593,42.78517821
8.7,-116900.8058,42.77917731
8.71,-117027.3343,42.77317642
8.72,-117153.8449,42.76717553
8.73,-117280.3374,42.76117464
8.74,-117406.8119,42.75517375
8.75,-117533.2684,42.74917286
8.76,-117659.707,42.74317197
8.77,-117786.1275,42.73717108
8.78,-117912.53,42.73117019
8.79,-118038.9145,42.7251693
8.8,-118165.281,42.71916841
8.81,-118291.6295,42.71316752
8.82,-118417.96,42.70716663
8.83,-118544.2725,42.70116574
8.84,-118670.567,42.69516485
8.85,-118796.8435,42.68916396
8.86,-118923.102,42.68316307
8.87,-119049.3425,42.67716218
8.88,-119175.565,42.67116129
8.89,-119301.7694,42.6651604
8.9,-119427.9559,42.65915951
8.91,-119554.1244,42.65315863
8.92,-119680.2749,42.64715774
8.93,-119806.4073,42.64115685
8.94,-119932.5218,42.63515596
8.95,-120058.6183,42.62915507
8.96,-120184.6967,42.62315418
8.97,-120310.7572,42.6171533
8.98,-120436.7997,42.61115241
8.99,-120562.8241,42.60515152
9,-120688.8306,42.59915063
9.01,-120814.819,42.59314975
9.02,-120940.7895,42.58714886
9.03,-121066.7419,42.58114797
9.04,-121192.6764,42.57514708
9.05,-121318.5928,42.5691462
9.06,-121444.4912,42.56314531
9.07,-121570.3717,42.55714442
9.08,-121696.2341,42.55114354
9.09,-121822.0785,42.54514265
9.1,-121947.905,42.53914176
9.11,-122073.7134,42.53314088
9.12,-122199.5038,42.52713999
9.13,-122325.2762,42.52113911
9.14,-122451.0306,42.51513822
9.15,-122576.767,42.50913733
9.16,-122702.4855,42.50313645
9.17,-122828.1859,42.49713556
9.18,-122953.8683,42.49113468
9.19,-123079.5327,42.48513379
9.2,-123205.1791,42.47913291
9.21,-123330.8075,42.47313202
9.22,-123456.4179,42.46713114
9.23,-123582.0103,42.46113025
9.24,-123707.5846,42.45512937
9.25,-123833.141,42.44912849
9.26,-123958.6794,42.4431276
9.27,-124084.1998,42.43712672
9.28,-124209.7022,42.43112583
9.29,-124335.1866,42.42512495
9.3,-124460.6529,42.41912406
9.31,-124586.1013,42.41312318
9.32,-124711.5317,42.4071223
9.33,-124836.944,42.40112141
9.34,-124962.3384,42.39512053
9.35,-125087.7148,42.38911965
9.36,-125213.0731,42.38311876
9.37,-125338.4135,42.37711788
9.38,-125463.7358,42.371117
9.39,-125589.0402,42.36511612
9.4,-125714.3265,42.35911523
9.41,-125839.5949,42.35311435
9.42,-125964.8452,42.34711347
9.43,-126090.0775,42.34111259
9.44,-126215.2919,42.3351117
9.45,-126340.4882,42.32911082
9.46,-126465.6665,42.32310994
9.47,-126590.8269,42.31710906
9.48,-126715.9692,42.31110818
9.49,-126841.0935,42.3051073
9.5,-126966.1998,42.29910642
9.51,-127091.2882,42.29310553
9.52,-127216.3585,42.28710465
9.53,-127341.4108,42.28110377
9.54,-127466.4451,42.27510289
9.55,-127591.4614,42.26910201
9.56,-127716.4597,42.26310113
9.57,-127841.44,42.25710025
9.58,-127966.4023,42.25109937
9.59,-128091.3466,42.24509849
9.6,-128216.2729,42.23909761
9.61,-128341.1812,42.23309673
9.62,-128466.0715,42.22709585
9.63,-128590.9438,42.22109497
9.64,-128715.7981,42.21509409
9.65,-128840.6343,42.20909321
9.66,-128965.4526,42.20309233
9.67,-129090.2529,42.19709145
9.68,-129215.0352,42.19109057
9.69,-129339.7994,42.18508969
9.7,-129464.5457,42.17908882
9.71,-129589.274,42.17308794
9.72,-129713.9842,42.16708706
9.73,-129838.6765,42.16108618
9.74,-129963.3507,42.1550853
9.75,-130088.007,42.14908442
9.76,-130212.6453,42.14308355
9.77,-130337.2655,42.13708267
9.78,-130461.8677,42.13108179
9.79,-130586.452,42.12508091
9.8,-130711.0182,42.11908003
9.81,-130835.5665,42.11307916
9.82,-130960.0967,42.10707828
9.83,-131084.6089,42.1010774
9.84,-131209.1032,42.09507653
9.85,-131333.5794,42.08907565
9.86,-131458.0376,42.08307477
9.87,-131582.4779,42.0770739
9.88,-131706.9001,42.07107302
9.89,-131831.3043,42.06507214
9.9,-131955.6905,42.05907127
9.91,-132080.0587,42.05307039
9.92,-132204.4089,42.04706951
9.93,-132328.7411,42.04106864
9.94,-132453.0553,42.03506776
9.95,-132577.3515,42.02906689
9.96,-132701.6297,42.02306601
9.97,-132825.8899,42.01706514
9.98,-132950.1321,42.01106426
9.99,-133074.3563,42.00506339
10,-133198.3169,41.99907437
10.01,-133198.8153,41.99904942
10.02,-133198.8153,41.99904855
10.03,-133198.8153,41.99904767
10.04,-133198.8153,41.9990468
10.05,-133198.8153,41.99904592
10.06,-133198.8153,41.99904505
10.07,-133198.8153,41.99904417
10.08,-133198.8153,41.9990433
10.09,-133198.8153,41.99904242
10.1,-133198.8153,41.99904155
10.11,-133198.8153,41.99904067
10.12,-133198.8153,41.9990398
10.13,-133198.8153,41.99903892
10.14,-133198.8153,41.99903805
10.15,-133198.8153,41.99903717
10.16,-133198.8153,41.9990363
10.17,-133198.8153,41.99903542
10.18,-133198.8153,41.99903455
10.19,-133198.8153,41.99903367
10.2,-133198.8153,41.9990328
10.21,-133198.8153,41.99903192
10.22,-133198.8153,41.99903105
10.23,-133198.8153,41.99903017
10.24,-133198.8153,41.9990293
10.25,-133198.8153,41.99902842
10.26,-133198.8153,41.99902755
10.27,-133198.8153,41.99902667
10.28,-133198.8153,41.9990258
10.29,-133198.8153,41.99902492
10.3,-133198.8153,41.99902405
10.31,-133198.8153,41.99902317
10.32,-133198.8153,41.9990223
10.33,-133198.8153,41.99902142
10.34,-133198.8153,41.99902055
10.35,-133198.8153,41.99901967
10.36,-133198.8153,41.9990188
10.37,-133198.8153,41.99901792
10.38,-133198.8153,41.99901705
10.39,-133198.8153,41.99901617
10.4,-133198.8153,41.9990153
10.41,-133198.8153,41.99901442
10.42,-133198.8153,41.99901355
10.43,-133198.8153,41.99901267
10.44,-133198.8153,41.9990118
10.45,-133198.8153,41.99901092
10.46,-133198.8153,41.99901005
