time,Transistor1.Tr.vbcˍt,Transistor1.Tr.vbeˍt,Transistor2.Tr.vbcˍt,Gnd4.p.i,R1.i,R2.i,R4.i,Transistor1.Tr.C.i,Transistor1.Tr.vcs,Transistor1.ct.v,Transistor2.Tr.vcs,Transistor2.ct.v,Transistor2.Tr.vbe,Transistor1.b.i,Transistor2.Tr.C.i,Transistor2.b.i,C4.v,C3.v,C2.v,C1.v,Transistor2.Tr.C.v,C5.v,Transistor1.Tr.C.v
1.033566583e-09,-489840539.5,188917273.2,-1403424778,0.0004674442732,0.084925349,0.1428675957,0.1423722068,0.07982198588,0.7052582301,0.1867373928,0.7625770279,2.34197591e-05,0.6997667561,0.07842981732,0.002022942956,-0.0004674602934,-0.7627793222,4.674442732e-08,0.7132404287,0.1906588836,0.7625770279,-0.6997433364,0.7052582301
1.039801031e-09,-457664633.1,174731446.6,-1402570486,0.0004768108752,0.08237521881,0.142829399,0.1422847338,0.08332051025,0.7087280464,0.187254553,0.771324411,2.388892761e-05,0.7003829151,0.07606828546,0.002022102984,-0.0004768249304,-0.7715266213,4.768108752e-08,0.7170600975,0.1910579673,0.771324411,-0.7003590262,0.7087280464
1.046035478e-09,-426986042.2,161858639.1,-1401716741,0.0004850243197,0.07976502815,0.1427933692,0.1421973147,0.08669884354,0.7119931919,0.1877629247,0.780066412,2.430033425e-05,0.7009235399,0.07364710457,0.002021131316,-0.0004850366363,-0.7802685251,4.850243197e-08,0.7206630763,0.1914452799,0.780066412,-0.7008992395,0.7119931919
1.052269925e-09,-397746337.3,150149515.9,-1400863616,0.0004922140235,0.07712138419,0.1427594297,0.1421099496,0.0899557662,0.7150614583,0.1882611536,0.7888030411,2.466046098e-05,0.7013977012,0.07119285983,0.002020038899,-0.0004922247916,-0.789005045,4.922140235e-08,0.7240570349,0.1918207966,0.7888030411,-0.7013730408,0.7150614583
1.058504372e-09,-369893658.7,139473584.7,-1400011143,0.0004984899691,0.07446535149,0.1427275032,0.1420226381,0.09309107191,0.7179405745,0.1887481638,0.7975343077,2.497481661e-05,0.7018133195,0.06872659648,0.002018836403,-0.0004984993523,-0.7977361913,4.984899691e-08,0.7272496817,0.1921844936,0.7975343077,-0.7017883447,0.7179405745
1.064738819e-09,-343379421.2,129717149.2,-1399159328,0.0005039474857,0.07181377243,0.1426975129,0.1419353803,0.096105368,0.7206381701,0.1892230916,0.8062602207,2.524817608e-05,0.7021773421,0.06626513923,0.002017534117,-0.0005039556267,-0.8064619741,5.039474857e-08,0.7302487069,0.1925363485,0.8062602207,-0.7021520939,0.7206381701
1.070973266e-09,-318156814.9,120781165.4,-1398308164,0.0005086702627,0.06918015827,0.1426693826,0.141848176,0.09899991529,0.7231617452,0.1896852407,0.8149807883,2.54847314e-05,0.702495886,0.06382198285,0.002016141871,-0.0005086772875,-0.8151824025,5.086702627e-08,0.7330617367,0.1928763399,0.8149807883,-0.7024704013,0.7231617452
1.077207713e-09,-294180156.1,112579243.2,-1397457637,0.0005127323479,0.06657533116,0.142643037,0.1417610251,0.1017764975,0.7255186476,0.1901340504,0.8236960184,2.568819165e-05,0.7027743555,0.06140793387,0.002014668981,-0.0005127383682,-0.8238974853,5.127323479e-08,0.7356962973,0.1932044471,0.8236960184,-0.7027486673,0.7255186476
1.08344216e-09,-271404639.9,105035874.5,-1396607727,0.0005161995669,0.06400791105,0.1426184021,0.1416739277,0.1044373134,0.7277160542,0.1905690709,0.832405918,2.586185407e-05,0.7030175395,0.0590315973,0.002013124219,-0.0005162046822,-0.8326072305,5.161995669e-08,0.7381597855,0.1935206508,0.832405918,-0.7029916776,0.7277160542
1.089676607e-09,-249786276.1,98084898.41,-1395758415,0.0005191306043,0.06148469895,0.1425954055,0.1415868835,0.1069848878,0.7297609571,0.1909899444,0.841110494,2.600865824e-05,0.7032296937,0.05669975973,0.002011515801,-0.0005191349035,-0.8413116456,5.191306043e-08,0.7404594459,0.1938249323,0.841110494,-0.703203685,0.7297609571
1.095911055e-09,-229281905,91668188.94,-1394909680,0.000521577876,0.05901098601,0.1425739765,0.1414998926,0.109421997,0.7316601533,0.1913963891,0.8498097526,2.613122971e-05,0.7034146106,0.05441769833,0.002009851389,-0.0005215814384,-0.8500107377,5.21577876e-08,0.742602353,0.194117274,0.8498097526,-0.7033884794,0.7316601533
1.102145502e-09,-209849244.7,85734537,-1394061499,0.0005235882585,0.05659080693,0.142554046,0.1414129549,0.1117516068,0.7334202369,0.1917881873,0.8585036996,2.623191659e-05,0.7035756784,0.05218943418,0.002008138101,-0.0005235911553,-0.8587045134,5.235882585e-08,0.7445953976,0.194397659,0.8585036996,-0.7035494464,0.7334202369
1.108379949e-09,-191446946.4,80238701.23,-1393213852,0.0005252037174,0.05422714977,0.1425355472,0.1413260702,0.113976821,0.7350475948,0.1921651743,0.8671923406,2.631282098e-05,0.7037159314,0.05001794198,0.002006382533,-0.0005252060121,-0.8673929788,5.252037174e-08,0.7464452769,0.1946660714,0.8671923406,-0.7036896186,0.7350475948
1.114614396e-09,-174034646,75140601.5,-1392366717,0.0005264618537,0.05192213087,0.1425184151,0.1412392386,0.1161008383,0.7365484035,0.1925272295,0.8758756807,2.637582635e-05,0.7038380942,0.047905325,0.002004590779,-0.0005264636033,-0.8760761397,5.264618537e-08,0.7481584873,0.1949224958,0.8758756807,-0.7038117183,0.7365484035
1.120848843e-09,-157573009.6,70404633.12,-1391520075,0.0005273963844,0.04967714136,0.1425025868,0.14115246,0.1181269165,0.7379286282,0.1928742699,0.8845537247,2.642262165e-05,0.7039446181,0.04585296149,0.002002768464,-0.0005273976402,-0.8847540015,5.273963844e-08,0.7497413198,0.195166918,0.8845537247,-0.7039181954,0.7379286282
1.12708329e-09,-142023769.7,65999082.68,-1390673906,0.0005280375669,0.04749297016,0.1424880014,0.1410657343,0.1200583428,0.7391940231,0.1932062429,0.8932264771,2.64547225e-05,0.704037714,0.04386162761,0.002000920766,-0.0005280383748,-0.8934265692,5.280375669e-08,0.7511998574,0.1953993243,0.8932264771,-0.7040112592,0.7391940231
1.133317737e-09,-127349753,61895629.33,-1389828193,0.000528412574,0.04536990746,0.1424746003,0.1409790615,0.1218984092,0.7403501331,0.193523122,0.9018939423,2.647349002e-05,0.7041193799,0.04193160098,0.001999052452,-0.0005284129753,-0.9020938475,5.28412574e-08,0.7525399741,0.1956197021,0.9018939423,-0.7040929064,0.7403501331
1.139552184e-09,-113514899.7,58068918,-1388982917,0.0005285458259,0.04330783199,0.1424623266,0.1408924416,0.1236503923,0.7414022961,0.1938249018,0.9105561242,2.648014747e-05,0.7041914255,0.04006274789,0.001997167903,-0.0005285458577,-0.910755841,5.285458259e-08,0.7537673354,0.1958280392,0.9105561242,-0.7041649453,0.7414022961
1.145786631e-09,-100484275.4,54496193.31,-1388138062,0.0005284592853,0.04130628469,0.142451126,0.1408058745,0.1253175365,0.7423556465,0.1941115947,0.9192130265,2.647579498e-05,0.7042554924,0.03825459688,0.001995271148,-0.000528458981,-0.9194125537,5.284592853e-08,0.7548874001,0.1960243246,0.9192130265,-0.7042290166,0.7423556465
1.152021079e-09,-88224076.41,51156984.7,-1387293613,0.0005281727179,0.03936453079,0.1424409458,0.1407193601,0.1269030407,0.7432151187,0.1943832276,0.9278646529,2.646142265e-05,0.7043130734,0.03650640093,0.001993365884,-0.0005281721075,-0.9280639895,5.281727179e-08,0.7559054227,0.1962085476,0.9278646529,-0.704286612,0.7432151187
1.158255526e-09,-76701628.7,48032834.92,-1386449554,0.0005277039247,0.03748161246,0.1424317354,0.1406328985,0.1284100471,0.7439854522,0.1946398391,0.9365110068,2.643792216e-05,0.7043655279,0.03481718996,0.001991455513,-0.0005277030353,-0.9367101523,5.277039247e-08,0.7568264569,0.1963806986,0.9365110068,-0.70433909,0.7439854522
1.164489973e-09,-65885382.02,45107065.29,-1385605871,0.0005270689472,0.03565639311,0.1424234464,0.1405464895,0.1298416329,0.7446711958,0.194881478,0.9451520912,2.640609706e-05,0.7044140961,0.03318581525,0.001989543157,-0.0005270678033,-0.9453510455,5.270689472e-08,0.757655359,0.1965407688,0.9451520912,-0.70438769,0.7446711958
1.17072442e-09,-55744899.55,42364572.21,-1384762552,0.0005262822505,0.03388759499,0.1424160321,0.1404601333,0.131200803,0.7452767129,0.1951082004,0.9537879093,2.636667193e-05,0.7044599114,0.03161098692,0.00198763169,-0.0005262808741,-0.9539866725,5.262822505e-08,0.7583967932,0.1966887498,0.9537879093,-0.7044335447,0.7452767129
1.176958867e-09,-46250843.65,39791650.35,-1383919583,0.0005253568856,0.03217383085,0.1424094476,0.1403738296,0.1324904853,0.7458061871,0.195320069,0.9624184639,2.632030051e-05,0.704504011,0.03009130566,0.001985723756,-0.0005253552965,-0.9626170363,5.253568856e-08,0.7590552356,0.1968246343,0.9624184639,-0.7044776907,0.7458061871
1.183193314e-09,-37374958.45,37375838.61,-1383076954,0.0005243046332,0.03051363073,0.1424036502,0.1402875786,0.1337135262,0.746263627,0.1955171511,0.9710437578,2.626757294e-05,0.704547346,0.02862528948,0.001983821789,-0.0005243028495,-0.97124214,5.243046332e-08,0.7596349796,0.1969484155,0.9710437578,-0.7045210784,0.746263627
1.189427761e-09,-29090049.74,35105785.6,-1382234652,0.0005231361331,0.02890546451,0.1423985986,0.1402013801,0.134872688,0.7466528724,0.1956995179,0.9796637936,2.620902215e-05,0.7045907891,0.02721139625,0.001981928038,-0.0005231341708,-0.9798619864,5.231361331e-08,0.7601401412,0.1970600877,0.9796637936,-0.7045645801,0.7466528724
1.195662208e-09,-21369962.61,32971131.83,-1381392667,0.0005218609974,0.02734776094,0.1423942534,0.1401152342,0.1359706473,0.7469775994,0.1958672434,0.9882785737,2.614512967e-05,0.7046351428,0.02584804274,0.001980044577,-0.0005218588713,-0.9884765781,5.218609974e-08,0.7605746642,0.1971596455,0.9882785737,-0.7046089977,0.7469775994
1.201896655e-09,-14189557.35,30962406.34,-1380550989,0.0005204879134,0.0258389236,0.1423905767,0.1400291408,0.1370099937,0.7472413265,0.1960204036,0.9968881006,2.607633063e-05,0.7046811459,0.02453362056,0.001978173329,-0.0005204856368,-0.9970859179,5.204879134e-08,0.7609423259,0.1972470846,0.9968881006,-0.7046550695,0.7472413265
1.208131103e-09,-7524683.846,29070935.82,-1379709609,0.0005190247338,0.02437734428,0.1423875326,0.1399430999,0.1379932292,0.7474474198,0.1961590758,1.005492376,2.60030184e-05,0.7047294789,0.02326650956,0.001976316076,-0.0005190223185,-1.005690008,5.190247338e-08,0.7612467427,0.1973224012,1.005492376,-0.7047034759,0.7474474198
1.21436555e-09,-1352154.921,27288764.45,-1378868517,0.0005174785579,0.02296141415,0.1423850862,0.1398571115,0.138922769,0.7475990984,0.1962833381,1.014091404,2.592554859e-05,0.7047807701,0.02204508898,0.001974474477,-0.0005174760148,-1.014288851,5.174785579e-08,0.7614913753,0.1973855925,1.014091404,-0.7047548445,0.7475990984
1.219116544e-09,3035300.601,25999493.25,-1378227747,0.0005162485523,0.02191205556,0.1423836029,0.1397916187,0.1395965209,0.7476800602,0.1963684066,1.020640817,2.586392078e-05,0.7048222032,0.02114397782,0.001973082546,-0.0005162459184,-1.020838125,5.162485523e-08,0.7616397123,0.1974256055,1.020640817,-0.7047963393,0.7476800602
1.223867539e-09,7158771.011,24766434.57,-1377587135,0.0005149766861,0.02088757518,0.1423824333,0.1397261565,0.1402414417,0.747732521,0.1964451872,1.027187184,2.5800196e-05,0.7048659316,0.02026775656,0.001971701252,-0.0005149739667,-1.027384354,5.149766861e-08,0.7617566651,0.197458575,1.027187184,-0.7048401314,0.747732521
1.228716707e-09,11105330.67,23562933.92,-1376933445,0.0005136378668,0.0198668585,0.1423815492,0.1396593729,0.1408709627,0.747757988,0.1965150435,1.033865683,2.573311704e-05,0.7049131649,0.01939836922,0.001970303021,-0.0005136350651,-1.034062713,5.136378668e-08,0.7618450842,0.1974849619,1.033865683,-0.7048874318,0.747757988
1.233645611e-09,14855056.57,22393739.06,-1376269168,0.0005122373444,0.01885442392,0.1423809565,0.1395915236,0.1414821184,0.7477561335,0.1965772749,1.040650748,2.566294693e-05,0.7049640995,0.01853975351,0.001968894452,-0.0005122344639,-1.040847638,5.122373444e-08,0.7619043453,0.1975042625,1.040650748,-0.7049384366,0.7477561335
1.238702028e-09,18437608.48,21248070.81,-1375587870,0.0005107613995,0.01784127002,0.1423806545,0.1395219531,0.1420800615,0.7477265404,0.1966319646,1.047607944,2.558899828e-05,0.7050196491,0.01768439293,0.001967463351,-0.0005107584428,-1.04780469,5.107613995e-08,0.7619345466,0.1975161842,1.047607944,-0.7049940601,0.7477265404
1.243926508e-09,21868751.06,20118564.47,-1374884100,0.0005091971054,0.0168206967,0.1423806524,0.1394501064,0.1426681234,0.7476679465,0.1966787792,1.054792758,2.551062343e-05,0.7050807923,0.01682684565,0.001966000162,-0.0005091940745,-1.054989358,5.091971054e-08,0.7619347588,0.1975201215,1.054792758,-0.7050552817,0.7476679465
1.249360049e-09,25156912.32,18999243.7,-1374152347,0.0005075303045,0.01578667043,0.1423809677,0.1393754238,0.1432488431,0.7475783452,0.1967170641,1.062261175,2.542711308e-05,0.7051486731,0.01596234875,0.001964495837,-0.0005075272009,-1.062457624,5.075303045e-08,0.7619032295,0.1975151816,1.062261175,-0.705123246,0.7475783452
1.255041358e-09,28301784.62,17885985.57,-1373387417,0.0005057465229,0.01473433289,0.1423816254,0.1392973781,0.1438236996,0.747455087,0.1967458041,1.070065896,2.533774204e-05,0.7052245951,0.01508724054,0.001962942697,-0.0005057433477,-1.07026219,5.057465229e-08,0.7618374569,0.1975001661,1.070065896,-0.7051992574,0.747455087
1.261008671e-09,31295911.02,16776007.11,-1372584183,0.0005038305033,0.01365961828,0.1423826573,0.1392154503,0.1443933571,0.7472949304,0.1967636222,1.078258837,2.524174592e-05,0.7053100711,0.01419863393,0.001961334025,-0.0005038272574,-1.07845497,5.038305033e-08,0.7617342661,0.1974735539,1.078258837,-0.7052848294,0.7472949304
1.267300366e-09,34125199.98,15667673.37,-1371737505,0.0005017660472,0.01255913429,0.1423841014,0.1391291208,0.1449577439,0.7470940828,0.1967687535,1.086891951,2.513831317e-05,0.7054068669,0.01329431539,0.001959664032,-0.0005017627313,-1.087087917,5.017660472e-08,0.7615898572,0.1974334693,1.086891951,-0.7053817286,0.7470940828
1.273955829e-09,36769381.07,14560297.15,-1370842111,0.0004995357302,0.0114300153,0.1423860017,0.139037858,0.1455161335,0.7468482205,0.1967590052,1.096018408,2.50265708e-05,0.7055170581,0.01237262398,0.0019579278,-0.0004995323446,-1.0962142,4.995357302e-08,0.7613998339,0.1973776364,1.096018408,-0.7054920315,0.7468482205
1.281016429e-09,39202277.48,13453966.94,-1369892468,0.0004971205326,0.01026978161,0.1423884079,0.1389411049,0.1460672107,0.7465524908,0.1967317001,1.105693902,2.490556593e-05,0.7056431009,0.01143233939,0.001956121253,-0.0004971170776,-1.105889514,4.971205326e-08,0.7611592119,0.1973033171,1.105693902,-0.7056181953,0.7465524908
1.28852633e-09,41391808.35,12349442.01,-1368882671,0.0004944994702,0.009076248278,0.1423913758,0.1388382684,0.1466090997,0.746201511,0.1966835991,1.115977735,2.477424723e-05,0.7057879161,0.0104726138,0.001954241243,-0.0004944959456,-1.11617316,4.944994702e-08,0.7608624209,0.1972072298,1.115977735,-0.7057631419,0.746201511
1.296533423e-09,43299859.39,11248062.43,-1367806322,0.0004916491231,0.007847434192,0.142394967,0.1387287072,0.1471393819,0.745789359,0.1966108017,1.126934053,2.463144135e-05,0.7059549938,0.009492907362,0.001952285698,-0.0004916455288,-1.127129282,4.916491231e-08,0.7605032972,0.197085447,1.126934053,-0.7059303624,0.745789359
1.305090374e-09,44882004.16,10151676.76,-1366656382,0.0004885430486,0.006581474296,0.1423992493,0.1386117174,0.1476551008,0.745309561,0.1965086164,1.13863323,2.447582349e-05,0.7061485246,0.008492929454,0.001950253862,-0.0004885393838,-1.138828256,4.885430486e-08,0.7600750711,0.1969332629,1.13863323,-0.7061240487,0.745309561
1.314255879e-09,46087071.9,9062581.185,-1365425009,0.0004851510215,0.005276526947,0.1424042965,0.1384865167,0.1481527555,0.7447550737,0.1963713944,1.151153512,2.430587936e-05,0.7063735661,0.007472580052,0.001948146661,-0.0004851472852,-1.151348327,4.851510215e-08,0.7595703492,0.1967450234,1.151153512,-0.7063492603,0.7447550737
1.324096208e-09,46856538.92,7983463.909,-1364103347,0.0004814380261,0.003930666656,0.1424101891,0.1383522235,0.1486282847,0.7441182616,0.1961923123,1.164583054,2.411985463e-05,0.7066362583,0.006431884276,0.001945967225,-0.0004814342165,-1.164777651,4.814380261e-08,0.7589810901,0.1965139065,1.164583054,-0.7066121385,0.7441182616
1.334687237e-09,47123689.56,6917349.017,-1362681251,0.0004773628697,0.002541748882,0.1424170143,0.1382078305,0.1490770407,0.7433908643,0.195963085,1.179022577,2.39156855e-05,0.7069441056,0.005370911349,0.001943721635,-0.0004773589843,-1.179216949,4.773628697e-08,0.7582985684,0.1962316306,1.179022577,-0.7069201899,0.7433908643
1.346117222e-09,46812440.31,5867533.121,-1361146912,0.0004728762159,0.001107227147,0.1424248668,0.1380521685,0.1494937505,0.742563942,0.195673578,1.19458901,2.369090018e-05,0.7073063585,0.004289665633,0.001941420003,-0.0004728722511,-1.194783152,4.728762159e-08,0.7575133171,0.1958880613,1.19458901,-0.7072826676,0.742563942
1.3585023e-09,45834424.82,4836595.971,-1359484772,0.0004679130254,-0.0003774579688,0.1424338583,0.1378836971,0.1498727772,0.7416268901,0.1953109047,1.211436378,2.344224009e-05,0.7077349604,0.003186936683,0.001939075936,-0.0004679089758,-1.211630285,4.679130254e-08,0.7566141678,0.1954702515,1.211436378,-0.7077115181,0.7416268901
1.371988265e-09,44084120.17,3827070.358,-1357675278,0.0004623893418,-0.001918480384,0.142444118,0.1377004847,0.1502076059,0.7405674387,0.1948585382,1.229757864,2.316549893e-05,0.7082453439,0.002060723743,0.00193671045,-0.0004623851999,-1.229951535,4.623893418e-08,0.7555881993,0.1949615744,1.229757864,-0.7082221784,0.7405674387
1.386755014e-09,41433953.24,2841877.143,-1355694267,0.0004561968606,-0.003523513862,0.1424557926,0.1375001519,0.1504904135,0.7393716991,0.1942951047,1.249791377,2.285525047e-05,0.7088575609,0.0009084454936,0.001934357309,-0.0004561926156,-1.249984813,4.561968606e-08,0.7544207405,0.194340527,1.249791377,-0.7088347056,0.7393716991
1.403051204e-09,37721978.22,1883113.738,-1353508285,0.0004491823434,-0.005204590475,0.1424690679,0.1372794093,0.1507119585,0.7380220189,0.1935914496,1.271865866,2.250381721e-05,0.7095991929,-0.0002749217961,0.0019320675,-0.0004491779795,-1.272059073,4.491823434e-08,0.7530932147,0.1935777035,1.271865866,-0.7095766891,0.7380220189
1.421255791e-09,32724058.21,950870.6071,-1351066268,0.0004411091,-0.006982491412,0.1424842101,0.1370332371,0.1508607011,0.7364929191,0.1927048402,1.296483293,2.209934061e-05,0.7105109868,-0.001499481313,0.001929920135,-0.0004411045939,-1.296676285,4.411091e-08,0.7515789892,0.1926298661,1.296483293,-0.7104888874,0.7364929191
1.442064778e-09,26070920.66,39201.00138,-1348274340,0.0004315466445,-0.008900524948,0.1425017036,0.1367523911,0.1509204008,0.7347376045,0.1915628583,1.324568088,2.16202526e-05,0.711662528,-0.002788796898,0.001928044807,-0.0004315419586,-1.324760892,4.315466445e-08,0.7498296446,0.1914234185,1.324568088,-0.7116409077,0.7347376045
1.466739052e-09,17102078.78,-862904.7552,-1344962130,0.0004196863958,-0.01103755294,0.1425224052,0.13642013,0.1508623989,0.7326732419,0.1900333048,1.357794327,2.102604188e-05,0.713180961,-0.004186120213,0.001926711133,-0.0004196814649,-1.357986998,4.196863958e-08,0.7477594818,0.1898239988,1.357794327,-0.7131599349,0.7326732419
1.492678259e-09,6654555.169,-1638529.901,-1341476751,0.000406505369,-0.01314624811,0.142543795,0.1360717163,0.1506770357,0.7305527942,0.18822297,1.392635725,2.036565709e-05,0.7149578476,-0.005524704642,0.001926488705,-0.000406500131,-1.392828374,4.06505369e-08,0.7456204978,0.1879467348,1.392635725,-0.7149374819,0.7305527942
1.518617467e-09,-4612996.703,-2269729.788,-1337986029,0.0003924475277,-0.01513417143,0.1425645104,0.1357242063,0.15038818,0.7285101446,0.1862083463,1.427386608,1.966134066e-05,0.7169207974,-0.006751019638,0.001927658419,-0.0003924419181,-1.427579373,3.924475277e-08,0.7435489626,0.1858707954,1.427386608,-0.716901136,0.7285101446
1.544556674e-09,-16511709.5,-2783257.702,-1334487614,0.0003773233031,-0.01701831251,0.1425843117,0.1353776016,0.1500159023,0.726567235,0.1839926335,1.462046796,1.890359433e-05,0.7190699881,-0.0078828587,0.001930446979,-0.00037731724,-1.462239841,3.773233031e-08,0.7415688252,0.1835984905,1.462046796,-0.7190510845,0.726567235
1.572339529e-09,-29779476.33,-3227262.288,-1330728730,0.0003596684911,-0.01893679632,0.1426042899,0.1350073684,0.1495432568,0.7246166812,0.1814000851,1.499069607,1.801905818e-05,0.721577929,-0.009006793545,0.001935545564,-0.0003596618267,-1.499263162,3.596684911e-08,0.7395710069,0.1809497455,1.499069607,-0.7215599099,0.7246166812
1.601631992e-09,-44185582.66,-3599684.924,-1326747662,0.0003390191881,-0.02086245937,0.142623776,0.1346181498,0.1489797661,0.7227244254,0.1784253622,1.537990644,1.69844882e-05,0.7244514143,-0.01010834108,0.001943744681,-0.0003390117256,-1.538185019,3.390191881e-08,0.737622402,0.1779199452,1.537990644,-0.7244344298,0.7227244254
1.632548404e-09,-59693365.63,-3908116.286,-1322518899,0.0003143478914,-0.02280028888,0.1426424042,0.1342086197,0.1483291492,0.7209266638,0.175022414,1.578942406,1.574840233e-05,0.7277368711,-0.01119271766,0.001956220561,-0.0003143393509,-1.579138028,3.143478914e-08,0.7357595787,0.1744627781,1.578942406,-0.7277211227,0.7209266638
1.665091472e-09,-76202060.79,-4159536.043,-1318027254,0.0002842586439,-0.02474742175,0.1426597027,0.1337789576,0.1475976327,0.7192699699,0.1711548034,1.621906775,1.424085723e-05,0.7314715231,-0.01226101186,0.001974605944,-0.0002842486272,-1.622104235,2.842586439e-08,0.7340297331,0.1705417528,1.621906775,-0.7314572823,0.7192699699
1.699123185e-09,-93532064.48,-4361484.691,-1313270222,0.0002468643566,-0.02669296621,0.1426751238,0.1333312099,0.1467950502,0.7178081111,0.1668047714,1.666678896,1.236730144e-05,0.7356745378,-0.01331048286,0.002001109032,-0.0002468523002,-1.666879007,2.468643566e-08,0.7324876162,0.1661392472,1.666678896,-0.7356621705,0.7178081111
1.734225587e-09,-111361646.3,-4522493.359,-1308276391,0.0001998405762,-0.02861223405,0.1426880656,0.13287108,0.1459382089,0.716599623,0.1619998478,1.712688152,1.001126915e-05,0.7403210653,-0.01433177601,0.002038466079,-0.0001998257018,-1.712891998,1.998405762e-08,0.7311934438,0.161283259,1.712688152,-0.740311054,0.716599623
