time,Capacitor1.v_ref,Capacitor1.v_sim,Capacitor1.v_relerr,HeatCapacitor1.T_ref,HeatCapacitor1.T_sim,HeatCapacitor1.T_relerr
0.335,0.001144009429,0.0005458842621,0.000119664,295.103698,153.4148511,0.472336
0.336,0.001146512849,0.0005491246517,0.000119516,295.1085921,153.5613633,0.471864
0.337,0.001149132665,0.0005524238832,0.00011938,295.1134813,153.7077289,0.471392
0.338,0.001151867495,0.0005557828036,0.000119255,295.1183657,153.8539483,0.470921
0.339,0.001154716015,0.0005592022079,0.000119141,295.1232451,154.0000216,0.47045
0.34,0.001157676948,0.0005626828399,0.000119037,295.1281197,154.1459489,0.46998
0.341,0.001160749046,0.0005662253913,0.000118943,295.1329894,154.2917303,0.46951
0.342,0.001163932205,0.0005698305025,0.000118859,295.1378542,154.4373659,0.469041
0.343,0.001167227973,0.000573498762,0.000118784,295.1427142,154.5828561,0.468572
0.344,0.001170633386,0.0005772307069,0.000118719,295.1475693,154.7282008,0.468104
0.345,0.001174147637,0.0005810268225,0.000118662,295.1524195,154.8734002,0.467636
0.346,0.001177769928,0.0005848875425,0.000118615,295.1572649,155.0184545,0.467168
0.347,0.001181499455,0.0005888331271,0.000118571,295.1621055,155.1633639,0.466702
0.348,0.001185335398,0.0005928435718,0.000118537,295.1669412,155.3081283,0.466235
0.349,0.001189276903,0.0005969200843,0.00011851,295.1717721,155.4527481,0.465769
0.35,0.001193323079,0.0006010658248,0.00011849,295.1765982,155.5972234,0.465304
0.351,0.00119747546,0.0006052838619,0.000118476,295.1814194,155.7415542,0.464838
0.352,0.001201739874,0.0006095771727,0.000118471,295.1862358,155.8857408,0.464374
0.353,0.001206111067,0.0006139486429,0.000118471,295.1910474,156.0297833,0.46391
0.3531767282,0.001206894677,0.0006147295441,0.000118471,295.1918973,156.0552247,0.463828
0.3531767282,0.001206894677,0.0006147295441,0.000118471,295.1918973,156.0552247,0.463828
0.354,0.001210718083,0.0006184010668,0.000118502,295.1958542,156.1736818,0.463446
0.355,0.001216620355,0.0006229371469,0.000118775,295.2006562,156.3174365,0.462983
0.356,0.001224895257,0.0006275594945,0.000119506,295.2054535,156.4610475,0.46252
0.357,0.001236677204,0.0006322706294,0.00012092,295.2102459,156.604515,0.462058
0.358,0.001253058171,0.0006370729797,0.000123237,295.2150336,156.747839,0.461596
0.359,0.001275195693,0.0006419688822,0.000126686,295.2198165,156.8910198,0.461135
0.36,0.001304294565,0.0006469605821,0.000131509,295.2245947,157.0340575,0.460674
0.361,0.001341549739,0.0006520502333,0.000137944,295.2293681,157.1769523,0.460213
0.362,0.001388137215,0.000657239898,0.000146227,295.2341368,157.3197042,0.459753
0.363,0.001445218022,0.000662531547,0.000156588,295.2389008,157.4623134,0.459294
0.364,0.001513915813,0.0006679270596,0.000169252,295.2436602,157.6047801,0.458835
0.365,0.001595392127,0.0006734282237,0.000184452,295.2484148,157.7471044,0.458376
0.366,0.00169080103,0.0006790367356,0.000202418,295.2531648,157.8892864,0.457918
0.367,0.001801315213,0.0006847542,0.000223384,295.2579101,158.0313264,0.45746
0.368,0.001928083015,0.0006905821305,0.00024758,295.2626508,158.1732243,0.457003
0.369,0.002072260976,0.0006965219488,0.000275236,295.2673868,158.3149805,0.456546
0.37,0.002235010632,0.0007025749854,0.000306586,295.2721182,158.4565949,0.45609
0.371,0.00241748924,0.0007087424791,0.000341859,295.2768451,158.5980678,0.455634
0.372,0.002620853726,0.0007150163041,0.00038129,295.2815673,158.7393993,0.455179
0.373,0.002846304722,0.0007216957311,0.000425059,295.2862849,158.8805896,0.454724
0.374,0.003095075062,0.0007311036078,0.000472947,295.290998,159.0216387,0.454269
0.375,0.003368308695,0.0007463473806,0.000524561,295.2957066,159.1625469,0.453815
0.376,0.003667185032,0.0007710288051,0.000579418,295.3004106,159.3033143,0.453362
0.377,0.003993022087,0.0008092439464,0.000636961,295.3051101,159.4439411,0.452908
0.378,0.004347062524,0.0008655686934,0.000696523,295.309805,159.5844274,0.452456
0.379,0.004730474985,0.000943554074,0.000757628,295.3144955,159.7247734,0.452004
0.38,0.005144474915,0.001046221821,0.000819915,295.3191815,159.8649793,0.451552
0.381,0.005590592063,0.001176972087,0.000883008,295.323863,160.0050453,0.4511
0.382,0.006070000816,0.001339147546,0.000946476,295.3285401,160.1449714,0.45065
0.383,0.006583945429,0.001536041488,0.00100991,295.3332128,160.2847579,0.450199
0.384,0.007133736874,0.001770899919,0.00107291,295.337881,160.4244049,0.449749
0.385,0.007721034709,0.002046917133,0.00113519,295.3425448,160.5639126,0.4493
0.386,0.00834699139,0.002367315923,0.00119632,295.3472042,160.7032812,0.448851
0.387,0.009012940321,0.002735319736,0.00125593,295.3518593,160.8425107,0.448402
0.388,0.009720563779,0.003154152668,0.00131371,295.35651,160.9816015,0.447954
0.389,0.01047129636,0.003627039469,0.00136929,295.3611563,161.1205536,0.447506
0.39,0.01126647704,0.004157205542,0.00142231,295.3657984,161.2593672,0.447059
0.391,0.01210765933,0.004747925965,0.00147242,295.3704361,161.3980425,0.446612
0.392,0.01299660814,0.005402511514,0.00151931,295.3750695,161.5365796,0.446166
0.393,0.01393467285,0.006124342058,0.00156257,295.3796986,161.6749787,0.44572
0.394,0.01492347907,0.006916861978,0.00160184,295.3843235,161.81324,0.445274
0.395,0.01596495244,0.007783573344,0.0016368,295.3889441,161.9513637,0.444829
0.396,0.01706053704,0.008728035917,0.00166704,295.3935605,162.0893498,0.444385
0.397,0.01821193261,0.00975391541,0.00169215,295.3981727,162.2271986,0.44394
0.398,0.01942115618,0.01086490133,0.0017118,295.4027807,162.3649103,0.443497
0.399,0.02068976544,0.01206485928,0.00172554,295.4073845,162.5024849,0.443053
0.4,0.02201968525,0.01335777611,0.00173294,295.4119841,162.6399227,0.442611
0.401,0.0234129575,0.01474774664,0.0017336,295.4165796,162.7772238,0.442168
0.402,0.02487129729,0.01623897375,0.00172702,295.4211709,162.9143884,0.441726
0.403,0.02639688682,0.01783576831,0.00171278,295.4257581,163.0514167,0.441285
0.404,0.02799172796,0.01954263899,0.00169036,295.4303413,163.1883088,0.440844
0.405,0.02965771832,0.02136415429,0.00165925,295.4349203,163.3250648,0.440403
0.406,0.03139736862,0.02330516525,0.00161896,295.4394953,163.4616851,0.439963
0.407,0.03321260131,0.02537070504,0.00156888,295.4440663,163.5981696,0.439523
0.408,0.03510562857,0.02756598688,0.00150841,295.4486332,163.7345186,0.439084
0.409,0.03707907179,0.02989640397,0.001437,295.4531961,163.8707323,0.438645
0.41,0.03913500305,0.03236754381,0.00135393,295.457755,164.0068108,0.438206
0.411,0.04127587563,0.03498525082,0.00125853,295.4623099,164.1427543,0.437768
0.412,0.04350434873,0.0377555295,0.00115013,295.4668609,164.2785629,0.437331
0.413,0.04582285885,0.0406847787,0.00102795,295.4714079,164.4142368,0.436894
0.414,0.04823412741,0.04377968569,0.000891175,295.475951,164.5497763,0.436457
0.415,0.05074090758,0.04704722613,0.000738974,295.4804903,164.6851813,0.436021
0.416,0.05334599097,0.05049466407,0.000570449,295.4850256,164.8204521,0.435585
0.417,0.05605228637,0.05412956107,0.000384669,295.489557,164.9555889,0.43515
0.418,0.05886277871,0.05795987457,0.000180639,295.4940846,165.0905919,0.434715
0.419,0.06178052123,0.06199381567,4.26726e-05,295.4986084,165.2254611,0.43428
0.42,0.06480869083,0.0662401622,0.000286387,295.5031283,165.3601968,0.433846
0.421,0.06795055666,0.07070816477,0.000551699,295.5076445,165.4947991,0.433412
0.422,0.07120943756,0.07540754666,0.000839892,295.5121569,165.6292682,0.432979
0.423,0.07458880736,0.08034850388,0.00115231,295.5166655,165.7636042,0.432546
0.424,0.07809226976,0.08554170514,0.00149037,295.5211703,165.8978074,0.432114
0.425,0.08172344888,0.09099840231,0.00185559,295.5256715,166.0318778,0.431682
0.426,0.0854861508,0.09673031262,0.00224956,295.5301689,166.1658156,0.431251
0.427,0.08938436285,0.102749909,0.00267397,295.5346626,166.2996211,0.43082
0.428,0.09342206595,0.1090704796,0.00313069,295.5391527,166.4332942,0.430389
0.429,0.09760344234,0.1157061213,0.0036217,295.5436391,166.5668353,0.429959
0.43,0.1019329086,0.1226717402,0.0041491,295.5481219,166.7002445,0.429529
0.431,0.1064148579,0.1299830511,0.00471516,295.552601,166.8335219,0.429099
0.432,0.111053891,0.1376565837,0.00532225,295.5570766,166.9666676,0.428671
0.433,0.1158548802,0.1457098898,0.00597293,295.5615485,167.0996819,0.428242
0.434,0.1208227274,0.1541614103,0.00666989,295.5660169,167.2325649,0.427814
0.435,0.1259625523,0.1630309689,0.00741607,295.5704818,167.3653167,0.427386
0.436,0.1312797167,0.1723398621,0.00821468,295.5749431,167.4979375,0.426959
0.437,0.1367797148,0.1821108594,0.00906915,295.5794009,167.6304274,0.426532
0.438,0.142468261,0.1923682035,0.0099832,295.5838552,167.7627867,0.426106
0.439,0.1483512794,0.2031376624,0.0109608,295.588306,167.8950153,0.42568
0.44,0.1544349119,0.2144478494,0.0120065,295.5927533,168.0271136,0.425254
0.441,0.160725524,0.2263158285,0.0131223,295.5971972,168.1590815,0.424829
0.442,0.1672297145,0.2387487229,0.0143084,295.6016376,168.2909193,0.424405
0.443,0.1739543688,0.2517473019,0.0155636,295.6060747,168.4226272,0.42398
0.444,0.1809066701,0.2653059818,0.0168853,295.6105083,168.5542051,0.423556
0.445,0.1880939963,0.2794128256,0.0182697,295.6149385,168.6856534,0.423133
0.446,0.1955240381,0.2940495425,0.0197115,295.6193653,168.8169721,0.42271
0.447,0.2032048684,0.3091959831,0.0212051,295.6237888,168.9481614,0.422287
0.448,0.2111448648,0.3248520192,0.0227488,295.6282089,169.0792215,0.421865
0.449,0.2193526788,0.3410075556,0.0243388,295.6326257,169.2101524,0.421443
0.45,0.2278373348,0.3576531281,0.0259715,295.6370392,169.3409543,0.421022
0.451,0.2366083816,0.3747826814,0.0276438,295.6414493,169.4716274,0.420601
0.452,0.2456756457,0.3923935687,0.029353,295.6458562,169.6021718,0.420181
0.453,0.255049352,0.410487051,0.0310976,295.6502597,169.7325876,0.419761
0.454,0.2647401701,0.4290719899,0.032877,295.65466,169.862875,0.419341
0.455,0.2747594952,0.4481562535,0.0346905,295.659057,169.9930341,0.418922
0.456,0.2851189153,0.4677468717,0.0365374,295.6634507,170.1230651,0.418503
0.457,0.2958306185,0.4878508676,0.0384164,295.6678412,170.252968,0.418085
0.458,0.306907362,0.5084752582,0.0403266,295.6722284,170.382743,0.417667
0.459,0.3183627525,0.529627054,0.0422665,295.6766123,170.5123902,0.417249
0.4592908962,0.3217681436,0.5358800594,0.0428362,295.677887,170.5500801,0.417128
0.46,0.3302092913,0.551313259,0.044235,295.680993,170.6419098,0.416832
0.461,0.3424488096,0.5735408752,0.0462333,295.6853705,170.7713018,0.416415
0.462,0.35507759,0.5963168547,0.0482634,295.6897447,170.9005665,0.415999
0.463,0.3680912998,0.6196481835,0.0503276,295.6941157,171.0297038,0.415583
0.464,0.3814858471,0.6435418393,0.0524281,295.6984835,171.158714,0.415167
0.465,0.3952566126,0.6680047798,0.0545672,295.7028481,171.2875971,0.414752
0.466,0.4093990448,0.6930439419,0.0567473,295.7072095,171.4163534,0.414338
0.467,0.4239085591,0.7186662422,0.0589705,295.7115677,171.5449827,0.413923
0.468,0.4387805994,0.744878577,0.0612393,295.7159227,171.6734854,0.413509
0.469,0.4540105955,0.771687822,0.0635559,295.7202745,171.8018615,0.413096
0.47,0.4695938628,0.7991008325,0.0659226,295.7246232,171.9301111,0.412683
0.471,0.4855258125,0.8271244434,0.0683417,295.7289686,172.0582342,0.41227
0.472,0.5018017841,0.8557654691,0.0708155,295.733311,172.1862311,0.411858
0.473,0.5184169966,0.8850307037,0.0733464,295.7376501,172.3141019,0.411446
0.4736332302,0.5291115848,0.9038881924,0.0749795,295.7403962,172.3950083,0.411186
0.474,0.5353669394,0.9149269207,0.0759365,295.7419862,172.4418465,0.411035
0.475,0.5526504209,0.9454608734,0.0785874,295.7463191,172.5694652,0.410624
0.476,0.5702704264,0.9766392943,0.0813,295.7506488,172.6969579,0.410213
0.477,0.5882303497,1.008468896,0.0840748,295.7549754,172.8243249,0.409803
0.478,0.6065337036,1.04095637,0.0869125,295.7592989,172.9515661,0.409393
0.479,0.6251841716,1.074108388,0.0898138,295.7636192,173.0786817,0.408984
0.48,0.6441853491,1.107931601,0.0927791,295.7679364,173.2056718,0.408575
0.481,0.6635407782,1.142432639,0.0958092,295.7722505,173.3325364,0.408167
0.482,0.6832540295,1.177649322,0.0989109,295.7765614,173.4592758,0.407758
0.483,0.7033286651,1.213534995,0.102074,295.7808692,173.5858898,0.407351
0.484,0.7237682085,1.25008285,0.105297,295.7851738,173.7123784,0.406943
0.485,0.7445761267,1.287314442,0.108583,295.7894753,173.8387419,0.406536
0.486,0.7657559612,1.325249238,0.111935,295.7937736,173.9649802,0.40613
0.487,0.7873112307,1.363904613,0.115356,295.7980687,174.0910936,0.405724
0.488,0.809245437,1.403295858,0.118848,295.8023607,174.2170821,0.405318
0.489,0.8315620448,1.443436174,0.122414,295.8066495,174.3429457,0.404913
0.49,0.8542645877,1.484336671,0.126055,295.8109351,174.4686846,0.404508
0.491,0.8773565725,1.526006375,0.129772,295.8152175,174.5942987,0.404104
0.492,0.9008413733,1.568452221,0.133565,295.8194968,174.7197883,0.403699
0.493,0.9247223743,1.611679056,0.137436,295.8237728,174.8451532,0.403296
0.494,0.949003118,1.655689639,0.141383,295.8280456,174.9703936,0.402893
0.495,0.9736870708,1.70048464,0.145406,295.8323151,175.0955094,0.40249
0.496,0.9987774564,1.746062642,0.149505,295.8365814,175.2205008,0.402087
0.497,1.024277717,1.792420138,0.153678,295.8408444,175.3453676,0.401685
0.498,1.050191314,1.839551534,0.157923,295.8451042,175.47011,0.401284
0.499,1.076521657,1.887449146,0.162238,295.8493607,175.5947279,0.400882
0.5,1.103271809,1.936103203,0.16662,295.8536138,175.7192212,0.400481
0.501,1.130445293,1.985501845,0.171066,295.8578636,175.84359,0.400081
0.502,1.158045471,2.035631124,0.175574,295.8621101,175.9678343,0.399681
0.503,1.186075617,2.086455538,0.180134,295.8663532,176.0919538,0.399281
0.504,1.214538789,2.13792967,0.184738,295.8705929,176.2159486,0.398882
0.505,1.243438439,2.189997393,0.189373,295.8748293,176.3398185,0.398483
0.506,1.272777871,2.24259196,0.194025,295.8790622,176.4635633,0.398085
0.507,1.302560241,2.295647407,0.198681,295.8832916,176.5871829,0.397687
0.508,1.332788661,2.349098551,0.203327,295.8875176,176.7106772,0.397289
0.509,1.363466403,2.402880991,0.20795,295.89174,176.8340461,0.396892
0.5099318842,1.39246176,2.453242238,0.212224,295.8956717,176.9488986,0.396522
0.5099318842,1.39246176,2.453242238,0.212224,295.8956717,176.9488986,0.396522
0.51,1.394596648,2.456931111,0.212535,295.895959,176.9572894,0.396495
0.511,1.426178776,2.511186073,0.217071,295.9001743,177.0804072,0.396099
0.512,1.458201923,2.565583826,0.221548,295.9043861,177.2033993,0.395703
0.513,1.490653376,2.620063096,0.225955,295.908594,177.3262658,0.395307
0.514,1.523519318,2.674563396,0.230283,295.9127982,177.4490065,0.394912
0.515,1.556785303,2.729025019,0.234523,295.9169985,177.5716215,0.394518
0.516,1.590436635,2.78338904,0.238667,295.9211948,177.6941107,0.394123
0.517,1.6244585,2.837597316,0.242706,295.925387,177.8164743,0.393729
0.518,1.658835798,2.891592488,0.246631,295.9295751,177.9387121,0.393336
0.519,1.693553181,2.945313782,0.250433,295.9337589,178.0608244,0.392943
0.52,1.728595063,2.998710216,0.254105,295.9379384,178.182811,0.39255
0.521,1.763945376,3.051738056,0.257642,295.9421134,178.3046721,0.392158
0.522,1.799588238,3.104344475,0.261035,295.946284,178.4264078,0.391766
0.523,1.835506993,3.156479149,0.26428,295.9504501,178.5480181,0.391374
0.524,1.871685432,3.208094261,0.267368,295.9546115,178.6695033,0.390983
0.525,1.908106701,3.259144501,0.270295,295.9587682,178.7908633,0.390592
0.526,1.944754043,3.309587063,0.273055,295.96292,178.9120985,0.390202
0.527,1.981610464,3.359381648,0.275643,295.9670671,179.0332089,0.389812
0.528,2.018658802,3.408490463,0.278056,295.9712092,179.1541947,0.389423
0.529,2.05588173,3.456878219,0.28029,295.9753463,179.2750561,0.389034
0.53,2.093261752,3.504512136,0.282341,295.9794783,179.3957932,0.388645
0.531,2.130781759,3.551361937,0.284208,295.9836053,179.5164062,0.388256
0.532,2.16842445,3.597399853,0.285887,295.987727,179.6368953,0.387869
0.533,2.206172117,3.64260062,0.287378,295.9918435,179.7572608,0.387481
0.534,2.244007905,3.68694148,0.28868,295.9959547,179.8775028,0.387094
0.535,2.281914359,3.730404404,0.289791,296.0000605,179.9976216,0.386707
0.536,2.319874141,3.772986618,0.290716,296.004161,180.1176173,0.386321
0.537,2.357870459,3.814661081,0.291452,296.008256,180.2374902,0.385935
0.538,2.395886087,3.855418343,0.292001,296.0123456,180.3572405,0.385549
0.539,2.433904133,3.895250403,0.292363,296.0164296,180.4768684,0.385164
0.54,2.471908038,3.934150705,0.292543,296.020508,180.5963741,0.384779
0.541,2.509881027,3.972114144,0.292541,296.0245809,180.715758,0.384395
0.542,2.547806799,4.009137063,0.29236,296.0286481,180.8350201,0.384011
0.543,2.585669241,4.045217251,0.292004,296.0327097,180.9541608,0.383627
0.544,2.623452193,4.080353949,0.291474,296.0367656,181.0731802,0.383244
0.545,2.661140156,4.114547842,0.290775,296.0408158,181.1920786,0.382861
0.546,2.69871758,4.147801067,0.28991,296.0448603,181.3108561,0.382479
0.547,2.736169147,4.180117207,0.288883,296.048899,181.4295132,0.382097
0.548,2.773480132,4.211501294,0.287697,296.052932,181.5480498,0.381715
0.549,2.810635849,4.241959809,0.286357,296.0569592,181.6664663,0.381334
0.55,2.847622008,4.271500679,0.284868,296.0609807,181.7847628,0.380953
0.551,2.884424654,4.300133282,0.283233,296.0649964,181.9029396,0.380572
0.552,2.921030186,4.327889565,0.281463,296.0690063,182.0209969,0.380192
0.553,2.957425392,4.354762193,0.279557,296.0730104,182.1389349,0.379812
0.554,2.993597446,4.380765714,0.277523,296.0770088,182.2567537,0.379433
0.555,3.029533908,4.405917539,0.275365,296.0810014,182.3744536,0.379054
0.556,3.065222769,4.430235027,0.27309,296.0849882,182.4920347,0.378675
0.557,3.10065246,4.453735488,0.270704,296.0889693,182.6094973,0.378297
0.558,3.135811406,4.476436177,0.268211,296.0929447,182.7268414,0.377919
0.559,3.170688638,4.498354299,0.265619,296.0969143,182.8440674,0.377541
0.56,3.205273888,4.519507007,0.262931,296.1008783,182.9611753,0.377164
0.561,3.23955717,4.539911402,0.260155,296.1048365,183.0781654,0.376787
0.562,3.273528954,4.559584533,0.257294,296.1087891,183.1950379,0.376411
0.563,3.307179824,4.578543398,0.254355,296.112736,183.3117928,0.376035
0.564,3.340501019,4.596804943,0.251342,296.1166773,183.4284304,0.375659
0.565,3.373484357,4.614386061,0.24826,296.120613,183.5449508,0.375284
0.566,3.40612202,4.631303597,0.245115,296.1245432,183.6613542,0.374909
0.567,3.438406544,4.647574339,0.241911,296.1284678,183.7776407,0.374534
0.568,3.470330538,4.663215026,0.238654,296.1323869,183.8938106,0.37416
0.569,3.501887631,4.678242347,0.235347,296.1363005,184.0098639,0.373786
0.57,3.533071681,4.692672935,0.231995,296.1402086,184.1258008,0.373413
0.571,3.563877,4.706523375,0.228603,296.1441113,184.2416215,0.37304
0.572,3.594298051,4.719816957,0.225176,296.1480087,184.3573261,0.372667
0.573,3.624329957,4.732583045,0.221722,296.1519007,184.4729147,0.372294
0.574,3.653968296,4.744826873,0.218242,296.1557874,184.5883875,0.371922
0.575,3.683209025,4.756566431,0.214741,296.1596687,184.7037446,0.371551
0.576,3.71204844,4.76781926,0.211222,296.1635449,184.8189861,0.37118
0.577,3.740483085,4.778602459,0.207691,296.1674158,184.9341122,0.370809
